,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, IL831216, 882, 72757," LICEUL DE ARTE ""IONEL PERLEA"" SLOBOZIA", IL, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.35, , 6.35, ,  , , , , LIMBA ENGLEZA, B1-A2-B2-B2-B2, ISTORIE, 7.5, , 7.5," LOGICA, ARGUMENTARE SI COMUNICARE", 6.55, , 6.55, Utilizator incepator, 6.8, Reusit
1, IL831243, 999, 83598," LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA", IL, NU, Zi, TEHNICIAN IN TURISM, Utilizator avansat, 5.4, , 5.4, ,  , , , , LIMBA ENGLEZA, A2-B1--B1-B1, MATEMATICA TEHN, 5.05, , 5.05," LOGICA, ARGUMENTARE SI COMUNICARE", 8.3, , 8.3, Utilizator avansat, 6.25, Reusit
2, IL831322, 1285, 115776," LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA", IL, NU, Zi, TEHNICIAN IN TURISM, Utilizator nivel mediu, 3.15, , 3.15, ,  , , , , LIMBA ENGLEZA, A1-A2--B1-B1, MATEMATICA TEHN, 3.4, , 3.4, GEOGRAFIE, 4, , 4, Utilizator nivel mediu, , Respins
3, IL831403, 653, 52063," LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA", IL, NU, Zi, TEHNICIAN IN TURISM, Utilizator experimentat, 7.5, 7.55, 7.55, ,  , , , , LIMBA ENGLEZA, B1-A2-A2-B2-B2, MATEMATICA TEHN, 6.3, , 6.3," LOGICA, ARGUMENTARE SI COMUNICARE", 9.5, , 9.5, Utilizator avansat, 7.78, Reusit
4, IL831505, 1286, 115777," LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA", IL, NU, Zi, TEHNICIAN IN TURISM, Utilizator avansat, 4.35, 5, 5, ,  , , , , LIMBA ENGLEZA, A1-A2-A1-B1-B1, MATEMATICA TEHN, 3.2, 2.5, 2.5, PSIHOLOGIE, 6.9, , 6.9, Utilizator nivel mediu, , Respins
5, IL831556, 1287, 115778," LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA", IL, NU, Zi, TEHNICIAN IN TURISM, Utilizator avansat, 4.25, , 4.25, ,  , , , , LIMBA ENGLEZA, A1-A2--B1-B1, MATEMATICA TEHN, 3.55, , 3.55, GEOGRAFIE, 2.8, , 2.8, Utilizator nivel mediu, , Respins
6, IL831639, 1001, 83942," LICEUL PEDAGOGIC ""MATEI BASARAB"" SLOBOZIA", IL, NU, Zi, FILOLOGIE, Utilizator experimentat, 5.35, , 5.35, ,  , , , , LIMBA ENGLEZA, B1-B1-A1-B2-B2, ISTORIE, 5.45, , 5.45, GEOGRAFIE, 7.9, , 7.9, Utilizator nivel mediu, 6.23, Reusit
7, IL831659, 883, 72758," LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA", IL, NU, Zi, TEHNICIAN IN TURISM, Utilizator experimentat, 5.15, , 5.15, ,  , , , , LIMBA ENGLEZA, A1-A2--B1-B1, MATEMATICA TEHN, 6.85, , 6.85," LOGICA, ARGUMENTARE SI COMUNICARE", 8.4, , 8.4, Utilizator nivel mediu, 6.8, Reusit
8, IL831685, 1011, 84642, LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARA FETESTI, IL, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 6.3, , 6.3, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-B2-B2, MATEMATICA TEHN, 5.3, , 5.3, GEOGRAFIE, 7, , 7, Utilizator avansat, 6.2, Reusit
9, IL831691, 592, 45671," LICEUL PEDAGOGIC ""MATEI BASARAB"" SLOBOZIA", IL, NU, Zi, FILOLOGIE, Utilizator experimentat, 9.3, , 9.3, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-A2-B1, ISTORIE, 5.8, , 5.8," LOGICA, ARGUMENTARE SI COMUNICARE", 9.1, , 9.1, Utilizator avansat, 8.06, Reusit
