,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, CS1150142, 879, 80346," LICEUL ""MATHIAS HAMMER"" ANINA", CS, NU, ZI, TEHNICIAN OPERATOR TEHNICA DE CALCUL, Utilizator experimentat, 7.4, , 7.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 6.6, , 6.6, BIOLOGIE VEGETALA SI ANIMALA, 5.2, , 5.2, Utilizator experimentat, 6.4, REUSIT
1, CS1150152, 1400, 105952," LICEUL ""MATHIAS HAMMER"" ANINA", CS, NU, ZI, TEHNICIAN OPERATOR TEHNICA DE CALCUL, Utilizator nivel mediu, 1.8, , 1.8, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 1.05, , 1.05, BIOLOGIE VEGETALA SI ANIMALA, 1.4, , 1.4, Utilizator avansat, , RESPINS
2, CS1150163, 1401, 105953," LICEUL ""MATHIAS HAMMER"" ANINA", CS, NU, ZI, TEHNICIAN OPERATOR TEHNICA DE CALCUL, Utilizator avansat, 5.7, 4.45, 4.45, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 5.4, , 5.4, BIOLOGIE VEGETALA SI ANIMALA, 2.8, 3.7, 3.7, Utilizator experimentat, , RESPINS
3, CS1150176, 1402, 105954," LICEUL ""MATHIAS HAMMER"" ANINA", CS, NU, ZI, TEHNICIAN OPERATOR TEHNICA DE CALCUL, Utilizator nivel mediu, 4.4, , 4.4, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 6.1, , 6.1, BIOLOGIE VEGETALA SI ANIMALA, 4.2, , 4.2, Utilizator avansat, , RESPINS
4, CS1150185, 950, 84936," LICEUL ""MATHIAS HAMMER"" ANINA", CS, NU, ZI, TEHNICIAN OPERATOR TEHNICA DE CALCUL, Utilizator avansat, 5.3, , 5.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 7.8, , 7.8, BIOLOGIE VEGETALA SI ANIMALA, 5.4, , 5.4, Utilizator experimentat, 6.16, REUSIT
5, CS1151369, 164, 21808," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator avansat, 9.2, , 9.2, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.35, , 8.35," LOGICA, ARGUMENTARE SI COMUNICARE", 8, 9.4, 9.4, Utilizator experimentat, 8.98, REUSIT
6, CS1151371, 776, 74056," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 5.2, , 5.2, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 7.3, , 7.3, GEOGRAFIE, 7.7, , 7.7, Utilizator experimentat, 6.73, REUSIT
7, CS1151375, 1403, 105955," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 5, , 5, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 3.75, , 3.75, SOCIOLOGIE, 5.1, , 5.1, Utilizator experimentat, , RESPINS
8, CS1151378, 378, 41412," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 7.9, , 7.9, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 6.85, , 6.85, GEOGRAFIE, 10, , 10, Utilizator experimentat, 8.25, REUSIT
9, CS1151383, 1005, 88375," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 6.7, , 6.7, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.35, , 5.35, SOCIOLOGIE, 5.95, , 5.95, Utilizator experimentat, 6, REUSIT
10, CS1151386, 845, 78178," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 6.05, , 6.05, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 5.3, , 5.3, GEOGRAFIE, 8.2, , 8.2, Utilizator experimentat, 6.51, REUSIT
11, CS1151391, 948, 84594," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 5, , 5, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 7.35, , 7.35, GEOGRAFIE, 6.2, , 6.2, Utilizator experimentat, 6.18, REUSIT
12, CS1151394, 263, 32351," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator avansat, 8, , 8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.2, , 8.2, GEOGRAFIE, 9.6, , 9.6, Utilizator experimentat, 8.6, REUSIT
13, CS1151400, 259, 31420," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator avansat, 8.5, , 8.5, ,  , , , , LIMBA ENGLEZA,  , ISTORIE, 8.4, , 8.4, SOCIOLOGIE, 9, , 9, Utilizator experimentat, 8.63, REUSIT
14, CS1151430, 353, 39763," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 7.75, , 7.75, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 8.25, , 8.25," LOGICA, ARGUMENTARE SI COMUNICARE", 8.95, , 8.95, Utilizator experimentat, 8.31, REUSIT
15, CS1151433, 744, 72081," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 6.1, , 6.1, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 7.2, , 7.2, GEOGRAFIE, 7.2, , 7.2, Utilizator experimentat, 6.83, REUSIT
16, CS1151439, 834, 77240," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator avansat, 7, , 7, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.65, , 5.65, PSIHOLOGIE, 7.05, , 7.05, Utilizator experimentat, 6.56, REUSIT
17, CS1151531, 986, 87307," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 5.7, , 5.7, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.65, , 5.65, SOCIOLOGIE, 6.8, , 6.8, Utilizator experimentat, 6.05, REUSIT
18, CS1151540, 752, 72779," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 6.8, , 6.8, ,  , , , , LIMBA ENGLEZA,  , ISTORIE, 5.65, , 5.65, SOCIOLOGIE, 7.95, , 7.95, Utilizator experimentat, 6.8, REUSIT
19, CS1151548, 90, 13873," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator avansat, 8.85, , 8.85, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 9.3, , 9.3, GEOGRAFIE, 9.6, , 9.6, Utilizator experimentat, 9.25, REUSIT
20, CS1151552, 338, 38470," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator avansat, 8.3, , 8.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 7.6, , 7.6," LOGICA, ARGUMENTARE SI COMUNICARE", 9.2, , 9.2, Utilizator experimentat, 8.36, REUSIT
21, CS1151561, 400, 44310," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator avansat, 8, , 8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 7.3, , 7.3, GEOGRAFIE, 9.1, , 9.1, Utilizator experimentat, 8.13, REUSIT
22, CS1151565, 998, 88032," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 5.4, , 5.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 5.2, 5.4, 5.4, GEOGRAFIE, 7.25, , 7.25, Utilizator experimentat, 6.01, REUSIT
23, CS1151567, 1064, 91473," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 5.7, , 5.7, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.3, , 5.3, PSIHOLOGIE, 6.15, , 6.15, Utilizator experimentat, 5.71, RESPINS
24, CS1151573, 505, 53972," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 8.4, , 8.4, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 6.65, , 6.65, GEOGRAFIE, 8.1, , 8.1, Utilizator experimentat, 7.71, REUSIT
25, CS1151577, 334, 38065," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 7.7, , 7.7, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 8.85, , 8.85, SOCIOLOGIE, 8.6, , 8.6, Utilizator experimentat, 8.38, REUSIT
26, CS1151580, 700, 68586," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator avansat, 7.2, , 7.2, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.55, , 5.55, GEOGRAFIE, 8.3, , 8.3, Utilizator experimentat, 7.01, REUSIT
27, CS1151582, 450, 49543," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 5.5, , 5.5, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 9.4, , 9.4, GEOGRAFIE, 8.85, , 8.85, Utilizator experimentat, 7.91, REUSIT
28, CS1151588, 314, 35934," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator avansat, 7.1, 7.65, 7.65, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 7.6, 8.6, 8.6, GEOGRAFIE, 9.05, 9.15, 9.15, Utilizator experimentat, 8.46, REUSIT
29, CS1151592, 342, 38862," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 8.05, , 8.05, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 7.4, , 7.4, GEOGRAFIE, 9.6, , 9.6, Utilizator experimentat, 8.35, REUSIT
30, CS1151596, 1018, 89302," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 5.8, , 5.8, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 6.3, , 6.3," LOGICA, ARGUMENTARE SI COMUNICARE", 5.65, , 5.65, Utilizator experimentat, 5.91, RESPINS
31, CS1151599, 864, 79395," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 6.1, , 6.1, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 6.1, , 6.1, GEOGRAFIE, 7.15, , 7.15, Utilizator experimentat, 6.45, REUSIT
32, CS1151603, 709, 68939," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 7.35, , 7.35, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 4.6, 5.45, 5.45, PSIHOLOGIE, 8.2, , 8.2, Utilizator experimentat, 7, REUSIT
33, CS1151607, 590, 60784," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 7.45, , 7.45, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 6.75, , 6.75, GEOGRAFIE, 8, , 8, Utilizator experimentat, 7.4, REUSIT
34, CS1151611, 972, 86582," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 5.1, , 5.1, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.6, , 5.6, GEOGRAFIE, 7.55, , 7.55, Utilizator experimentat, 6.08, REUSIT
35, CS1151700, 687, 67858," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 6.6, , 6.6, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 6.35, , 6.35, GEOGRAFIE, 8.2, , 8.2, Utilizator experimentat, 7.05, REUSIT
36, CS1151705, 782, 74387," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 6.65, , 6.65, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 6.4, , 6.4, PSIHOLOGIE, 7.1, , 7.1, Utilizator experimentat, 6.71, REUSIT
37, CS1151712, 1404, 105956," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 7.65, , 7.65, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 7.3, , 7.3, PSIHOLOGIE, 4.35, 4.45, 4.45, Utilizator experimentat, , RESPINS
38, CS1151717, 464, 51031," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 8.1, , 8.1, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 8.5, , 8.5, SOCIOLOGIE, 6.95, , 6.95, Utilizator experimentat, 7.85, REUSIT
39, CS1151719, 522, 55458," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 7.7, , 7.7, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 6, , 6, GEOGRAFIE, 9.25, , 9.25, Utilizator experimentat, 7.65, REUSIT
40, CS1151724, 1029, 89854," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 6, 5.8, 5.8, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 5.9, , 5.9, GEOGRAFIE, 5.45, 5.9, 5.9, Utilizator experimentat, 5.86, RESPINS
41, CS1151861, 151, 20285," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.9, , 7.9, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 10, , 10, INFORMATICA MI C/C++, 9.2, , 9.2, Utilizator experimentat, 9.03, REUSIT
42, CS1151868, 442, 48767," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.15, , 9.15, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.4, , 7.4, INFORMATICA MI C/C++, 7.3, , 7.3, Utilizator experimentat, 7.95, REUSIT
43, CS1151899, 161, 21341," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.8, , 8.8, LIMBA GERMANA, Utilizator experimentat, 9.45, , 9.45, LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.8, , 8.8, INFORMATICA MI C/C++, 8.95, , 8.95, Utilizator experimentat, 9, REUSIT
44, CS1151909, 443, 48768," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 8.3, , 8.3, LIMBA GERMANA, Utilizator avansat, 6.1, , 6.1, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.05, , 9.05, INFORMATICA MI C/C++, 8.35, , 8.35, Utilizator experimentat, 7.95, REUSIT
45, CS1151916, 772, 73723," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 6.3, , 6.3, LIMBA GERMANA, Utilizator nivel mediu, 6.4, , 6.4, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.75, , 7.75, INFORMATICA MI C/C++, 6.55, , 6.55, Utilizator experimentat, 6.75, REUSIT
46, CS1151937, 175, 22728," COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA", CS, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.3, , 9.3, LIMBA GERMANA, Utilizator experimentat, 8.55, , 8.55, LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.55, , 9.55, INFORMATICA MI C/C++, 8.45, 8.4, 8.4, Utilizator experimentat, 8.95, REUSIT
