,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, OT1078809, 1776, 118700," LICEUL TEORETIC ""PETRE PANDREA"" BALS", OT, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 8.6, , 8.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 3.5, 3.6, 3.6, GEOGRAFIE, 5.7, , 5.7, Utilizator experimentat, , RESPINS
1, OT1078849, 1576, 89548," LICEUL TEORETIC ""PETRE PANDREA"" BALS", OT, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 5, , 5, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5, 5.3, 5.3, GEOGRAFIE, 6.8, 7.4, 7.4, Utilizator avansat, 5.9, RESPINS
2, OT1078886, 727, 43675," LICEUL TEORETIC ""PETRE PANDREA"" BALS", OT, NU, ZI, STIINTE SOCIALE, Utilizator avansat, 8.5, , 8.5, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 7.15, , 7.15, GEOGRAFIE, 8.85, , 8.85, Utilizator experimentat, 8.16, REUSIT
3, OT1078967, 1596, 91032," LICEUL TEORETIC ""PETRE PANDREA"" BALS", OT, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 5.7, 6.25, 6.25, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 5.8, , 5.8, GEOGRAFIE, 5.25, , 5.25, Utilizator avansat, 5.76, RESPINS
4, OT1078995, 1167, 67301," LICEUL TEORETIC ""PETRE PANDREA"" BALS", OT, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 7.65, , 7.65, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5, , 5, GEOGRAFIE, 8.6, , 8.6, Utilizator avansat, 7.08, REUSIT
5, OT1079054, 1594, 90850," LICEUL TEORETIC ""PETRE PANDREA"" BALS", OT, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 5.3, , 5.3, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.5, , 5.5, GEOGRAFIE, 6.55, 6.55, 6.55, Utilizator avansat, 5.78, RESPINS
6, OT1079089, 1777, 118701," LICEUL TEORETIC ""PETRE PANDREA"" BALS", OT, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 3.5, , 3.5, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, ISTORIE, 3.6, , 3.6, PSIHOLOGIE, 4.15, , 4.15, Utilizator nivel mediu, , RESPINS
7, OT1079149, 1778, 118702," LICEUL TEORETIC ""PETRE PANDREA"" BALS", OT, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 4.1, , 4.1, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 4.4, 3.8, 3.8, GEOGRAFIE, 4.35, 4.85, 4.85, Utilizator experimentat, , RESPINS
8, OT1079201, 2370, 131679," LICEUL TEORETIC ""PETRE PANDREA"" BALS", OT, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, -2, , -2, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, ISTORIE, -2, , -2, GEOGRAFIE, -2, , -2, Utilizator avansat, , NEPREZENTAT
9, OT1079239, 1779, 118703," LICEUL TEORETIC ""PETRE PANDREA"" BALS", OT, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 4, , 4, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, ISTORIE, 3.3, , 3.3, GEOGRAFIE, 1.6, , 1.6, Utilizator avansat, , RESPINS
