,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, AG1115967, 1015, 30812," COLEGIUL NATIONAL ""ION C. BRATIANU"" PITESTI", AG, NU, ZI, STIINTE SOCIALE, Utilizator avansat, 8.05, 7.8, 7.8, ,  , , , , LIMBA ENGLEZA,  , ISTORIE, 9.2, 9.75, 9.75, ECONOMIE, 8.25, 8.4, 8.4,  , 8.65, REUSIT
1, AG1115969, 189, 6535," COLEGIUL NATIONAL ""ZINCA GOLESCU"" PITESTI", AG, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.2, , 9.2, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.35, , 9.35, INFORMATICA MI C/C++, 10, , 10, Utilizator experimentat, 9.51, REUSIT
2, AG1115977, 175, 6137," COLEGIUL NATIONAL ""ZINCA GOLESCU"" PITESTI", AG, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.65, , 9.65, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.15, , 9.15, INFORMATICA MI C/C++, 9.8, , 9.8, Utilizator experimentat, 9.53, REUSIT
3, AG1115987, 206, 6925," COLEGIUL NATIONAL ""ZINCA GOLESCU"" PITESTI", AG, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.5, , 9.5, FIZICA TEO, 10, , 10, Utilizator experimentat, 9.5, REUSIT
4, AG1115994, 152, 5412," COLEGIUL NATIONAL ""ZINCA GOLESCU"" PITESTI", AG, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.2, 9.3, 9.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.8, 9.4, 9.4, INFORMATICA MI C/C++, 10, , 10, Utilizator experimentat, 9.56, REUSIT
5, AG1116008, 633, 19094," COLEGIUL NATIONAL ""ZINCA GOLESCU"" PITESTI", AG, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.3, , 8.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.5, , 9.5, FIZICA TEO, 9.4, , 9.4, Utilizator experimentat, 9.06, REUSIT
6, AG1116022, 2506, 74258," COLEGIUL NATIONAL ""ION C. BRATIANU"" PITESTI", AG, NU, ZI, STIINTE SOCIALE, Utilizator avansat, 5.2, , 5.2, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 6.6, , 6.6," LOGICA, ARGUMENTARE SI COMUNICARE", 8.35, , 8.35, Utilizator experimentat, 6.71, REUSIT
7, AG1116035, 721, 22100," COLEGIUL NATIONAL ""ION C. BRATIANU"" PITESTI", AG, NU, ZI, STIINTE SOCIALE, Utilizator experimentat, 7.2, 7.5, 7.5, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.4, 9.5, 9.5, PSIHOLOGIE, 9.9, , 9.9, Utilizator experimentat, 8.96, REUSIT
8, AG1116045, 1377, 42094," COLEGIUL NATIONAL ""ION C. BRATIANU"" PITESTI", AG, NU, ZI, STIINTE SOCIALE, Utilizator avansat, 5.45, , 5.45, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 10, , 10," LOGICA, ARGUMENTARE SI COMUNICARE", 9.2, , 9.2, Utilizator experimentat, 8.21, REUSIT
9, AG1116067, 1649, 50507," COLEGIUL NATIONAL ""ION C. BRATIANU"" PITESTI", AG, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 5.35, , 5.35, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.55, , 8.55," LOGICA, ARGUMENTARE SI COMUNICARE", 9.7, , 9.7, Utilizator experimentat, 7.86, REUSIT
10, AG1116076, 1466, 44962," COLEGIUL NATIONAL ""ION C. BRATIANU"" PITESTI", AG, NU, ZI, STIINTE SOCIALE, Utilizator avansat, 6.8, 7.6, 7.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 7.8, , 7.8," LOGICA, ARGUMENTARE SI COMUNICARE", 8.9, , 8.9, Utilizator experimentat, 8.1, REUSIT
