,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, BV1181844, 198, 6662, COLEGIUL NATIONAL 'ANDREI SAGUNA' BRASOV, BV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.4, , 9.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.55, , 9.55, INFORMATICA MI C/C++, 9.6, , 9.6,  , 9.51, REUSIT
1, BV1181845, 63, 1799, COLEGIUL NATIONAL 'ANDREI SAGUNA' BRASOV, BV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.8, , 9.8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.5, , 9.5, INFORMATICA MI C/C++, 10, , 10, Utilizator experimentat, 9.76, REUSIT
2, BV1181846, 312, 11014, COLEGIUL NATIONAL 'ANDREI SAGUNA' BRASOV, BV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.85, , 8.85, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.5, , 9.5, INFORMATICA MI C/C++, 9.7, , 9.7,  , 9.35, REUSIT
3, BV1181847, 313, 11015, COLEGIUL NATIONAL 'ANDREI SAGUNA' BRASOV, BV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.15, 9.3, 9.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.8, 8.9, 8.9, INFORMATICA MI C/C++, 9.85, , 9.85,  , 9.35, REUSIT
4, BV1181848, 744, 26399, COLEGIUL NATIONAL 'ANDREI SAGUNA' BRASOV, BV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.2, , 9.2, ,  , , , , LIMBA GERMANA MODERNA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9, , 9, INFORMATICA MI C/C++, 8.25, , 8.25, Utilizator experimentat, 8.81, REUSIT
5, BV1181849, 1465, 52819, COLEGIUL NATIONAL 'ANDREI SAGUNA' BRASOV, BV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.1, 8, 8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.65, , 8.65," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.65, , 6.65,  , 7.76, REUSIT
6, BV1181850, 1149, 41366, COLEGIUL NATIONAL 'ANDREI SAGUNA' BRASOV, BV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.4, 9.1, 9.1, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.25, 8.15, 8.15," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.5, , 7.5, Utilizator experimentat, 8.25, REUSIT
7, BV1181851, 1815, 65913, COLEGIUL NATIONAL 'ANDREI SAGUNA' BRASOV, BV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.85, , 8.85, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 7.1, , 7.1," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 5.5, , 5.5, Utilizator experimentat, 7.15, REUSIT
8, BV1181852, 947, 34120, COLEGIUL NATIONAL 'ANDREI SAGUNA' BRASOV, BV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.2, 7.35, 7.35, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.05, , 9.05," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.55, 9.2, 9.2, Utilizator experimentat, 8.53, REUSIT
9, BV1181853, 73, 2247, COLEGIUL NATIONAL 'ANDREI SAGUNA' BRASOV, BV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.5, , 9.5, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.7, , 9.7, BIOLOGIE VEGETALA SI ANIMALA, 10, , 10, Utilizator experimentat, 9.73, REUSIT
