,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, PH855454, 3059, 72476," LICEUL TEORETIC ""GRIGORE TOCILESCU"", ORASUL MIZIL", PH, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.4, , 6.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 6.2, , 6.2, SOCIOLOGIE, 7.85, , 7.85, Utilizator avansat, 6.81, Reusit
1, PH855508, 17, 750," COLEGIUL NATIONAL ""MIHAI VITEAZUL"", MUNICIPIUL PLOIESTI", PH, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 10, , 10, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.7, , 9.7, BIOLOGIE VEGETALA SI ANIMALA, 10, , 10,  , 9.9, Reusit
2, PH855529, 3459, 83646," LICEUL TEORETIC ""AUREL VLAICU"", ORASUL BREAZA", PH, NU, Zi, FILOLOGIE, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, A2-A2--A1-A1, ISTORIE, 5.9, , 5.9," LOGICA, ARGUMENTARE SI COMUNICARE", 7.85, , 7.85, Utilizator nivel mediu, 6.25, Reusit
3, PH855535, 2973, 70232," LICEUL TEORETIC ""GRIGORE TOCILESCU"", ORASUL MIZIL", PH, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.2, , 6.2, ,  , , , , LIMBA ENGLEZA, B2-B1-A1-B1-B1, ISTORIE, 6.4, , 6.4," LOGICA, ARGUMENTARE SI COMUNICARE", 8.2, , 8.2, Utilizator experimentat, 6.93, Reusit
4, PH855588, 2791, 65805," LICEUL TEORETIC ""GRIGORE TOCILESCU"", ORASUL MIZIL", PH, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.5, , 7.5, ,  , , , , LIMBA ENGLEZA, A2-B1-B1-B2-B2, ISTORIE, 6.95, , 6.95, GEOGRAFIE, 7, , 7, Utilizator experimentat, 7.15, Reusit
5, PH855602, 4426, 121637," LICEUL TEORETIC ""AUREL VLAICU"", ORASUL BREAZA", PH, NU, Zi, FILOLOGIE, Utilizator experimentat, 3.8, 4.05, 4.05, ,  , , , , LIMBA ENGLEZA, B1-A2-B2-B2-B2, ISTORIE, 6.6, , 6.6," LOGICA, ARGUMENTARE SI COMUNICARE", 6.8, , 6.8, Utilizator nivel mediu, , Respins
6, PH855631, 101, 2946," COLEGIUL NATIONAL ""MIHAI VITEAZUL"", MUNICIPIUL PLOIESTI", PH, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.7, , 9.7, ,  , , , , LIMBA GERMANA MODERNA,  , MATEMATICA MATE-INFO, 10, , 10, FIZICA TEO, 9.5, , 9.5,  , 9.73, Reusit
7, PH855644, 838, 19857," LICEUL TEORETIC ""GRIGORE TOCILESCU"", ORASUL MIZIL", PH, NU, Zi, FILOLOGIE, Utilizator experimentat, 9.2, 9.8, 9.8, ,  , , , , LIMBA ENGLEZA, B2-B2-B1-B2-B2, ISTORIE, 9.1, , 9.1, SOCIOLOGIE, 8.3, , 8.3, Utilizator experimentat, 9.06, Reusit
8, PH855662, 4427, 121638," LICEUL TEORETIC ""AUREL VLAICU"", ORASUL BREAZA", PH, NU, Zi, FILOLOGIE, Utilizator experimentat, 4.2, 4.7, 4.7, ,  , , , , LIMBA ENGLEZA, B2-B1--A2-A2, ISTORIE, 4.3, 4, 4," LOGICA, ARGUMENTARE SI COMUNICARE", 9.45, , 9.45, Utilizator nivel mediu, , Respins
9, PH855701, 2197, 51378," LICEUL TEORETIC ""GRIGORE TOCILESCU"", ORASUL MIZIL", PH, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.3, , 8.3, ,  , , , , LIMBA FRANCEZA, A2-A2-A2-B1-B1, ISTORIE, 6.95, , 6.95, GEOGRAFIE, 8.2, , 8.2, Utilizator nivel mediu, 7.81, Reusit
10, PH855747, 4428, 121639," LICEUL TEORETIC ""AUREL VLAICU"", ORASUL BREAZA", PH, NU, Zi, FILOLOGIE, Utilizator experimentat, 4.2, 4.45, 4.45, ,  , , , , LIMBA ENGLEZA, A2-A2---, ISTORIE, 5.25, , 5.25," LOGICA, ARGUMENTARE SI COMUNICARE", 6.9, , 6.9, Utilizator incepator, , Respins
11, PH855767, 1626, 37525," LICEUL TEORETIC ""GRIGORE TOCILESCU"", ORASUL MIZIL", PH, NU, Zi, FILOLOGIE, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.25, , 8.25, SOCIOLOGIE, 7.95, , 7.95, Utilizator avansat, 8.4, Reusit
