,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, MM1003217, 1520, 66390," COLEGIUL NATIONAL ""REGELE FERDINAND"" SIGHETU MARMATIEI", MM, NU, ZI, INVATATOR - EDUCATOARE, Utilizator avansat, 8.2, , 8.2, ,  , , , , LIMBA RUSA, B2-B2-B2-B2-B2, MATEMATICA PED, 6.2, , 6.2," LOGICA, ARGUMENTARE SI COMUNICARE", 7.9, , 7.9, Utilizator experimentat, 7.43, REUSIT
1, MM1003222, 2147, 88499, COLEGIUL DE ARTE BAIA MARE, MM, NU, ZI, ARTE PLASTICE SI DECORATIVE, Utilizator avansat, 5.4, , 5.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.1, , 8.1," LOGICA, ARGUMENTARE SI COMUNICARE", 5.4, , 5.4, Utilizator experimentat, 6.3, REUSIT
2, MM1003230, 1010, 47502, COLEGIUL DE ARTE BAIA MARE, MM, NU, ZI, ARTE PLASTICE SI DECORATIVE, Utilizator nivel mediu, 6.1, , 6.1, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 9.4, , 9.4, GEOGRAFIE, 9.25, , 9.25, Utilizator experimentat, 8.25, REUSIT
3, MM1003242, 108, 5691, COLEGIUL DE ARTE BAIA MARE, MM, NU, ZI, ARTE PLASTICE SI DECORATIVE, Utilizator experimentat, 8.2, 8.95, 8.95, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 10, , 10, GEOGRAFIE, 10, , 10, Utilizator experimentat, 9.65, REUSIT
4, MM1003251, 1880, 79342, COLEGIUL DE ARTE BAIA MARE, MM, NU, ZI, ARTE PLASTICE SI DECORATIVE, Utilizator nivel mediu, 6, , 6, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 8.3, , 8.3, GEOGRAFIE, 6, , 6, Utilizator experimentat, 6.76, REUSIT
5, MM1003252, 1809, 76821," COLEGIUL NATIONAL ""REGELE FERDINAND"" SIGHETU MARMATIEI", MM, NU, ZI, INVATATOR - EDUCATOARE, Utilizator nivel mediu, 7, , 7, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, MATEMATICA PED, 6, , 6," LOGICA, ARGUMENTARE SI COMUNICARE", 7.7, , 7.7, Utilizator experimentat, 6.9, REUSIT
6, MM1003265, 74, 4102, COLEGIUL DE ARTE BAIA MARE, MM, NU, ZI, ARTE PLASTICE SI DECORATIVE, Utilizator experimentat, 9.75, , 9.75, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 9.6, , 9.6," LOGICA, ARGUMENTARE SI COMUNICARE", 9.8, , 9.8, Utilizator experimentat, 9.71, REUSIT
7, MM1003279, 1126, 52148, COLEGIUL DE ARTE BAIA MARE, MM, NU, ZI, ARTE PLASTICE SI DECORATIVE, Utilizator avansat, 7.6, , 7.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.45, , 8.45," LOGICA, ARGUMENTARE SI COMUNICARE", 8.15, , 8.15, Utilizator experimentat, 8.06, REUSIT
8, MM1003283, 1289, 58149," COLEGIUL NATIONAL ""REGELE FERDINAND"" SIGHETU MARMATIEI", MM, NU, ZI, INVATATOR - EDUCATOARE, Utilizator nivel mediu, 7.75, , 7.75, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, MATEMATICA PED, 6.9, , 6.9, GEOGRAFIE, 8.8, , 8.8, Utilizator experimentat, 7.81, REUSIT
9, MM1003294, 1156, 53032, COLEGIUL DE ARTE BAIA MARE, MM, NU, ZI, ARTE PLASTICE SI DECORATIVE, Utilizator experimentat, 7.3, , 7.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.2, , 8.2," LOGICA, ARGUMENTARE SI COMUNICARE", 8.6, , 8.6, Utilizator experimentat, 8.03, REUSIT
