,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, MH920066, 1705, 133550," LICEUL TEHNOLOGIC ""DECEBAL""", MH, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Neprezentat, Neprezentat, , Neprezentat, ,  , , , , LIMBA ENGLEZA, Neprezentat, MATEMATICA TEHN, Neprezentat, , Neprezentat, BIOLOGIE VEGETALA SI ANIMALA, Neprezentat, , Neprezentat, Neprezentat, , Neprezentat
1, MH920076, 1706, 133551," LICEUL TEHNOLOGIC ""DECEBAL""", MH, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, Neprezentat, , Neprezentat, ,  , , , , LIMBA ENGLEZA, B1-A2--A1-A1, MATEMATICA TEHN, Neprezentat, , Neprezentat, BIOLOGIE VEGETALA SI ANIMALA, Neprezentat, , Neprezentat, Utilizator avansat, , Neprezentat
2, MH920086, 1521, 117576," LICEUL TEHNOLOGIC ""DECEBAL""", MH, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 2.1, , 2.1, ,  , , , , LIMBA ENGLEZA, A2-B2-A1-A2-A1, MATEMATICA TEHN, 1.05, , 1.05, BIOLOGIE VEGETALA SI ANIMALA, 1.6, , 1.6, Utilizator avansat, , Respins
3, MH920090, 1707, 133552," LICEUL TEHNOLOGIC ""DECEBAL""", MH, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 4.1, , 4.1, ,  , , , , LIMBA ENGLEZA, Neprezentat, MATEMATICA TEHN, 1, , 1, BIOLOGIE VEGETALA SI ANIMALA, 1.4, , 1.4, Utilizator avansat, , Neprezentat
4, MH920208, 1708, 133553," LICEUL TEHNOLOGIC ""DECEBAL""", MH, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, A2-A2-B1-B2-B2, MATEMATICA TEHN, Neprezentat, , Neprezentat, BIOLOGIE VEGETALA SI ANIMALA, Neprezentat, , Neprezentat, Utilizator avansat, , Neprezentat
5, MH920220, 1709, 133554," LICEUL TEHNOLOGIC ""DECEBAL""", MH, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 3.35, , 3.35, ,  , , , , LIMBA ENGLEZA, B1-A2--A1-A1, MATEMATICA TEHN, Neprezentat, , Neprezentat, BIOLOGIE VEGETALA SI ANIMALA, 1.8, , 1.8, Utilizator nivel mediu, , Neprezentat
6, MH920225, 1710, 133555," LICEUL TEHNOLOGIC ""DECEBAL""", MH, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, Neprezentat, , Neprezentat, ,  , , , , LIMBA ENGLEZA, A2-B1-A1-A2-A2, MATEMATICA TEHN, Neprezentat, , Neprezentat, BIOLOGIE VEGETALA SI ANIMALA, Neprezentat, , Neprezentat, Utilizator experimentat, , Neprezentat
7, MH920231, 1711, 133556," LICEUL TEHNOLOGIC ""DECEBAL""", MH, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator avansat, Neprezentat, , Neprezentat, ,  , , , , LIMBA ENGLEZA, A2-B2-A1-A1-A1, MATEMATICA TEHN, Neprezentat, , Neprezentat, BIOLOGIE VEGETALA SI ANIMALA, Neprezentat, , Neprezentat, Utilizator nivel mediu, , Neprezentat
8, MH920241, 574, 61207," LICEUL TEHNOLOGIC ""DECEBAL""", MH, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 6.55, , 6.55, ,  , , , , LIMBA ENGLEZA, A2-A2--A2-B1, MATEMATICA TEHN, 7, , 7, CHIMIE ANORGANICA TEH NIVEL I/II, 8.55, , 8.55, Utilizator experimentat, 7.36, Reusit
9, MH920246, 1712, 133557," LICEUL TEHNOLOGIC ""DECEBAL""", MH, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator avansat, Neprezentat, , Neprezentat, ,  , , , , LIMBA ENGLEZA, A2-A1--A2-A1, MATEMATICA TEHN, Neprezentat, , Neprezentat, BIOLOGIE VEGETALA SI ANIMALA, Neprezentat, , Neprezentat, Utilizator avansat, , Neprezentat
