,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, BC1141992, 292, 10011," COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI", BC, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.8, , 9.8, ,  , , , , LIMBA FRANCEZA,  , MATEMATICA MATE-INFO, 8.65, , 8.65, FIZICA TEO, 9.7, , 9.7,  , 9.38, REUSIT
1, BC1142050, 1038, 31804," COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI", BC, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.55, , 7.55, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.3, 8.5, 8.5, INFORMATICA MI C/C++, 9.8, , 9.8,  , 8.61, REUSIT
2, BC1142097, 1771, 53139," COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI", BC, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.75, 8, 8, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 7.4, , 7.4, FIZICA TEO, 7.85, , 7.85, Utilizator nivel mediu, 7.75, REUSIT
3, BC1142130, 1096, 33617," COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI", BC, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 7, 8.3, 8.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.25, , 8.25, INFORMATICA MI C/C++, 9.1, , 9.1, Utilizator nivel mediu, 8.55, REUSIT
4, BC1142185, 983, 30025," COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI", BC, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.45, 8.4, 8.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.85, , 8.85," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.5, 8.8, 8.8, Utilizator avansat, 8.68, REUSIT
5, BC1142207, 1899, 56792, LICEUL CU PROGRAM SPORTIV BACAU, BC, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator avansat, 7.05, , 7.05, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 6.8, , 6.8, GEOGRAFIE, 8.9, , 8.9, Utilizator experimentat, 7.58, REUSIT
6, BC1142227, 733, 22183," COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI", BC, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.35, , 9.35, ,  , , , , LIMBA FRANCEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.8, , 8.8, FIZICA TEO, 8.75, , 8.75,  , 8.96, REUSIT
7, BC1142281, 199, 7029," COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI", BC, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.5, , 9.5, INFORMATICA MI C/C++, 9.85, 10, 10, Utilizator experimentat, 9.5, REUSIT
8, BC1142284, 3576, 100843, LICEUL CU PROGRAM SPORTIV BACAU, BC, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 7.1, , 7.1, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 4.4, 4.15, 4.15, GEOGRAFIE, 7.4, , 7.4, Utilizator experimentat, , RESPINS
9, BC1142322, 669, 20178," COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI", BC, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.6, , 9.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.25, 8.35, 8.35," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.9, 9.15, 9.15,  , 9.03, REUSIT
10, BC1142358, 718, 21723," COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI", BC, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.5, 8.75, 8.75, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.4, , 8.4, FIZICA TEO, 9.8, , 9.8, Utilizator experimentat, 8.98, REUSIT
11, BC1142410, 2924, 87233," COLEGIUL NATIONAL ""DIMITRIE CANTEMIR"" ONESTI", BC, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.05, , 8.05, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 5, , 5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 5.1, , 5.1,  , 6.05, REUSIT
12, BC1142435, 2298, 68129, LICEUL CU PROGRAM SPORTIV BACAU, BC, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator avansat, 6.8, , 6.8, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.15, , 5.15, GEOGRAFIE, 9.15, , 9.15, Utilizator experimentat, 7.03, REUSIT
