,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, BN842423, 505, 31712," COLEGIUL NATIONAL ""ANDREI MURESANU"" BISTRITA", BN, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.65, , 8.65, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 8.4, , 8.4," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.8, , 8.8, Utilizator experimentat, 8.61, Reusit
1, BN842469, 797, 50847," COLEGIUL NATIONAL ""ANDREI MURESANU"" BISTRITA", BN, NU, Zi, MATEMATICA-INFORMATICA, Utilizator avansat, 6.95, , 6.95, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.65, , 8.65, INFORMATICA MI C/C++, 7.9, , 7.9, Utilizator experimentat, 7.83, Reusit
2, BN842499, 1050, 68791," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 4.4, 5.75, 5.75, ,  , , , , LIMBA ENGLEZA, A2-A1--A1-A1, MATEMATICA TEHN, 8.25, , 8.25, GEOGRAFIE, 7, , 7, Utilizator nivel mediu, 7, Reusit
3, BN842577, 1766, 103694, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 6.5, , 6.5, ,  , , , , LIMBA ENGLEZA, B2-A2-B2-B2-B2, MATEMATICA TEHN, 4, , 4, GEOGRAFIE, 8.55, , 8.55, Utilizator experimentat, , Respins
4, BN842611, 1181, 77705, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 8.4, , 8.4, ,  , , , , LIMBA ENGLEZA, B1-A2-B1-B2-B2, MATEMATICA TEHN, 5.1, , 5.1, GEOGRAFIE, 6.1, , 6.1, Utilizator nivel mediu, 6.53, Reusit
5, BN842628, 1450, 94107, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 5.15, 5.05, 5.05, ,  , , , , LIMBA ENGLEZA, B2-A2-A1-B1-B1, MATEMATICA TEHN, 5, , 5, GEOGRAFIE, 7, 6.55, 6.55, Utilizator nivel mediu, 5.53, Respins
6, BN842644, 1462, 95261, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 5.45, , 5.45, ,  , , , , LIMBA ENGLEZA, B1-B1-A1-A2-A2, MATEMATICA TEHN, 4.7, 5, 5, GEOGRAFIE, 5.7, , 5.7, Utilizator incepator, 5.38, Respins
7, BN842656, 485, 30819," COLEGIUL NATIONAL ""ANDREI MURESANU"" BISTRITA", BN, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.7, , 8.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.55, , 8.55, FIZICA TEO, 8.7, , 8.7, Utilizator experimentat, 8.65, Reusit
8, BN842785, 827, 52684," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 6.55, , 6.55, ,  , , , , LIMBA FRANCEZA, A2-A2-A1-A2-A2, MATEMATICA TEHN, 7.6, , 7.6, GEOGRAFIE, 9.1, , 9.1, Utilizator incepator, 7.75, Reusit
9, BN842797, 1767, 103695, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.2, , 5.2, ,  , , , , LIMBA ENGLEZA, B1-B1-A1-A1-A1, MATEMATICA TEHN, 3.25, , 3.25, GEOGRAFIE, 5.05, , 5.05, Utilizator nivel mediu, , Respins
10, BN842819, 1100, 72623, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.25, , 5.25, ,  , , , , LIMBA ENGLEZA, B2-A2--B1-B1, MATEMATICA TEHN, 5.75, 6.15, 6.15, GEOGRAFIE, 9, , 9, Utilizator incepator, 6.8, Reusit
11, BN842857, 299, 19117," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 8.35, , 8.35, ,  , , , , LIMBA ENGLEZA, B1-B2--A2-A2, MATEMATICA TEHN, 9, , 9, GEOGRAFIE, 9.9, , 9.9, Utilizator nivel mediu, 9.08, Reusit
12, BN842891, 1768, 103696, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 4.25, 4, 4, ,  , , , , LIMBA ENGLEZA, B2-A2--A2-A2, MATEMATICA TEHN, 5, 5, 5, GEOGRAFIE, 7.4, 7.3, 7.3, Utilizator nivel mediu, , Respins
13, BN842912, 1769, 103697, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 4.6, 4.1, 4.1, ,  , , , , LIMBA ENGLEZA, -A1--A1-A1, MATEMATICA TEHN, 2.8, 2.9, 2.9, GEOGRAFIE, 5, 5.2, 5.2, Utilizator incepator, , Respins
14, BN842916, 538, 33900," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.05, , 9.05, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 7.95, , 7.95, GEOGRAFIE, 8.6, , 8.6, Utilizator nivel mediu, 8.53, Reusit
15, BN842924, 1770, 103698, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 5.8, , 5.8, ,  , , , , LIMBA ENGLEZA, B1-A2--A1-A1, MATEMATICA TEHN, 1.4, , 1.4, GEOGRAFIE, 5.9, , 5.9, Utilizator nivel mediu, , Respins
16, BN842943, 1771, 103699, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, A2-A2--A1-A1, MATEMATICA TEHN, 3.05, , 3.05, GEOGRAFIE, 2.3, , 2.3, Utilizator nivel mediu, , Respins
17, BN842956, 1772, 103700, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 4.2, , 4.2, ,  , , , , LIMBA ENGLEZA, B1-A1--B1-A2, MATEMATICA TEHN, 1.2, , 1.2, GEOGRAFIE, 5, , 5, Utilizator nivel mediu, , Respins
18, BN842975, 1293, 84526, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 6, , 6, ,  , , , , LIMBA ENGLEZA, B1-B1-A2-B1-B1, MATEMATICA TEHN, 5.1, , 5.1, GEOGRAFIE, 7.5, , 7.5, Utilizator avansat, 6.2, Reusit
19, BN842991, 1431, 93300, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 5.75, , 5.75, ,  , , , , LIMBA ENGLEZA, B1-B1-A2-B1-B2, MATEMATICA TEHN, 5, , 5, GEOGRAFIE, 6.1, , 6.1, Utilizator incepator, 5.61, Respins
20, BN843005, 932, 59999," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.75, 7.2, 7.2, ,  , , , , LIMBA ENGLEZA, A1-B1-B1-B1-B1, MATEMATICA TEHN, 5.75, 6.35, 6.35, GEOGRAFIE, 8.7, , 8.7, Utilizator nivel mediu, 7.41, Reusit
21, BN843046, 753, 47881," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.25, , 7.25, ,  , , , , LIMBA ENGLEZA, A1-A2-A1-A1-A1, MATEMATICA TEHN, 7.75, , 7.75, GEOGRAFIE, 8.9, , 8.9, Utilizator nivel mediu, 7.96, Reusit
22, BN843054, 1773, 103701, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.45, , 7.45, ,  , , , , LIMBA ENGLEZA, B1-B1--A2-B1, MATEMATICA TEHN, 3.7, 3.9, 3.9, GEOGRAFIE, 8.45, , 8.45, Utilizator nivel mediu, , Respins
23, BN843064, 1113, 73274, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 5.85, , 5.85, ,  , , , , LIMBA ENGLEZA, B1-B1--A1-A2, MATEMATICA TEHN, 5.45, , 5.45, GEOGRAFIE, 9, , 9, Utilizator nivel mediu, 6.76, Reusit
24, BN843080, 941, 60712, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 8.7, , 8.7, ,  , , , , LIMBA ENGLEZA, B1-B1--B1-B1, MATEMATICA TEHN, 6.05, , 6.05, GEOGRAFIE, 7.4, , 7.4, Utilizator nivel mediu, 7.38, Reusit
25, BN843093, 1774, 103702, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 3.7, , 3.7, ,  , , , , LIMBA ENGLEZA, B1-B1--A2-A1, MATEMATICA TEHN, 1.5, , 1.5, GEOGRAFIE, 5.6, , 5.6, Utilizator incepator, , Respins
26, BN843112, 560, 35171," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.5, , 7.5, ,  , , , , LIMBA ENGLEZA, A2-B1-B2-B2-B2, MATEMATICA TEHN, 9.35, , 9.35, GEOGRAFIE, 8.6, , 8.6, Utilizator nivel mediu, 8.48, Reusit
27, BN843144, 828, 52685," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 6.6, 7.05, 7.05, ,  , , , , LIMBA ENGLEZA, A2-A2-A1-B1-B1, MATEMATICA TEHN, 8, 7.8, 7.8, GEOGRAFIE, 8.4, , 8.4, Utilizator nivel mediu, 7.75, Reusit
28, BN843176, 1775, 103703, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 4.65, 4.35, 4.35, ,  , , , , LIMBA ENGLEZA, B1-B1--A2-B1, MATEMATICA TEHN, 3.85, 4.2, 4.2, GEOGRAFIE, 6.25, , 6.25, Utilizator incepator, , Respins
29, BN843181, 1175, 77037," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 7.75, , 7.75, ,  , , , , LIMBA ENGLEZA, A2-B1--A2-A2, MATEMATICA TEHN, 5.05, , 5.05, GEOGRAFIE, 6.9, , 6.9, Utilizator nivel mediu, 6.56, Reusit
30, BN843196, 1776, 103704, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 5.05, 3.7, 3.7, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-B2-B2, MATEMATICA TEHN, 2.4, , 2.4, GEOGRAFIE, 5.3, 5.05, 5.05, Utilizator nivel mediu, , Respins
31, BN843223, 1401, 91801," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.05, 5.05, 5.05, ,  , , , , LIMBA ENGLEZA, A2-A2--A2-A2, MATEMATICA TEHN, 4.7, 5.3, 5.3, GEOGRAFIE, 6.9, , 6.9, Utilizator nivel mediu, 5.75, Respins
32, BN843236, 1218, 79750, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 5.75, , 5.75, ,  , , , , LIMBA ENGLEZA, B2-A2-B2-B2-B2, MATEMATICA TEHN, 6.4, , 6.4, GEOGRAFIE, 7.15, , 7.15, Utilizator nivel mediu, 6.43, Reusit
33, BN843241, 647, 40658," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 8.35, , 8.35, ,  , , , , LIMBA FRANCEZA, B1-A2-A2-B1-B1, MATEMATICA TEHN, 7.45, , 7.45, GEOGRAFIE, 9, , 9, Utilizator nivel mediu, 8.26, Reusit
34, BN843262, 218, 13505," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.25, , 9.25, ,  , , , , LIMBA ENGLEZA, B1-B2-A2-B1-B1, MATEMATICA TEHN, 8.7, 9.3, 9.3, GEOGRAFIE, 8.6, 9.3, 9.3, Utilizator avansat, 9.28, Reusit
35, BN843269, 1777, 103705, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B2-B2, MATEMATICA TEHN, 3.55, , 3.55, GEOGRAFIE, 6.65, , 6.65, Utilizator nivel mediu, , Respins
36, BN843293, 866, 55232," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 7.85, , 7.85, ,  , , , , LIMBA ENGLEZA, A2-A1--A2-A2, MATEMATICA TEHN, 8.05, , 8.05, GEOGRAFIE, 7, , 7, Utilizator nivel mediu, 7.63, Reusit
37, BN843323, 441, 28635," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.25, , 9.25, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, MATEMATICA TEHN, 7.55, , 7.55, GEOGRAFIE, 9.4, , 9.4, Utilizator avansat, 8.73, Reusit
38, BN843345, 486, 30820," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 8.2, , 8.2, ,  , , , , LIMBA ENGLEZA, B2-B1-B1-B1-B1, MATEMATICA TEHN, 9.15, , 9.15, GEOGRAFIE, 8.6, , 8.6, Utilizator avansat, 8.65, Reusit
39, BN843365, 1337, 87758," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.45, , 5.45, ,  , , , , LIMBA ENGLEZA, B1-A2-A2-A1-A1, MATEMATICA TEHN, 6.15, 6.75, 6.75, GEOGRAFIE, 5.7, 5.95, 5.95, Utilizator nivel mediu, 6.05, Reusit
40, BN843412, 73, 4402," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.5, 9.5, 9.5, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA TEHN, 9.3, 9.45, 9.45, GEOGRAFIE, 10, , 10, Utilizator avansat, 9.65, Reusit
41, BN843445, 1088, 71982," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.4, , 7.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 6.4, , 6.4, GEOGRAFIE, 6.7, , 6.7, Utilizator nivel mediu, 6.83, Reusit
42, BN843448, 1778, 103706, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.05, 5, 5, ,  , , , , LIMBA ENGLEZA, A1-A1--A1-A1, MATEMATICA TEHN, 3, 2.15, 2.15, GEOGRAFIE, 5.1, 5.3, 5.3, Utilizator nivel mediu, , Respins
43, BN843463, 833, 53049, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.3, , 9.3, ,  , , , , LIMBA ENGLEZA, A2-A1--B1-B1, MATEMATICA TEHN, 6.7, , 6.7, GEOGRAFIE, 7.2, , 7.2, Utilizator nivel mediu, 7.73, Reusit
44, BN843479, 1779, 103707, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 2.9, , 2.9, ,  , , , , LIMBA ENGLEZA, B1-B1-A2-B2-B2, MATEMATICA TEHN, 2.7, , 2.7, GEOGRAFIE, 5.05, , 5.05, Utilizator avansat, , Respins
45, BN843485, 1101, 72624," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 6.7, , 6.7, ,  , , , , LIMBA FRANCEZA, A2-A2--A1-A1, MATEMATICA TEHN, 7.6, , 7.6, GEOGRAFIE, 6.1, , 6.1, Utilizator incepator, 6.8, Reusit
46, BN843493, 1780, 103708, LICEUL ECONOMIC NASAUD, BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.7, 5.8, 5.8, ,  , , , , LIMBA ENGLEZA, A2-B1--A2-B1, MATEMATICA TEHN, 4, 4.1, 4.1, GEOGRAFIE, 7.2, 6.75, 6.75, Utilizator nivel mediu, , Respins
47, BN843523, 780, 50141," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.4, , 7.4, ,  , , , , LIMBA ENGLEZA, A1-A2-A1-A2-A2, MATEMATICA TEHN, 7.75, , 7.75, GEOGRAFIE, 8.45, , 8.45, Utilizator nivel mediu, 7.86, Reusit
48, BN843543, 1429, 93113," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.95, 5.35, 5.35, ,  , , , , LIMBA ENGLEZA, A2-A2-A1-A2-A2, MATEMATICA TEHN, 5.15, , 5.15, GEOGRAFIE, 6.4, 6.4, 6.4, Utilizator nivel mediu, 5.63, Respins
49, BN843579, 1002, 64604," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.8, , 7.8, ,  , , , , LIMBA ENGLEZA, B1-B1-A2-B1-B1, MATEMATICA TEHN, 5.75, , 5.75, GEOGRAFIE, 8.05, , 8.05, Utilizator nivel mediu, 7.2, Reusit
50, BN843619, 937, 60320," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 5.15, , 5.15, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-B2-B2, MATEMATICA TEHN, 7.55, , 7.55, GEOGRAFIE, 9.5, , 9.5, Utilizator nivel mediu, 7.4, Reusit
51, BN843642, 790, 50508," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 6.85, 6.5, 6.5, ,  , , , , LIMBA ENGLEZA, B1-B1-B2-A2-A2, MATEMATICA TEHN, 7.55, , 7.55, GEOGRAFIE, 9.5, , 9.5, Utilizator nivel mediu, 7.85, Reusit
52, BN843659, 621, 38990," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.5, , 7.5, ,  , , , , LIMBA ENGLEZA, B2-A2-A2-A2-A2, MATEMATICA TEHN, 8.6, , 8.6, GEOGRAFIE, 8.9, , 8.9, Utilizator nivel mediu, 8.33, Reusit
53, BN843694, 522, 33024," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.6, , 9.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 8.1, , 8.1, GEOGRAFIE, 8, , 8, Utilizator nivel mediu, 8.56, Reusit
54, BN843714, 942, 60713," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 8.75, , 8.75, ,  , , , , LIMBA ENGLEZA, A2-B1-B2-B2-B2, MATEMATICA TEHN, 6.4, , 6.4, GEOGRAFIE, 7, , 7, Utilizator nivel mediu, 7.38, Reusit
55, BN843751, 852, 54123," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 8, , 8, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, MATEMATICA TEHN, 7.85, , 7.85, GEOGRAFIE, 7.2, , 7.2, Utilizator nivel mediu, 7.68, Reusit
56, BN843782, 112, 6636," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.15, , 9.15, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, MATEMATICA TEHN, 9.7, , 9.7, GEOGRAFIE, 9.8, , 9.8, Utilizator experimentat, 9.55, Reusit
57, BN843801, 1781, 103709," COLEGIUL TEHNIC ""INFOEL"" BISTRITA", BN, NU, Zi, TEHNICIAN DE TELECOMUNICATII, Utilizator avansat, 4, 5, 5, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, MATEMATICA TEHN, 4.15, 4.4, 4.4, BIOLOGIE VEGETALA SI ANIMALA, 4.35, 4, 4, Utilizator nivel mediu, , Respins
