,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, VL904473, 2244, 127526," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN ACTIVITATI DE COMERT, Utilizator experimentat, 5.05, 5.15, 5.15, ,  , , , , LIMBA ENGLEZA, B2-A2-A2-B1-B1, MATEMATICA TEHN, 3.85, 4.2, 4.2, GEOGRAFIE, 6.25, , 6.25, Utilizator nivel mediu, , Respins
1, VL904564, 1848, 96308," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN ACTIVITATI DE COMERT, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, A2---A1-A1, MATEMATICA TEHN, 5.7, 5.3, 5.3, GEOGRAFIE, 5.2, , 5.2, Utilizator nivel mediu, 5.16, Respins
2, VL904661, 2245, 127527," LICEUL TEHNOLOGIC FERDINAND I, MUN. RM. VALCEA", VL, DA, Zi, TEHNICIAN ELECTROMECANIC, Utilizator avansat, 3.95, , 3.95, ,  , , , , LIMBA ENGLEZA, A2-A2--A2-A2, MATEMATICA TEHN, 3.3, , 3.3, BIOLOGIE VEGETALA SI ANIMALA, 3.1, , 3.1, Utilizator incepator, , Respins
3, VL904718, 2246, 127528," LICEUL TEHNOLOGIC FERDINAND I, MUN. RM. VALCEA", VL, DA, Zi, TEHNICIAN ELECTROMECANIC, Utilizator avansat, 5.4, , 5.4, ,  , , , , LIMBA ENGLEZA, A2-A2--A2-A2, MATEMATICA TEHN, 3.6, , 3.6, BIOLOGIE VEGETALA SI ANIMALA, 1.9, , 1.9, Utilizator incepator, , Respins
4, VL904769, 818, 45815," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN INDUSTRIA ALIMENTARA, Utilizator experimentat, 8.55, , 8.55, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-B2-B2, MATEMATICA TEHN, 7.65, , 7.65, CHIMIE ORGANICA TEH NIVEL I/II, 8, , 8, Utilizator nivel mediu, 8.06, Reusit
5, VL904869, 1103, 59869," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN INDUSTRIA ALIMENTARA, Utilizator experimentat, 8.25, 8.3, 8.3, ,  , , , , LIMBA ENGLEZA, A2-B1-A2-B2-B2, MATEMATICA TEHN, 7, , 7," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.4, 7, 7, Utilizator incepator, 7.43, Reusit
6, VL904905, 45, 2999," COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA", VL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.35, , 9.35, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, MATEMATICA MATE-INFO, 10, , 10, FIZICA TEO, 9.85, , 9.85,  , 9.73, Reusit
7, VL904948, 1754, 91320," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN INDUSTRIA ALIMENTARA, Utilizator experimentat, 6.4, 6.3, 6.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 5.15, 5.1, 5.1," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6, , 6, Utilizator avansat, 5.8, Respins
8, VL905035, 969, 53307," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN INDUSTRIA ALIMENTARA, Utilizator experimentat, 8.05, , 8.05, ,  , , , , LIMBA FRANCEZA, B2-B2-A2-B2-B2, MATEMATICA TEHN, 7, , 7," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.15, , 8.15, Utilizator nivel mediu, 7.73, Reusit
9, VL905073, 1827, 94871," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN INDUSTRIA ALIMENTARA, Utilizator experimentat, 5.35, 5, 5, ,  , , , , LIMBA ENGLEZA, A2-A2-A1-B2-B2, MATEMATICA TEHN, 6.15, , 6.15," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 5.6, 5.2, 5.2, Utilizator nivel mediu, 5.45, Respins
10, VL905078, 143, 8540," COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA", VL, NU, Zi, FILOLOGIE, Utilizator experimentat, 9.75, , 9.75, ,  , , , , LIMBA ENGLEZA, B1-B2-B1-B1-B2, ISTORIE, 9.2, , 9.2, GEOGRAFIE, 9.5, , 9.5,  , 9.48, Reusit
11, VL905123, 1248, 66939," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN INDUSTRIA ALIMENTARA, Utilizator experimentat, 8, , 8, ,  , , , , LIMBA ENGLEZA, B1-A2-B1-B2-B2, MATEMATICA TEHN, 5.7, , 5.7," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.6, , 7.6, Utilizator nivel mediu, 7.1, Reusit
12, VL905161, 1109, 60210," COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA", VL, NU, Zi, FILOLOGIE, Utilizator experimentat, 5.9, 7.2, 7.2, ,  , , , , LIMBA ENGLEZA, B1-B2-B1-B2-B2, ISTORIE, 7, , 7, GEOGRAFIE, 8.05, , 8.05,  , 7.41, Reusit
13, VL905166, 1040, 57311," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN INDUSTRIA ALIMENTARA, Utilizator experimentat, 7.5, , 7.5, ,  , , , , LIMBA ENGLEZA, A2-A2-A1-A1-A1, MATEMATICA TEHN, 8.6, , 8.6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.55, , 6.55, Utilizator avansat, 7.55, Reusit
14, VL905199, 1772, 92320," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN INDUSTRIA ALIMENTARA, Utilizator experimentat, 6, 6.15, 6.15, ,  , , , , LIMBA ENGLEZA, A2-A2--B1-B1, MATEMATICA TEHN, 5.6, , 5.6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6, 5.4, 5.4, Utilizator avansat, 5.71, Respins
15, VL905245, 1765, 91923," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN INDUSTRIA ALIMENTARA, Utilizator experimentat, 6.7, 7, 7, ,  , , , , LIMBA ENGLEZA, B1-A2--A2-A2, MATEMATICA TEHN, 5, , 5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 5.5, 5.25, 5.25, Utilizator nivel mediu, 5.75, Respins
16, VL905281, 493, 27218," COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA", VL, NU, Zi, FILOLOGIE, Utilizator experimentat, 9.1, , 9.1, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, ISTORIE, 7.85, , 7.85, GEOGRAFIE, 9.45, , 9.45,  , 8.8, Reusit
17, VL905350, 453, 24942," COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA", VL, NU, Zi, FILOLOGIE, Utilizator experimentat, 9.55, , 9.55, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B2-B2, ISTORIE, 7.1, , 7.1, GEOGRAFIE, 10, , 10,  , 8.88, Reusit
18, VL905393, 1828, 94872," COLEGIUL ECONOMIC, MUN. RM. VALCEA", VL, NU, Zi, TEHNICIAN IN INDUSTRIA ALIMENTARA, Utilizator experimentat, 5.9, 6.15, 6.15, ,  , , , , LIMBA ENGLEZA, B1-B1-B2-B2-B2, MATEMATICA TEHN, 5, , 5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 5, 5.2, 5.2, Utilizator avansat, 5.45, Respins
19, VL905446, 1117, 60614," COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA", VL, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.05, 6.35, 6.35, ,  , , , , LIMBA ENGLEZA, B2-B1-A2-A2-A2, ISTORIE, 7.55, , 7.55, GEOGRAFIE, 7.7, 8.3, 8.3,  , 7.4, Reusit
20, VL905669, 2640, 135659," LICEUL TEHNOLOGIC PETRACHE POENARU, ORAS BALCESTI", VL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator avansat, 4.2, 4, 4, ,  , , , , LIMBA FRANCEZA, A2-A2--B1-B1, MATEMATICA MATE-INFO, Neprezentat, , Neprezentat," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 5.95, 5.45, 5.45, Utilizator nivel mediu, , Neprezentat
21, VL905671, 246, 14239," COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA", VL, NU, Zi, FILOLOGIE, Utilizator experimentat, 10, , 10, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-B1-B1, ISTORIE, 8.95, 8.8, 8.8, GEOGRAFIE, 9, , 9,  , 9.26, Reusit
22, VL905738, 819, 45816," COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA", VL, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.65, , 8.65, ,  , , , , LIMBA ENGLEZA, B1-B2-B1-B2-B2, ISTORIE, 6.3, , 6.3, GEOGRAFIE, 9.25, , 9.25, Utilizator nivel mediu, 8.06, Reusit
23, VL905740, 2247, 127529," LICEUL TEHNOLOGIC PETRACHE POENARU, ORAS BALCESTI", VL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator avansat, 4.05, 3.55, 3.55, ,  , , , , LIMBA ENGLEZA, B2-B1-A1-B1-B1, MATEMATICA MATE-INFO, 3.1, , 3.1," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 2.2, 1.85, 1.85, Utilizator avansat, , Respins
24, VL905787, 777, 44178," COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA", VL, NU, Zi, FILOLOGIE, Utilizator experimentat, 9.5, , 9.5, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, ISTORIE, 6.15, , 6.15, GEOGRAFIE, 8.75, , 8.75, Utilizator nivel mediu, 8.13, Reusit
25, VL905788, 158, 9378," LICEUL TEHNOLOGIC PETRACHE POENARU, ORAS BALCESTI", VL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.2, 8.8, 8.8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.7, 9.9, 9.9," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.3, 9.65, 9.65, Utilizator experimentat, 9.45, Reusit
26, VL905826, 343, 19932," COLEGIUL NATIONAL MIRCEA CEL BATRAN, MUN. RM. VALCEA", VL, NU, Zi, FILOLOGIE, Utilizator experimentat, 9.45, , 9.45, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 7.85, , 7.85, SOCIOLOGIE, 9.9, , 9.9, Utilizator nivel mediu, 9.06, Reusit
27, VL905839, 71, 4596," LICEUL TEHNOLOGIC PETRACHE POENARU, ORAS BALCESTI", VL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.6, , 9.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.6, , 9.6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.75, , 9.75, Utilizator experimentat, 9.65, Reusit
