,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, CT846089, 2884, 81765, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.5, , 7.5, ,  , , , , LIMBA ENGLEZA, B1-A2-A2-B2-B2, MATEMATICA MATE-INFO, 5.55, , 5.55, FIZICA TEO, 5.95, , 5.95, Utilizator avansat, 6.33, Reusit
1, CT846093, 277, 8342, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.6, , 9.6, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.4, , 9.4, INFORMATICA MI C/C++, 9.45, , 9.45,  , 9.48, Reusit
2, CT846096, 1473, 42303, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.1, , 9.1, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 6.45, , 6.45," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.05, , 9.05, Utilizator experimentat, 8.2, Reusit
3, CT846100, 600, 17237, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.45, , 8.45, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.95, , 9.95, FIZICA TEO, 9.05, , 9.05,  , 9.15, Reusit
4, CT846104, 370, 10392, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 10, , 10, ,  , , , , LIMBA GERMANA MODERNA,  , MATEMATICA MATE-INFO, 9, , 9," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.2, , 9.2, Utilizator experimentat, 9.4, Reusit
5, CT846108, 700, 20156, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.65, , 8.65, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.25, , 9.25, INFORMATICA MI C/C++, 9.25, , 9.25,  , 9.05, Reusit
6, CT846111, 2378, 67091, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.7, , 7.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 6.5, , 6.5, FIZICA TEO, 7.05, , 7.05, Utilizator avansat, 7.08, Reusit
7, CT846114, 3127, 88615, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.75, 7.45, 7.45, ,  , , , , LIMBA ENGLEZA, A2-A2-B1-B2-B2, MATEMATICA MATE-INFO, 5.35, , 5.35, BIOLOGIE VEGETALA SI ANIMALA, 5.25, , 5.25, Utilizator nivel mediu, 6.01, Reusit
8, CT846119, 1150, 33099, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.3, , 8.3, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.6, , 8.6, FIZICA TEO, 8.8, , 8.8,  , 8.56, Reusit
9, CT846122, 1428, 41112, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.6, , 8.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.4, , 8.4, INFORMATICA MI C/C++, 7.75, , 7.75, Utilizator experimentat, 8.25, Reusit
10, CT846124, 2281, 64285, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.65, , 7.65, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.15, 7.35, 7.35, INFORMATICA MI C/C++, 7, 6.65, 6.65,  , 7.21, Reusit
11, CT846126, 1299, 37369, COLEGIUL NATIONAL PEDAGOGIC â€™CONSTANTIN BRATESCUâ€™ CONSTANTA, CT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.2, , 9.2, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.9, , 7.9, FIZICA TEO, 8.1, , 8.1, Utilizator avansat, 8.4, Reusit
