,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, BV823361, 303, 11243, COLEGIUL DE STIINTE 'GRIGORE ANTIPA' BRASOV, BV, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B1-B1, MATEMATICA MATE-INFO, 9.5, , 9.5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.6, , 9.6, Utilizator experimentat, 9.36, Reusit
1, BV823376, 735, 29547, COLEGIUL DE STIINTE 'GRIGORE ANTIPA' BRASOV, BV, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.05, , 9.05, ,  , , , , LIMBA ENGLEZA, B2-B2-B1-B1-B1, MATEMATICA MATE-INFO, 9.65, , 9.65, INFORMATICA MI C/C++, 7.4, , 7.4, Utilizator experimentat, 8.7, Reusit
2, BV823391, 534, 21998, COLEGIUL DE STIINTE 'GRIGORE ANTIPA' BRASOV, BV, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.6, , 8.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.9, , 9.9, INFORMATICA MI C/C++, 8.45, , 8.45, Utilizator experimentat, 8.98, Reusit
3, BV823404, 1129, 45141, COLEGIUL DE STIINTE 'GRIGORE ANTIPA' BRASOV, BV, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.65, , 7.65, ,  , , , , LIMBA ENGLEZA, B2-B1--A1-A1, MATEMATICA MATE-INFO, 7.55, , 7.55," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.05, , 9.05, Utilizator experimentat, 8.08, Reusit
4, BV823420, 1193, 48259, COLEGIUL DE STIINTE 'GRIGORE ANTIPA' BRASOV, BV, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.05, , 9.05, ,  , , , , LIMBA ENGLEZA, B1-B1-B2-B2-B2, MATEMATICA MATE-INFO, 9.2, , 9.2, INFORMATICA MI C/C++, 5.6, , 5.6, Utilizator experimentat, 7.95, Reusit
5, BV823455, 1749, 70080, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.1, , 6.1, ,  , , , , LIMBA ENGLEZA, B2-B1-B1-A2-A2, ISTORIE, 6.6, , 6.6," LOGICA, ARGUMENTARE SI COMUNICARE", 8.1, , 8.1, Utilizator nivel mediu, 6.93, Reusit
6, BV823483, 2095, 83109, COLEGIUL DE STIINTE 'GRIGORE ANTIPA' BRASOV, BV, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.8, , 8.8, ,  , , , , LIMBA ENGLEZA, B1-B2-B1-B1-B1, MATEMATICA MATE-INFO, 5, , 5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 5, , 5, Utilizator experimentat, 6.26, Reusit
7, BV823487, 2646, 104992, LICEUL TEHNOLOGIC SILVIC 'DR. NICOLAE RUCAREANU' BRASOV, BV, NU, Zi, TEHNICIAN IN SILVICULTURA SI EXPLOATARI FORESTIERE, Utilizator nivel mediu, 5.3, 4.4, 4.4, ,  , , , , LIMBA ENGLEZA, B1-A2-A2-A2-A2, MATEMATICA TEHN, 3.1, 3.7, 3.7," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 4, 5.4, 5.4, Utilizator nivel mediu, , Respins
8, BV823489, 846, 33922, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.9, , 8.9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B1-B1, ISTORIE, 8, , 8," LOGICA, ARGUMENTARE SI COMUNICARE", 8.7, , 8.7, Utilizator nivel mediu, 8.53, Reusit
9, BV823537, 2647, 104993, LICEUL TEHNOLOGIC SILVIC 'DR. NICOLAE RUCAREANU' BRASOV, BV, NU, Zi, TEHNICIAN IN SILVICULTURA SI EXPLOATARI FORESTIERE, Utilizator avansat, 4.2, , 4.2, ,  , , , , LIMBA ENGLEZA, B1-B1--A1-A1, MATEMATICA TEHN, 1.5, , 1.5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 4.5, , 4.5, Utilizator nivel mediu, , Respins
10, BV823561, 749, 30008, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, Zi, FILOLOGIE, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B2-B1-B1-A2-A2, ISTORIE, 7.8, , 7.8," LOGICA, ARGUMENTARE SI COMUNICARE", 9.25, , 9.25, Utilizator avansat, 8.68, Reusit
11, BV823582, 2218, 87430, LICEUL TEHNOLOGIC SILVIC 'DR. NICOLAE RUCAREANU' BRASOV, BV, NU, Zi, TEHNICIAN IN SILVICULTURA SI EXPLOATARI FORESTIERE, Utilizator avansat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B1-B2-A2-B1-B1, MATEMATICA TEHN, 7.55, , 7.55," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 5.65, , 5.65, Utilizator nivel mediu, 6.06, Reusit
12, BV823610, 362, 14411, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, Zi, FILOLOGIE, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA SPANIOLA, A1-A2-B2-B2-B2, ISTORIE, 8.75, , 8.75," LOGICA, ARGUMENTARE SI COMUNICARE", 10, , 10, Utilizator avansat, 9.25, Reusit
13, BV823614, 2648, 104994, LICEUL TEHNOLOGIC SILVIC 'DR. NICOLAE RUCAREANU' BRASOV, BV, NU, Zi, TEHNICIAN IN SILVICULTURA SI EXPLOATARI FORESTIERE, Utilizator experimentat, 5.1, 5, 5, ,  , , , , LIMBA ENGLEZA, B2-B1-A2-B1-B1, MATEMATICA TEHN, 3, 3.1, 3.1," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 5, 5.3, 5.3, Utilizator nivel mediu, , Respins
14, BV823628, 2162, 85236, LICEUL TEHNOLOGIC SILVIC 'DR. NICOLAE RUCAREANU' BRASOV, BV, NU, Zi, TEHNICIAN IN SILVICULTURA SI EXPLOATARI FORESTIERE, Utilizator experimentat, 5.5, , 5.5, ,  , , , , LIMBA FRANCEZA, A2-A2---, MATEMATICA TEHN, 6, , 6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7, , 7, Utilizator incepator, 6.16, Reusit
15, BV823630, 821, 33042, COLEGIUL DE STIINTE 'GRIGORE ANTIPA' BRASOV, BV, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.75, , 8.75, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.6, , 9.6, INFORMATICA MI C/C++, 7.2, 7.35, 7.35, Utilizator experimentat, 8.56, Reusit
16, BV823666, 2376, 93123, LICEUL TEHNOLOGIC SILVIC 'DR. NICOLAE RUCAREANU' BRASOV, BV, NU, Zi, TEHNICIAN IN SILVICULTURA SI EXPLOATARI FORESTIERE, Utilizator avansat, 5.1, , 5.1, ,  , , , , LIMBA ENGLEZA, B2-A2--A1-A1, MATEMATICA TEHN, 5.1, , 5.1," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.7, , 6.7, Utilizator nivel mediu, 5.63, Respins
17, BV823671, 1380, 55654, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.55, , 7.55, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B1-B1, ISTORIE, 8.3, , 8.3, GEOGRAFIE, 7, , 7, Utilizator avansat, 7.61, Reusit
18, BV823677, 1500, 60338, COLEGIUL DE STIINTE 'GRIGORE ANTIPA' BRASOV, BV, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 6, , 6, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-A2-A2, MATEMATICA MATE-INFO, 8.35, , 8.35," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.85, , 7.85, Utilizator experimentat, 7.4, Reusit
19, BV823701, 363, 14412, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, Zi, FILOLOGIE, Utilizator experimentat, 9.55, , 9.55, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, ISTORIE, 8.5, , 8.5," LOGICA, ARGUMENTARE SI COMUNICARE", 9.7, , 9.7, Utilizator avansat, 9.25, Reusit
