,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, CJ1131249, 1640, 38286," LICEUL TEORETIC ""APACZAI CSERE JANOS"" CLUJ-NAPOCA", CJ, NU, ZI, FILOLOGIE, Utilizator avansat, 6.8, 7.1, 7.1, LIMBA MAGHIARA (UMAN), Utilizator experimentat, 8.8, , 8.8, LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.6, , 8.6, GEOGRAFIE, 9, , 9, Utilizator experimentat, 8.37, REUSIT
1, CJ1131256, 2326, 56493, SEMINARUL TEOLOGIC ORTODOX CLUJ-NAPOCA, CJ, NU, ZI, TEOLOGIE ORTODOXA, Utilizator avansat, 8.7, , 8.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 5.8, , 5.8, GEOGRAFIE, 8.3, , 8.3, Utilizator experimentat, 7.6, REUSIT
2, CJ1131286, 1509, 35057," LICEUL TEORETIC ""PAVEL DAN"" CAMPIA TURZII", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 8, 8.35, 8.35, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 7.85, 7.45, 7.45, FIZICA TEO, 9.7, , 9.7, Utilizator experimentat, 8.5, REUSIT
3, CJ1131318, 583, 13402," COLEGIUL NATIONAL ""GHEORGHE SINCAI"" CLUJ-NAPOCA", CJ, NU, ZI, STIINTE SOCIALE, Utilizator avansat, 8.15, 8.5, 8.5, ,  , , , , LIMBA ENGLEZA,  , ISTORIE, 9.7, , 9.7," LOGICA, ARGUMENTARE SI COMUNICARE", 9.6, , 9.6, Utilizator experimentat, 9.26, REUSIT
4, CJ1131360, 2057, 49373," LICEUL TEORETIC ""APACZAI CSERE JANOS"" CLUJ-NAPOCA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.7, , 7.7, LIMBA MAGHIARA (REAL), Utilizator avansat, 8.2, , 8.2, LIMBA FRANCEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.1, , 8.1, INFORMATICA MI C/C++, 7.7, , 7.7, Utilizator experimentat, 7.92, REUSIT
5, CJ1131387, 3, 68," LICEUL TEORETIC ""PETRU MAIOR"" GHERLA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 10, , 10, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 10, , 10, INFORMATICA MI C/C++, 10, , 10, Utilizator experimentat, 10, REUSIT
6, CJ1131400, 1770, 41817, SEMINARUL TEOLOGIC ORTODOX CLUJ-NAPOCA, CJ, NU, ZI, TEOLOGIE ORTODOXA, Utilizator avansat, 8.9, , 8.9, ,  , , , , LIMBA FRANCEZA, B2-B2-B2-B2-B2, ISTORIE, 7, , 7, GEOGRAFIE, 8.8, , 8.8, Utilizator experimentat, 8.23, REUSIT
7, CJ1131415, 734, 16773," LICEUL TEORETIC ""APACZAI CSERE JANOS"" CLUJ-NAPOCA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.2, 8.5, 8.5, LIMBA MAGHIARA (REAL), Utilizator experimentat, 8.5, 9.55, 9.55, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.75, , 8.75," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.8, , 9.8, Utilizator experimentat, 9.15, REUSIT
8, CJ1131424, 3136, 81948," COLEGIUL NATIONAL ""GHEORGHE SINCAI"" CLUJ-NAPOCA", CJ, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 5.55, , 5.55, ,  , , , , LIMBA ENGLEZA,  , ISTORIE, 6, , 6, GEOGRAFIE, 7.4, , 7.4, Utilizator experimentat, 6.31, REUSIT
9, CJ1131447, 2860, 72069," LICEUL TEORETIC ""PAVEL DAN"" CAMPIA TURZII", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 7.05, , 7.05, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 6.95, , 6.95, INFORMATICA MI C/C++, 6.5, , 6.5, Utilizator experimentat, 6.83, REUSIT
10, CJ1131497, 87, 2051," COLEGIUL NATIONAL ""GHEORGHE SINCAI"" CLUJ-NAPOCA", CJ, NU, ZI, STIINTE SOCIALE, Utilizator experimentat, 9.45, , 9.45, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 10, , 10, PSIHOLOGIE, 9.8, , 9.8, Utilizator experimentat, 9.75, REUSIT
11, CJ1131508, 735, 16774," LICEUL TEORETIC ""PETRU MAIOR"" GHERLA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.3, 7.85, 7.85, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 10, , 10, FIZICA TEO, 9.6, , 9.6, Utilizator experimentat, 9.15, REUSIT
12, CJ1131511, 775, 17758," LICEUL TEORETIC ""APACZAI CSERE JANOS"" CLUJ-NAPOCA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.7, , 7.7, LIMBA MAGHIARA (REAL), Utilizator experimentat, 8, 10, 10, LIMBA GERMANA MODERNA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.05, , 9.05, INFORMATICA MI C/C++, 9.7, , 9.7, Utilizator experimentat, 9.11, REUSIT
13, CJ1131519, 1286, 29649, SEMINARUL TEOLOGIC ORTODOX CLUJ-NAPOCA, CJ, NU, ZI, TEOLOGIE ORTODOXA, Utilizator avansat, 9.35, , 9.35, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 7.55, , 7.55, GEOGRAFIE, 9.2, , 9.2, Utilizator experimentat, 8.7, REUSIT
14, CJ1131557, 889, 20270," LICEUL TEORETIC ""PAVEL DAN"" CAMPIA TURZII", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.45, 8.4, 8.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.15, , 9.15, FIZICA TEO, 9.55, , 9.55, Utilizator experimentat, 9.03, REUSIT
15, CJ1131568, 1438, 33213," LICEUL TEORETIC ""APACZAI CSERE JANOS"" CLUJ-NAPOCA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.3, , 6.3, LIMBA MAGHIARA (REAL), Utilizator experimentat, 8.45, , 8.45, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.7, , 9.7, INFORMATICA MI C/C++, 9.8, , 9.8, Utilizator experimentat, 8.56, REUSIT
16, CJ1131576, 1310, 30095," LICEUL TEORETIC ""PETRU MAIOR"" GHERLA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 8.1, , 8.1, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.15, , 8.15, INFORMATICA MI C/C++, 9.8, , 9.8, Utilizator experimentat, 8.68, REUSIT
17, CJ1131589, 3789, 104931," LICEUL DE INFORMATICA ""TIBERIU POPOVICIU"" CLUJ-NAPOCA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 5, , 5, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 3.9, 4.4, 4.4, BIOLOGIE VEGETALA SI ANIMALA, 6.4, , 6.4, Utilizator experimentat, , RESPINS
18, CJ1131592, 1529, 35498," COLEGIUL NATIONAL ""GHEORGHE SINCAI"" CLUJ-NAPOCA", CJ, NU, ZI, STIINTE SOCIALE, Utilizator avansat, 8.4, , 8.4, ,  , , , , LIMBA ENGLEZA,  , ISTORIE, 7.15, , 7.15," LOGICA, ARGUMENTARE SI COMUNICARE", 9.9, , 9.9, Utilizator experimentat, 8.48, REUSIT
19, CJ1131612, 2459, 60424, SEMINARUL TEOLOGIC ORTODOX CLUJ-NAPOCA, CJ, NU, ZI, TEOLOGIE ORTODOXA, Utilizator nivel mediu, 8.45, , 8.45, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.5, , 5.5, GEOGRAFIE, 8.3, , 8.3, Utilizator experimentat, 7.41, REUSIT
20, CJ1131628, 218, 5393," LICEUL TEORETIC ""APACZAI CSERE JANOS"" CLUJ-NAPOCA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.85, 9.15, 9.15, LIMBA MAGHIARA (REAL), Utilizator experimentat, 9.55, , 9.55, LIMBA FRANCEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.6, , 9.6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.8, 10, 10, Utilizator experimentat, 9.57, REUSIT
21, CJ1131659, 1287, 29650," LICEUL DE INFORMATICA ""TIBERIU POPOVICIU"" CLUJ-NAPOCA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8, , 8, INFORMATICA MI C/C++, 9.1, , 9.1, Utilizator experimentat, 8.7, REUSIT
22, CJ1131669, 3442, 93371," LICEUL TEORETIC ""PETRU MAIOR"" GHERLA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 4.85, 5.2, 5.2, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 6.15, , 6.15, INFORMATICA MI C/C++, 5.2, , 5.2, Utilizator experimentat, 5.51, RESPINS
23, CJ1131677, 1314, 30334," LICEUL TEORETIC ""APACZAI CSERE JANOS"" CLUJ-NAPOCA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.45, 6.9, 6.9, LIMBA MAGHIARA (REAL), Utilizator experimentat, 9.55, , 9.55, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.05, , 9.05," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.2, , 9.2, Utilizator experimentat, 8.67, REUSIT
24, CJ1131697, 563, 12905," COLEGIUL NATIONAL ""GHEORGHE SINCAI"" CLUJ-NAPOCA", CJ, NU, ZI, STIINTE SOCIALE, Utilizator avansat, 8.65, , 8.65, ,  , , , , LIMBA ENGLEZA,  , ISTORIE, 9.2, , 9.2," LOGICA, ARGUMENTARE SI COMUNICARE", 10, , 10, Utilizator experimentat, 9.28, REUSIT
25, CJ1131706, 2928, 74376, SEMINARUL TEOLOGIC ORTODOX CLUJ-NAPOCA, CJ, NU, ZI, TEOLOGIE ORTODOXA, Utilizator nivel mediu, 6.45, , 6.45, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 6.05, , 6.05, GEOGRAFIE, 7.65, , 7.65, Utilizator experimentat, 6.71, REUSIT
26, CJ1131738, 1233, 28245," LICEUL TEORETIC ""PETRU MAIOR"" GHERLA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.3, , 8.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.65, , 8.65, FIZICA TEO, 9.3, , 9.3, Utilizator experimentat, 8.75, REUSIT
27, CJ1131756, 105, 2538," LICEUL TEORETIC ""PAVEL DAN"" CAMPIA TURZII", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.25, 9.15, 9.15, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 10, , 10, FIZICA TEO, 10, , 10, Utilizator experimentat, 9.71, REUSIT
28, CJ1131760, 1368, 31881," LICEUL TEORETIC ""APACZAI CSERE JANOS"" CLUJ-NAPOCA", CJ, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.6, 7.1, 7.1, LIMBA MAGHIARA (REAL), Utilizator experimentat, 9.6, , 9.6, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.15, , 8.15, INFORMATICA MI C/C++, 9.6, , 9.6, Utilizator experimentat, 8.61, REUSIT
