,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, B365948, 14253, 99960," COLEGIUL TEHNIC DE INDUSTRIE ALIMENTARA ""DUMITRU MOTOC""", B, DA, ZI, TEHNICIAN ANALIZE PRODUSE ALIMENTARE, Utilizator avansat, 5.65, , 5.65, ,  , , , , LIMBA ENGLEZA, A1---A1-A1, MATEMATICA TEHN, 6.2, , 6.2, BIOLOGIE VEGETALA SI ANIMALA, 4.1, , 4.1, Utilizator nivel mediu, , RESPINS
1, B366908, 10794, 86861," LICEUL TEORETIC ""TRAIAN""", B, DA, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.4, , 6.4, ,  , , , , LIMBA ENGLEZA, A2-A2-B2-B2-B2, MATEMATICA MATE-INFO, 5, , 5, BIOLOGIE VEGETALA SI ANIMALA, 6.8, , 6.8, Utilizator nivel mediu, 6.06, REUSIT
2, B367112, 14254, 99961," LICEUL TEORETIC ""TRAIAN""", B, DA, ZI, TEHNICIAN TRANSPORTURI, Utilizator avansat, 4.35, 4.2, 4.2, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-B1-B1, MATEMATICA TEHN, 1, , 1, BIOLOGIE VEGETALA SI ANIMALA, 5.55, , 5.55, Utilizator incepator, , RESPINS
3, B367120, 14255, 99962," LICEUL TEORETIC ""TRAIAN""", B, DA, ZI, TEHNICIAN TRANSPORTURI, Utilizator avansat, 6.4, , 6.4, ,  , , , , LIMBA ENGLEZA, A2-B1-A1-A1-A1, MATEMATICA TEHN, 2, , 2, BIOLOGIE VEGETALA SI ANIMALA, 2.2, , 2.2, Utilizator nivel mediu, , RESPINS
4, B367960, 15172, 127856," COLEGIUL TEHNIC FEROVIAR ""MIHAI I""", B, DA, ZI, TEHNICIAN TRANSPORTURI, Utilizator nivel mediu, 3.7, , 3.7, ,  , , , , LIMBA ENGLEZA, A1-A2---, MATEMATICA TEHN, -2, , -2, BIOLOGIE VEGETALA SI ANIMALA, 5.3, , 5.3, Utilizator incepator, , NEPREZENTAT
5, B368067, 11389, 92147," COLEGIUL TEHNOLOGIC ""VIACESLAV HARNAJ""", B, DA, ZI, TEHNICIAN PENTRU ANIMALE DE COMPANIE, Utilizator experimentat, 6.35, , 6.35, ,  , , , , LIMBA ENGLEZA, A2-A1--A1-A1, MATEMATICA TEHN, 5.3, , 5.3, BIOLOGIE VEGETALA SI ANIMALA, 5.3, , 5.3, Utilizator incepator, 5.65, RESPINS
6, B370546, 14256, 99963," LICEUL TEORETIC ""DECEBAL""", B, DA, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.6, , 6.6, ,  , , , , LIMBA ENGLEZA, A2-B1-B1-B1-B1, MATEMATICA MATE-INFO, 3.6, , 3.6, BIOLOGIE VEGETALA SI ANIMALA, 6.75, , 6.75, Utilizator nivel mediu, , RESPINS
7, B370565, 14257, 99964," COLEGIUL TEHNIC ""COSTIN D. NENITESCU""", B, DA, ZI, TEHNICIAN ECOLOG SI PROTECTIA CALITATII MEDIULUI, Utilizator experimentat, 6.55, , 6.55, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A2-A1, MATEMATICA TEHN, 2.95, 3.3, 3.3," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.35, , 6.35, Utilizator nivel mediu, , RESPINS
8, B37198, 11320, 91435," LICEUL TEHNOLOGIC ""ION I.C. BRATIANU""", B, DA, FRECVENTA REDUSA, TEHNICIAN MECATRONIST, Utilizator experimentat, 7.1, 6.55, 6.55, ,  , , , , LIMBA FRANCEZA, A2-B1-B2-A2-A2, MATEMATICA TEHN, 5, , 5, FIZICA TEH, 5.6, , 5.6, Utilizator avansat, 5.71, RESPINS
9, B37203, 15173, 127857," COLEGIUL TEHNIC ""EDMOND NICOLAU""", B, DA, ZI, TEHNICIAN IN AUTOMATIZARI, Utilizator experimentat, 5.3, , 5.3, ,  , , , , LIMBA ENGLEZA, B1-A2-A1-A2-B1, MATEMATICA TEHN, -2, , -2, BIOLOGIE VEGETALA SI ANIMALA, 3.1, , 3.1, Utilizator avansat, , NEPREZENTAT
10, B37702, 14258, 99965," LICEUL ""PROFESIA""", B, DA, FRECVENTA REDUSA, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 2.95, , 2.95, ,  , , , , LIMBA ENGLEZA, B1-B1-A1-A1-A1, MATEMATICA TEHN, 5.15, , 5.15, GEOGRAFIE, 6.05, , 6.05, Utilizator incepator, , RESPINS
11, B38999, 9994, 79328," LICEUL TEHNOLOGIC ""SF. ANTIM IVIREANU""", B, DA, ZI, TEHNICIAN IN TURISM, Utilizator avansat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B2-B1-A1-A1-A1, MATEMATICA TEHN, 5.25, , 5.25, GEOGRAFIE, 9.1, , 9.1, Utilizator nivel mediu, 6.45, REUSIT
