,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, HR405968, 2142, 132910," LICEUL TEHNOLOGIC ""LIVIU REBREANU"" BALAN", HR, DA, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.35, , 7.35, ,  , , , , LIMBA ENGLEZA, A2-A1-B1-B1-B1, MATEMATICA MATE-INFO, 5, , 5, BIOLOGIE VEGETALA SI ANIMALA, Neprezentat, , Neprezentat, Utilizator nivel mediu, , Neprezentat
1, HR406073, 1143, 91667," LICEUL TEHNOLOGIC ""LIVIU REBREANU"" BALAN", HR, DA, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.45, 6, 6, ,  , , , , LIMBA ENGLEZA, A1-A2--A1-A1, MATEMATICA MATE-INFO, 6, , 6, BIOLOGIE VEGETALA SI ANIMALA, 5.3, , 5.3, Utilizator nivel mediu, 5.76, Respins
2, HR413931, 1194, 114151," LICEUL TEHNOLOGIC ""KOS KAROLY"" ODORHEIU SECUIESC", HR, DA, Zi, ORGANIZATOR BANQUETING, Utilizator nivel mediu, 2.5, 3.4, 3.4, LIMBA MAGHIARA (REAL), Utilizator avansat, 7, , 7, LIMBA ENGLEZA, A1-A2-A1-A1-A1, MATEMATICA TEHN, 7.15, , 7.15, GEOGRAFIE, 8.2, , 8.2, Utilizator avansat, , Respins
3, HR416337, 1195, 114152," LICEUL TEORETIC ""DR.P. BOROS FORTUNAT"" ZETEA", HR, DA, Zi, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 5.4, , 5.4, LIMBA MAGHIARA (REAL), Utilizator experimentat, 7, , 7, LIMBA ENGLEZA, A2-A1-A2-A2-A1, MATEMATICA MATE-INFO, 4.3, 4, 4, BIOLOGIE VEGETALA SI ANIMALA, 7.6, , 7.6, Utilizator nivel mediu, , Respins
4, HR417945, 1196, 114153," COLEGIUL TEHNIC ""BATTHYANY IGNAC"" GHEORGHENI", HR, DA, Zi, TEHNICIAN OPERATOR PROCESARE TEXT IMAGINE, Utilizator nivel mediu, 1.7, 2.1, 2.1, LIMBA MAGHIARA (REAL), Utilizator experimentat, 6.5, , 6.5, LIMBA ENGLEZA, A2-A1--A2-A1, MATEMATICA TEHN, 6.45, , 6.45, BIOLOGIE VEGETALA SI ANIMALA, 5.2, , 5.2, Utilizator avansat, , Respins
5, HR423753, 1197, 114154," LICEUL DE ARTE ""NAGY ISTVAN"" MIERCUREA CIUC", HR, DA, Zi, MUZICA, Utilizator experimentat, 2.5, 3.2, 3.2, LIMBA MAGHIARA (REAL), Utilizator experimentat, 7.3, , 7.3, LIMBA ENGLEZA, A1-A1--A1-A1, ISTORIE, 7.4, , 7.4, GEOGRAFIE, 7, , 7, Utilizator nivel mediu, , Respins
6, HR426882, 1198, 114155," LICEUL DE ARTE ""NAGY ISTVAN"" MIERCUREA CIUC", HR, DA, Zi, MUZICA, Utilizator avansat, 3.55, 2.6, 2.6, LIMBA MAGHIARA (REAL), Utilizator avansat, 7.4, , 7.4, LIMBA ENGLEZA, A1-A2-A1-A1-A1, ISTORIE, 5, , 5, GEOGRAFIE, 6.7, , 6.7, Utilizator nivel mediu, , Respins
7, HR427765, 1199, 114156," LICEUL TEOLOGIC UNITARIAN ""BERDE MOZES"" CRISTURU SECUIESC", HR, DA, Zi, TEOLOGIE UNITARIANA, Utilizator nivel mediu, 1, , 1, LIMBA MAGHIARA (REAL), Utilizator experimentat, 5.4, , 5.4, LIMBA ENGLEZA, A2-A1--A2-A2, ISTORIE, 6.7, , 6.7, GEOGRAFIE, 7.5, , 7.5,  , , Respins
8, HR427831, 1200, 114157," LICEUL DE ARTE ""NAGY ISTVAN"" MIERCUREA CIUC", HR, DA, Zi, ARTE PLASTICE SI DECORATIVE, Utilizator avansat, 2.25, , 2.25, LIMBA MAGHIARA (REAL), Utilizator experimentat, 7.3, , 7.3, LIMBA ENGLEZA, A1-A2-A2-A2-A2, ISTORIE, 5.75, , 5.75, GEOGRAFIE, 7.5, , 7.5, Utilizator nivel mediu, , Respins
9, HR468637, 1158, 93364," LICEUL TEHNOLOGIC ""BANYAI JANOS"" ODORHEIU SECUIESC", HR, DA, Zi, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 5.4, , 5.4, LIMBA MAGHIARA (REAL), Utilizator experimentat, 7, , 7, LIMBA ENGLEZA, A2-A2--A1-, ISTORIE, 5.05, , 5.05, GEOGRAFIE, 5, , 5, Utilizator incepator, 5.61, Respins
