,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, SV916548, 5417, 135011," LICEUL TEHNOLOGIC ""ION NISTOR"" VICOVU DE SUS", SV, NU, Frecventa redusa, STIINTE SOCIALE, Utilizator nivel mediu, 2.8, , 2.8, ,  , , , , LIMBA ENGLEZA, B2-B1--A1-A1, ISTORIE, Neprezentat, , Neprezentat, GEOGRAFIE, Neprezentat, , Neprezentat, Utilizator incepator, , Neprezentat
1, SV916549, 5041, 124905," LICEUL TEHNOLOGIC ""ION NISTOR"" VICOVU DE SUS", SV, NU, Frecventa redusa, STIINTE SOCIALE, Utilizator nivel mediu, 3.75, , 3.75, ,  , , , , LIMBA ENGLEZA, B2-B1--A1-A1, ISTORIE, 3.5, , 3.5, GEOGRAFIE, 5.4, , 5.4, Utilizator incepator, , Respins
2, SV916550, 5042, 124906," LICEUL TEHNOLOGIC ""ION NISTOR"" VICOVU DE SUS", SV, NU, Frecventa redusa, STIINTE SOCIALE, Utilizator nivel mediu, 2.55, , 2.55, ,  , , , , LIMBA ENGLEZA, B2-B2--A1-A1, ISTORIE, 3.25, , 3.25, GEOGRAFIE, 5.25, , 5.25, Utilizator incepator, , Respins
3, SV916551, 5043, 124907," LICEUL TEHNOLOGIC ""ION NISTOR"" VICOVU DE SUS", SV, NU, Frecventa redusa, STIINTE SOCIALE, Utilizator avansat, 4.05, 4.5, 4.5, ,  , , , , LIMBA ENGLEZA, B2-A2--A2-A1, ISTORIE, 5, 6.2, 6.2, GEOGRAFIE, 7.6, , 7.6, Utilizator incepator, , Respins
4, SV916552, 2771, 67967," LICEUL TEHNOLOGIC ""ION NISTOR"" VICOVU DE SUS", SV, NU, Frecventa redusa, STIINTE SOCIALE, Utilizator experimentat, 5.7, , 5.7, ,  , , , , LIMBA ENGLEZA, B1-B2-A1-B1-A2, ISTORIE, 6.65, , 6.65, GEOGRAFIE, 8.8, , 8.8,  , 7.05, Reusit
5, SV916553, 5418, 135012," LICEUL TEHNOLOGIC ""ION NISTOR"" VICOVU DE SUS", SV, NU, Frecventa redusa, STIINTE SOCIALE, Neprezentat, Neprezentat, , Neprezentat, ,  , , , , LIMBA ENGLEZA, Neprezentat, ISTORIE, Neprezentat, , Neprezentat, GEOGRAFIE, Neprezentat, , Neprezentat, Neprezentat, , Neprezentat
6, SV917044, 3677, 90937, COLEGIUL TEHNIC RADAUTI, SV, NU, Zi, TEHNICIAN DESENATOR PENTRU CONSTRUCTII SI INSTALATII, Utilizator experimentat, 6.4, , 6.4, ,  , , , , LIMBA ENGLEZA, B1-B1-B2-B2-B2, MATEMATICA TEHN, 4.6, 5, 5, BIOLOGIE VEGETALA SI ANIMALA, 6.1, , 6.1, Utilizator avansat, 5.83, Respins
7, SV917069, 5044, 124908," LICEUL TEHNOLOGIC ""NICOLAI NANU"" BROSTENI", SV, NU, Zi, TEHNICIAN IN TURISM, Utilizator nivel mediu, 4.2, , 4.2, ,  , , , , LIMBA FRANCEZA, B1-A2-A1-A2-A1, MATEMATICA TEHN, 1.6, , 1.6, PSIHOLOGIE, 4.4, , 4.4, Utilizator nivel mediu, , Respins
8, SV917123, 5045, 124909, COLEGIUL TEHNIC RADAUTI, SV, NU, Zi, TEHNICIAN DESENATOR PENTRU CONSTRUCTII SI INSTALATII, Utilizator avansat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B2-B1-A2-A2-A2, MATEMATICA TEHN, 4.5, 5, 5, BIOLOGIE VEGETALA SI ANIMALA, 4.35, 4.45, 4.45, Utilizator incepator, , Respins
9, SV917136, 3574, 88409, COLEGIUL TEHNIC RADAUTI, SV, NU, Zi, TEHNICIAN DESENATOR PENTRU CONSTRUCTII SI INSTALATII, Utilizator avansat, 5.3, 6, 6, ,  , , , , LIMBA GERMANA MODERNA, A2-A2--A1-, MATEMATICA TEHN, 5.05, , 5.05, BIOLOGIE VEGETALA SI ANIMALA, 7.05, , 7.05, Utilizator incepator, 6.03, Reusit
