,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, OT835389, 4, 168," COLEGIUL NATIONAL ""ION MINULESCU"" SLATINA", OT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 10, , 10, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.95, 10, 10, FIZICA TEO, 10, , 10, Utilizator experimentat, 10, Reusit
1, OT835407, 50, 1878," COLEGIUL NATIONAL ""RADU GRECEANU"" SLATINA", OT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.7, , 9.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.7, , 9.7," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 10, , 10, Utilizator experimentat, 9.8, Reusit
2, OT835444, 166, 7242," COLEGIUL NATIONAL ""RADU GRECEANU"" SLATINA", OT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.9, , 9.9, FIZICA TEO, 9.7, , 9.7, Utilizator experimentat, 9.53, Reusit
3, OT835488, 1766, 89308," LICEUL TEHNOLOGIC ""ALEXE MARIN"" SLATINA", OT, NU, Zi, TEHNICIAN ELECTRICIAN/ELECTRONIST AUTO, Utilizator experimentat, 4.65, 5, 5, ,  , , , , LIMBA ENGLEZA, B1-A1--A2-B1, MATEMATICA TEHN, 6.95, , 6.95, FIZICA TEH, 6, , 6, Utilizator nivel mediu, 5.98, Respins
4, OT835518, 769, 40876," COLEGIUL NATIONAL ""RADU GRECEANU"" SLATINA", OT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.9, 8.05, 8.05, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.75, 7.45, 7.45," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.3, , 9.3, Utilizator avansat, 8.26, Reusit
5, OT835566, 222, 10073," COLEGIUL NATIONAL ""RADU GRECEANU"" SLATINA", OT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.7, , 9.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.95, , 8.95, FIZICA TEO, 9.6, , 9.6, Utilizator experimentat, 9.41, Reusit
6, OT835590, 368, 17390," COLEGIUL NATIONAL ""RADU GRECEANU"" SLATINA", OT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.7, , 9.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.55, , 8.55," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.2, , 9.2, Utilizator experimentat, 9.15, Reusit
7, OT835593, 63, 2361," COLEGIUL NATIONAL ""ION MINULESCU"" SLATINA", OT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.3, , 9.3, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, MATEMATICA MATE-INFO, 10, , 10, FIZICA TEO, 10, , 10, Utilizator experimentat, 9.76, Reusit
8, OT835643, 1041, 54677," COLEGIUL NATIONAL ""RADU GRECEANU"" SLATINA", OT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.9, 8.35, 8.35, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, MATEMATICA MATE-INFO, 7.25, , 7.25, FIZICA TEO, 7.4, , 7.4, Utilizator experimentat, 7.66, Reusit
9, OT835667, 893, 47695," COLEGIUL NATIONAL ""RADU GRECEANU"" SLATINA", OT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.3, 8.2, 8.2, ,  , , , , LIMBA ENGLEZA, B1-B2-B1-B2-B2, MATEMATICA MATE-INFO, 7.55, , 7.55," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.2, , 8.2, Utilizator experimentat, 7.98, Reusit
10, OT835690, 870, 46101," COLEGIUL NATIONAL ""RADU GRECEANU"" SLATINA", OT, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.6, , 8.6, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.15, , 8.15, FIZICA TEO, 7.4, , 7.4, Utilizator experimentat, 8.05, Reusit
