,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, VS813833, 255, 14711," LICEUL TEORETIC ""EMIL RACOVITA"", MUN. VASLUI", VS, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.75, , 8.75, INFORMATICA MI C/C++, 8.8, 10, 10, Utilizator experimentat, 9.25, Reusit
1, VS813834, 17, 1488," COLEGIUL NATIONAL ""CUZA VODA"", MUN. HUSI", VS, NU, Zi, STIINTE ALE NATURII, Utilizator experimentat, 8.95, 9.65, 9.65, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA ST-NAT, 9.9, 10, 10, CHIMIE ORGANICA TEO NIVEL I/II, 9.85, , 9.85, Utilizator experimentat, 9.83, Reusit
2, VS813839, 1350, 68693," LICEUL TEORETIC ""EMIL RACOVITA"", MUN. VASLUI", VS, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.05, , 7.05, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, MATEMATICA MATE-INFO, 8.3, , 8.3, INFORMATICA MI C/C++, 5.7, , 5.7, Utilizator experimentat, 7.01, Reusit
3, VS813852, 30, 2675," COLEGIUL NATIONAL ""CUZA VODA"", MUN. HUSI", VS, NU, Zi, STIINTE ALE NATURII, Utilizator experimentat, 9.6, , 9.6, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA ST-NAT, 9.65, , 9.65, CHIMIE ORGANICA TEO NIVEL I/II, 10, , 10,  , 9.75, Reusit
4, VS813855, 20, 1925," LICEUL TEORETIC ""EMIL RACOVITA"", MUN. VASLUI", VS, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.4, , 9.4, ,  , , , , LIMBA ITALIANA, B1-B2-B2-B2-B2, MATEMATICA MATE-INFO, 10, , 10, INFORMATICA MI C/C++, 10, , 10, Utilizator experimentat, 9.8, Reusit
5, VS813868, 571, 30705," LICEUL TEORETIC ""EMIL RACOVITA"", MUN. VASLUI", VS, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.55, , 6.55, ,  , , , , LIMBA ENGLEZA, B1-A2-A2-B1-B1, MATEMATICA MATE-INFO, 9.6, 10, 10, INFORMATICA MI C/C++, 9.25, 9.45, 9.45, Utilizator avansat, 8.66, Reusit
6, VS813871, 231, 13787," COLEGIUL NATIONAL ""CUZA VODA"", MUN. HUSI", VS, NU, Zi, STIINTE ALE NATURII, Utilizator experimentat, 8.4, 8.25, 8.25, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA ST-NAT, 10, , 10," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.6, , 9.6,  , 9.28, Reusit
7, VS813884, 572, 30706," LICEUL TEORETIC ""EMIL RACOVITA"", MUN. VASLUI", VS, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.8, , 8.8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.2, , 8.2, FIZICA TEO, 9, , 9, Utilizator avansat, 8.66, Reusit
8, VS813915, 832, 42108," LICEUL TEORETIC ""EMIL RACOVITA"", MUN. VASLUI", VS, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.6, , 7.6, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.05, , 8.05, FIZICA TEO, 9, , 9, Utilizator experimentat, 8.21, Reusit
9, VS813933, 473, 26315," COLEGIUL AGRICOL ""DIMITRIE CANTEMIR"", MUN. HUSI", VS, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B1-B1-A1-B1-B1, MATEMATICA TEHN, 8.4, , 8.4," LOGICA, ARGUMENTARE SI COMUNICARE", 9.1, , 9.1, Utilizator avansat, 8.83, Reusit
