,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, AG1033440, 4925, 147873," COLEGIUL TEHNIC ""ARMAND CALINESCU"" PITESTI", AG, DA, ZI, TEHNICIAN IN INDUSTRIA TEXTILA, Utilizator avansat, 6.3, , 6.3, ,  , , , , LIMBA ENGLEZA, A2-A1-A2-B1-B2, MATEMATICA TEHN, 6.9, , 6.9, FIZICA TEH, -2, , -2, Utilizator avansat, , NEPREZENTAT
1, AG1033567, 4926, 147874," LICEUL TEORETIC ""DAN BARBILIAN"" CAMPULUNG", AG, NU, ZI, FILOLOGIE, Utilizator avansat, -2, , -2, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, -2, , -2," LOGICA, ARGUMENTARE SI COMUNICARE", -2, , -2, Utilizator experimentat, , NEPREZENTAT
2, AG1033609, 3831, 104456," LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZACENI", AG, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.1, , 5.1, ,  , , , , LIMBA FRANCEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 2.65, , 2.65, GEOGRAFIE, 8, , 8, Utilizator experimentat, , RESPINS
3, AG1033640, 2731, 83255," LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZACENI", AG, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 5.05, , 5.05, ,  , , , , LIMBA FRANCEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 6.05, , 6.05, GEOGRAFIE, 8.55, , 8.55, Utilizator experimentat, 6.55, REUSIT
4, AG1033661, 3832, 104457," LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZACENI", AG, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 6.1, , 6.1, ,  , , , , LIMBA FRANCEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 3.05, 3.5, 3.5, GEOGRAFIE, 8.4, , 8.4, Utilizator experimentat, , RESPINS
5, AG1033705, 3833, 104458," LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZACENI", AG, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 3.3, , 3.3, ,  , , , , LIMBA FRANCEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 1, , 1, GEOGRAFIE, 3.55, , 3.55, Utilizator avansat, , RESPINS
6, AG1033749, 1494, 47209," LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZACENI", AG, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.4, , 7.4, ,  , , , , LIMBA FRANCEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 8.25, , 8.25, GEOGRAFIE, 9.1, , 9.1, Utilizator experimentat, 8.25, REUSIT
7, AG1033778, 3834, 104459," LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZACENI", AG, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.9, , 5.9, ,  , , , , LIMBA FRANCEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 4.65, 4.4, 4.4, GEOGRAFIE, 6.05, , 6.05, Utilizator experimentat, , RESPINS
8, AG1033803, 366, 12659," LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZACENI", AG, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 8.7, , 8.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 9.75, , 9.75, GEOGRAFIE, 9.75, , 9.75, Utilizator experimentat, 9.4, REUSIT
9, AG1033837, 2874, 86958," LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZACENI", AG, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.9, , 5.9, ,  , , , , LIMBA FRANCEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 5.2, , 5.2, GEOGRAFIE, 8, , 8, Utilizator experimentat, 6.36, REUSIT
