,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, DJ895521, 2617, 84609," LICEUL TEHNOLOGIC ""STEFAN ODOBLEJA"" CRAIOVA", DJ, NU, Zi, STIINTE SOCIALE, Utilizator experimentat, 5.8, , 5.8, ,  , , , , LIMBA ENGLEZA, A1-A1-A2-B1-B1, ISTORIE, 5.2, , 5.2," LOGICA, ARGUMENTARE SI COMUNICARE", 7.6, , 7.6, Utilizator avansat, 6.2, Reusit
1, DJ895539, 1780, 59335," LICEUL TEORETIC ""CONSTANTIN BRANCOVEANU"" DABULENI", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.95, , 8.95, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 6.55, , 6.55, GEOGRAFIE, 6.85, , 6.85, Utilizator nivel mediu, 7.45, Reusit
2, DJ895548, 3828, 111043," LICEUL TEHNOLOGIC ""CONSTANTIN NICOLAESCU-PLOPSOR"" PLENITA", DJ, NU, Zi, STIINTE ALE NATURII, Utilizator avansat, 6.9, , 6.9, ,  , , , , LIMBA ENGLEZA, B1-B2--A2-A2, MATEMATICA ST-NAT, 3.1, , 3.1," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 4, , 4, Utilizator nivel mediu, , Respins
3, DJ895555, 1704, 57169," LICEUL TEHNOLOGIC ""STEFAN ODOBLEJA"" CRAIOVA", DJ, NU, Zi, STIINTE SOCIALE, Utilizator experimentat, 7.45, , 7.45, ,  , , , , LIMBA ENGLEZA, B2-B2-B1-B2-B2, ISTORIE, 6, , 6," LOGICA, ARGUMENTARE SI COMUNICARE", 9.2, , 9.2, Utilizator avansat, 7.55, Reusit
4, DJ895559, 2919, 94816, LICEUL TEHNOLOGIC AUTO CRAIOVA, DJ, NU, Zi, LICEU CU PROGRAM SPORTIV, Utilizator experimentat, 5, 5.45, 5.45, ,  , , , , LIMBA ENGLEZA, B1-A1--A1-, ISTORIE, 3.7, 5.1, 5.1," LOGICA, ARGUMENTARE SI COMUNICARE", 5.8, , 5.8, Utilizator nivel mediu, 5.45, Respins
5, DJ895578, 2163, 71453," LICEUL TEHNOLOGIC ""STEFAN ODOBLEJA"" CRAIOVA", DJ, NU, Zi, STIINTE SOCIALE, Utilizator experimentat, 6.75, , 6.75, ,  , , , , LIMBA ENGLEZA, B1-A2-B2-B2-B2, ISTORIE, 7.55, , 7.55," LOGICA, ARGUMENTARE SI COMUNICARE", 6.3, , 6.3, Utilizator incepator, 6.86, Reusit
6, DJ895580, 3829, 111044, LICEUL TEORETIC BECHET, DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator avansat, 4.3, 5, 5, ,  , , , , LIMBA ENGLEZA, B1-B1-B2-B2-B1, MATEMATICA MATE-INFO, 4.1, 4.15, 4.15," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.2, , 7.2, Utilizator nivel mediu, , Respins
7, DJ895581, 3830, 111045, LICEUL TEHNOLOGIC AUTO CRAIOVA, DJ, NU, Zi, LICEU CU PROGRAM SPORTIV, Utilizator avansat, 3.25, , 3.25, ,  , , , , LIMBA ENGLEZA, A1-A1---, ISTORIE, 1.8, , 1.8, GEOGRAFIE, 2.35, , 2.35,  , , Respins
8, DJ895604, 2049, 67477," LICEUL TEHNOLOGIC ""STEFAN ODOBLEJA"" CRAIOVA", DJ, NU, Zi, STIINTE SOCIALE, Utilizator experimentat, 6.15, , 6.15, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, ISTORIE, 5.25, , 5.25," LOGICA, ARGUMENTARE SI COMUNICARE", 9.8, , 9.8, Utilizator avansat, 7.06, Reusit
9, DJ895616, 2920, 94817, LICEUL TEORETIC BECHET, DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator avansat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B1-A2--A1-A1, MATEMATICA MATE-INFO, 4.9, 5, 5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.35, , 6.35, Utilizator avansat, 5.45, Respins
