,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, HR1024837, 649, 54318," LICEUL TEORETIC ""SALAMON ERNO"" GHEORGHENI", HR, NU, ZI, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 8, , 8, LIMBA MAGHIARA (REAL), Utilizator experimentat, 9.2, , 9.2, LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 5, , 5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.75, , 9.75, Utilizator experimentat, 7.98, REUSIT
1, HR1024909, 1562, 128458," LICEUL TEORETIC ""SALAMON ERNO"" GHEORGHENI", HR, NU, ZI, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 5.15, , 5.15, LIMBA MAGHIARA (REAL), Utilizator avansat, 5.7, 6.6, 6.6, LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 4.1, 4, 4, INFORMATICA MI C/C++, 4.5, 3.65, 3.65, Utilizator experimentat, , RESPINS
2, HR1025268, 824, 63181," LICEUL TEORETIC ""SALAMON ERNO"" GHEORGHENI", HR, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 8, , 8, LIMBA MAGHIARA (REAL), Utilizator experimentat, 7.7, , 7.7, LIMBA GERMANA MODERNA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 6.65, , 6.65, INFORMATICA MI C/C++, 8, , 8, Utilizator experimentat, 7.58, REUSIT
3, HR1025327, 1563, 128459," LICEUL TEORETIC ""SALAMON ERNO"" GHEORGHENI", HR, NU, ZI, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 5.75, , 5.75, LIMBA MAGHIARA (REAL), Utilizator avansat, 7, 8, 8, LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 3.2, 3.7, 3.7, INFORMATICA MI C/C++, 5.05, , 5.05, Utilizator experimentat, , RESPINS
4, HR1025373, 943, 68545," LICEUL TEORETIC ""SALAMON ERNO"" GHEORGHENI", HR, NU, ZI, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 6.6, , 6.6, LIMBA MAGHIARA (REAL), Utilizator experimentat, 9.2, , 9.2, LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 7.55, , 7.55, INFORMATICA MI C/C++, 5.95, , 5.95, Utilizator experimentat, 7.32, REUSIT
5, HR1025423, 747, 59033," LICEUL TEORETIC ""SALAMON ERNO"" GHEORGHENI", HR, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 6.65, , 6.65, LIMBA MAGHIARA (REAL), Utilizator experimentat, 8.5, , 8.5, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.4, , 8.4, INFORMATICA MI C/C++, 7.55, , 7.55, Utilizator experimentat, 7.77, REUSIT
6, HR1025470, 850, 64307," LICEUL TEORETIC ""SALAMON ERNO"" GHEORGHENI", HR, NU, ZI, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 7.05, , 7.05, LIMBA MAGHIARA (REAL), Utilizator avansat, 6.9, , 6.9, LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 7.95, , 7.95, INFORMATICA MI C/C++, 8.25, , 8.25, Utilizator experimentat, 7.53, REUSIT
7, HR1025528, 844, 63923," LICEUL TEORETIC ""SALAMON ERNO"" GHEORGHENI", HR, NU, ZI, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 8.05, , 8.05, LIMBA MAGHIARA (REAL), Utilizator avansat, 8, , 8, LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA MATE-INFO, 5.05, , 5.05," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.1, , 9.1, Utilizator experimentat, 7.55, REUSIT
8, HR1025945, 1564, 128460," LICEUL ""MIRON CRISTEA"" SUBCETATE", HR, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 3.8, , 3.8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 3.7, , 3.7, SOCIOLOGIE, 2.8, , 2.8, Utilizator experimentat, , RESPINS
9, HR1026244, 2349, 151982," LICEUL ""MIRON CRISTEA"" SUBCETATE", HR, NU, ZI, TEHNICIAN MECANIC PENTRU INTRETINERE SI REPARATII, Utilizator nivel mediu, -2, , -2, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, -2, , -2, BIOLOGIE VEGETALA SI ANIMALA, -2, , -2, Utilizator nivel mediu, , NEPREZENTAT
10, HR1027456, 1565, 128461," LICEUL TEHNOLOGIC ""GABOR ARON"" VLAHITA", HR, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 3.45, 3.65, 3.65, LIMBA MAGHIARA (REAL), Utilizator avansat, 7.9, , 7.9, LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 7.6, , 7.6, GEOGRAFIE, 8.8, , 8.8, Utilizator experimentat, , RESPINS
