,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, CV969476, 450, 55037," LICEUL TEORETIC ""MIKES KELEMEN"" SFANTU GHEORGHE", CV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 6.75, , 6.75, LIMBA MAGHIARA (REAL), Utilizator avansat, 7.8, , 7.8, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.8, , 7.8," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.45, , 9.45, Utilizator experimentat, 7.95, REUSIT
1, CV969480, 1183, 121258," LICEUL TEHNOLOGIC ""BARĂłTI SZABĂł DĂˇVID"" BARAOLT", CV, NU, ZI, TEHNICIAN IN TURISM, Utilizator nivel mediu, 1.8, , 1.8, LIMBA MAGHIARA (REAL), Utilizator nivel mediu, 6.1, , 6.1, LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 1.55, , 1.55, GEOGRAFIE, 6.25, , 6.25, Utilizator experimentat, , RESPINS
2, CV969484, 629, 72335," LICEUL TEORETIC ""MIKES KELEMEN"" SFANTU GHEORGHE", CV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 5.35, , 5.35, LIMBA MAGHIARA (REAL), Utilizator avansat, 8, , 8, LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 6.45, , 6.45," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.75, , 8.75, Utilizator experimentat, 7.13, REUSIT
3, CV969503, 578, 67017," LICEUL TEORETIC ""MIKES KELEMEN"" SFANTU GHEORGHE", CV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 5.3, , 5.3, LIMBA MAGHIARA (REAL), Utilizator avansat, 8.7, , 8.7, LIMBA GERMANA MODERNA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 6.95, , 6.95," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.65, , 8.65, Utilizator experimentat, 7.4, REUSIT
4, CV969508, 798, 90968," LICEUL TEORETIC ""MIKES KELEMEN"" SFANTU GHEORGHE", CV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 5.1, , 5.1, LIMBA MAGHIARA (REAL), Utilizator avansat, 7.8, , 7.8, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 6.75, , 6.75, INFORMATICA MI C/C++, 5.1, , 5.1, Utilizator experimentat, 6.18, REUSIT
5, CV969517, 565, 66502," LICEUL TEORETIC ""MIKES KELEMEN"" SFANTU GHEORGHE", CV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 6.8, 7.2, 7.2, LIMBA MAGHIARA (REAL), Utilizator experimentat, 8.2, 8.2, 8.2, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.5, , 7.5, INFORMATICA MI C/C++, 6.8, , 6.8, Utilizator experimentat, 7.42, REUSIT
6, CV969527, 1184, 121259," LICEUL TEORETIC ""MIKES KELEMEN"" SFANTU GHEORGHE", CV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 4.6, 4.4, 4.4, LIMBA MAGHIARA (REAL), Utilizator avansat, 8.75, , 8.75, LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 5, , 5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.9, , 8.9, Utilizator experimentat, , RESPINS
7, CV969533, 579, 67018," LICEUL TEORETIC ""MIKES KELEMEN"" SFANTU GHEORGHE", CV, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 5.55, , 5.55, LIMBA MAGHIARA (REAL), Utilizator avansat, 9.65, , 9.65, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.7, , 7.7, INFORMATICA MI C/C++, 6.7, , 6.7, Utilizator experimentat, 7.4, REUSIT
8, CV969535, 1185, 121260," LICEUL TEHNOLOGIC ""BARĂłTI SZABĂł DĂˇVID"" BARAOLT", CV, NU, ZI, TEHNICIAN IN TURISM, Utilizator nivel mediu, 3.6, , 3.6, LIMBA MAGHIARA (REAL), Utilizator avansat, 5.2, , 5.2, LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 2.05, , 2.05, GEOGRAFIE, 4.4, , 4.4, Utilizator experimentat, , RESPINS
9, CV969557, 1186, 121261," LICEUL TEHNOLOGIC ""BARĂłTI SZABĂł DĂˇVID"" BARAOLT", CV, NU, ZI, TEHNICIAN IN TURISM, Utilizator nivel mediu, 2.35, , 2.35, LIMBA MAGHIARA (REAL), Utilizator nivel mediu, 6, , 6, LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 3.1, , 3.1, GEOGRAFIE, 6.9, , 6.9, Utilizator experimentat, , RESPINS
