,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, AB110322, 1843, 96667," LICEUL TEHNOLOGIC ""ALEXANDRU DOMSA"" ALBA IULIA", AB, DA, Zi, TEHNICIAN PROIECTANT CAD, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B2-B1-A2-B2-B2, MATEMATICA TEHN, 7.25, , 7.25, BIOLOGIE VEGETALA SI ANIMALA, 3.7, , 3.7, Utilizator experimentat, , Respins
1, AB110406, 1844, 96668, LICEUL TEHNOLOGIC AIUD, AB, DA, Zi, TEHNICIAN ELECTROTEHNIST, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B1-A2-A2-B2-B2, MATEMATICA TEHN, 2.7, , 2.7, BIOLOGIE VEGETALA SI ANIMALA, 7.2, , 7.2, Utilizator avansat, , Respins
2, AB112567, 1845, 96669, LICEUL TEHNOLOGIC SILVIC CIMPENI, AB, DA, Seral, TEHNICIAN MECATRONIST, Utilizator experimentat, 6, , 6, ,  , , , , LIMBA FRANCEZA, A1-A1-B2-A1-A1, MATEMATICA TEHN, 1, , 1, BIOLOGIE VEGETALA SI ANIMALA, 7.45, , 7.45, Utilizator nivel mediu, , Respins
3, AB115225, 1846, 96670, LICEUL TEHNOLOGIC SILVIC CIMPENI, AB, DA, Zi, TEHNICIAN IN SILVICULTURA SI EXPLOATARI FORESTIERE, Utilizator experimentat, 5.25, , 5.25, ,  , , , , LIMBA ENGLEZA, B1-B1--A2-A2, MATEMATICA TEHN, 5.95, , 5.95, BIOLOGIE VEGETALA SI ANIMALA, 2.3, , 2.3, Utilizator nivel mediu, , Respins
4, AB116350, 2513, 136007, LICEUL TEHNOLOGIC SILVIC CIMPENI, AB, DA, Zi, TEHNICIAN DESIGNER MOBILA SI AMENAJARI INTERIOARE, Utilizator experimentat, Eliminat din examen, , Eliminat din examen, ,  , , , , LIMBA ENGLEZA, A2-A2--A2-A2, MATEMATICA TEHN, 5.15, , 5.15, BIOLOGIE VEGETALA SI ANIMALA, 5.85, , 5.85, Utilizator avansat, , Eliminat din examen
5, AB116612, 2395, 129084, LICEUL TEHNOLOGIC SILVIC CIMPENI, AB, DA, Zi, TEHNICIAN IN GASTRONOMIE, Utilizator avansat, Neprezentat, , Neprezentat, ,  , , , , LIMBA ENGLEZA, A1-A1--A2-A2, MATEMATICA TEHN, Neprezentat, , Neprezentat, GEOGRAFIE, Neprezentat, , Neprezentat, Utilizator nivel mediu, , Neprezentat
6, AB117946, 1619, 83716, LICEUL TEHNOLOGIC SILVIC CIMPENI, AB, DA, Zi, TEHNICIAN IN SILVICULTURA SI EXPLOATARI FORESTIERE, Utilizator experimentat, 5.4, , 5.4, ,  , , , , LIMBA ENGLEZA, -A2--A2-A2, MATEMATICA TEHN, 5.7, 6.6, 6.6, BIOLOGIE VEGETALA SI ANIMALA, 6.7, , 6.7, Utilizator nivel mediu, 6.23, Reusit
7, AB117969, 1847, 96671, LICEUL TEHNOLOGIC DE TURISM SI ALIMENTATIE ARIESENI, AB, DA, Zi, TEHNICIAN IN GASTRONOMIE, Utilizator avansat, 4.6, , 4.6, ,  , , , , LIMBA ENGLEZA, B1-B1--A2-A2, MATEMATICA TEHN, 7.05, , 7.05, GEOGRAFIE, 6.7, , 6.7, Utilizator nivel mediu, , Respins
8, AB118007, 1837, 96403, LICEUL TEHNOLOGIC SEBES, AB, DA, Seral, TEHNICIAN IN INDUSTRIA TEXTILA, Utilizator avansat, 5, , 5, ,  , , , , LIMBA ENGLEZA, A2-B1-B2-B1-B1, MATEMATICA TEHN, 5.35, , 5.35, BIOLOGIE VEGETALA SI ANIMALA, 5, , 5, Utilizator nivel mediu, 5.11, Respins
9, AB118108, 1848, 96672, LICEUL TEHNOLOGIC SEBES, AB, DA, Seral, TEHNICIAN IN INDUSTRIA TEXTILA, Utilizator experimentat, 5.5, , 5.5, ,  , , , , LIMBA ENGLEZA, A2-B1-A1-A2-A2, MATEMATICA TEHN, 1.45, , 1.45," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.65, , 6.65, Utilizator nivel mediu, , Respins
10, AB177588, 2396, 129085," LICEUL ""HOREA, CLOSCA SI CRISAN"" ABRUD", AB, DA, Zi, TEHNICIAN IN AUTOMATIZARI, Utilizator avansat, Neprezentat, , Neprezentat, ,  , , , , LIMBA ENGLEZA, B2-B1-A1-A1-A1, MATEMATICA TEHN, 5.05, , 5.05, BIOLOGIE VEGETALA SI ANIMALA, Neprezentat, , Neprezentat, Utilizator avansat, , Neprezentat
11, AB178623, 1849, 96673," COLEGIUL NATIONAL ""BETHLEN GABOR"" AIUD", AB, DA, Zi, ORGANIZATOR BANQUETING, Utilizator avansat, 6.4, , 6.4, LIMBA MAGHIARA (REAL), Utilizator experimentat, 6.6, , 6.6, LIMBA ENGLEZA, B2--B1--, MATEMATICA TEHN, 3.2, 3.85, 3.85, GEOGRAFIE, 5.6, , 5.6, Utilizator nivel mediu, , Respins
12, AB179880, 1850, 96674," LICEUL TEHNOLOGIC ""TIMOTEI CIPARIU"" BLAJ", AB, DA, Seral, TEHNICIAN PRELUCRARI MECANICE, Utilizator avansat, 5.1, , 5.1, ,  , , , , LIMBA ENGLEZA, A2--A1--A1, MATEMATICA TEHN, 2.3, 2.35, 2.35, BIOLOGIE VEGETALA SI ANIMALA, 6.65, 5.85, 5.85, Utilizator incepator, , Respins
13, AB18361, 2397, 129086," LICEUL ""DR. LAZAR CHIRILA"" BAIA DE ARIES", AB, DA, Zi, TEHNICIAN MECANIC PENTRU INTRETINERE SI REPARATII, Utilizator avansat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B1-B2--A1-A1, MATEMATICA TEHN, 5.3, , 5.3, BIOLOGIE VEGETALA SI ANIMALA, Neprezentat, , Neprezentat, Utilizator incepator, , Neprezentat
14, AB18376, 1851, 96675," LICEUL ""DR. LAZAR CHIRILA"" BAIA DE ARIES", AB, DA, Zi, TEHNICIAN MECANIC PENTRU INTRETINERE SI REPARATII, Utilizator experimentat, 5.1, , 5.1, ,  , , , , LIMBA ENGLEZA, B2-B1--A1-A1, MATEMATICA TEHN, 5.8, , 5.8, BIOLOGIE VEGETALA SI ANIMALA, 4.05, , 4.05, Utilizator nivel mediu, , Respins
15, AB189424, 1343, 67654," COLEGIUL TEHNIC ""APULUM"" ALBA IULIA", AB, DA, Zi, COAFOR STILIST, Utilizator experimentat, 7.7, , 7.7, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A1-A1, MATEMATICA TEHN, 4.45, 5, 5, GEOGRAFIE, 8.45, , 8.45, Utilizator incepator, 7.05, Reusit
16, AB189428, 1702, 88469," COLEGIUL TEHNIC ""APULUM"" ALBA IULIA", AB, DA, Zi, COAFOR STILIST, Utilizator nivel mediu, 5.35, , 5.35, ,  , , , , LIMBA ENGLEZA, A2-A2--A1-A1, MATEMATICA TEHN, 5.25, , 5.25, GEOGRAFIE, 7.45, , 7.45, Utilizator incepator, 6.01, Reusit
17, AB190082, 1852, 96676, LICEUL TEHNOLOGIC SILVIC CIMPENI, AB, DA, Seral, TEHNICIAN IN PRELUCRAREA LEMNULUI, Utilizator nivel mediu, 5.55, 4.7, 4.7, ,  , , , , LIMBA ENGLEZA, A2-A2--A1-A1, MATEMATICA TEHN, 6.7, 7.75, 7.75, FIZICA TEH, 5, , 5, Utilizator incepator, , Respins
18, AB192159, 2514, 136008, LICEUL TEHNOLOGIC SILVIC CIMPENI, AB, DA, Zi, TEHNICIAN MECANIC PENTRU INTRETINERE SI REPARATII, Utilizator nivel mediu, Eliminat din examen, , Eliminat din examen, ,  , , , , LIMBA ENGLEZA, A1-A1--A1-A1, MATEMATICA TEHN, Neprezentat, , Neprezentat, BIOLOGIE VEGETALA SI ANIMALA, Neprezentat, , Neprezentat,  , , Eliminat din examen
19, AB193896, 1403, 70984, LICEUL TEHNOLOGIC DE TURISM SI ALIMENTATIE ARIESENI, AB, DA, Zi, TEHNICIAN IN GASTRONOMIE, Utilizator nivel mediu, 5.25, , 5.25, ,  , , , , LIMBA FRANCEZA, A1-A2---, MATEMATICA TEHN, 7.8, , 7.8, GEOGRAFIE, 7.6, , 7.6,  , 6.88, Reusit
20, AB201727, 1853, 96677," LICEUL ""HOREA, CLOSCA SI CRISAN"" ABRUD", AB, DA, Zi, INVATATOR - EDUCATOARE, Utilizator avansat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B1-A2-A2-A2-A2, MATEMATICA PED, 1.1, , 1.1, GEOGRAFIE, 6.45, , 6.45, Utilizator nivel mediu, , Respins
21, AB202367, 2398, 129087," LICEUL ""DR. LAZAR CHIRILA"" BAIA DE ARIES", AB, DA, Zi, STIINTE ALE NATURII, Utilizator experimentat, 6.3, , 6.3, ,  , , , , LIMBA ENGLEZA, A2-B1--A2-A2, MATEMATICA ST-NAT, Neprezentat, , Neprezentat," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.95, , 6.95, Utilizator avansat, , Neprezentat
22, AB202484, 1854, 96678," LICEUL ""HOREA, CLOSCA SI CRISAN"" ABRUD", AB, DA, Zi, INVATATOR - EDUCATOARE, Utilizator avansat, 4.7, 4, 4, ,  , , , , LIMBA ENGLEZA, B1-B1--A1-A2, MATEMATICA PED, 5.4, , 5.4, GEOGRAFIE, 8, , 8, Utilizator nivel mediu, , Respins
23, AB206006, 1620, 83717," COLEGIUL TEHNIC ""APULUM"" ALBA IULIA", AB, DA, Zi, COAFOR STILIST, Utilizator experimentat, 5.1, , 5.1, ,  , , , , LIMBA ENGLEZA, B1-B1--A1-A1, MATEMATICA TEHN, 5, , 5, GEOGRAFIE, 8.6, , 8.6, Utilizator incepator, 6.23, Reusit
24, AB210496, 1371, 69361," LICEUL ""HOREA, CLOSCA SI CRISAN"" ABRUD", AB, DA, Zi, TEHNICIAN ELECTROTEHNIST, Utilizator nivel mediu, 6.15, , 6.15, ,  , , , , LIMBA ENGLEZA, A1-A1--A1-A2, MATEMATICA TEHN, 6.95, , 6.95, BIOLOGIE VEGETALA SI ANIMALA, 7.8, , 7.8, Utilizator nivel mediu, 6.96, Reusit
25, AB219819, 1855, 96679, LICEUL TEHNOLOGIC AIUD, AB, DA, Zi, TEHNICIAN MECATRONIST, Utilizator experimentat, 6.5, , 6.5, ,  , , , , LIMBA ENGLEZA, B1-B1--A1-A1, MATEMATICA TEHN, 5, , 5, BIOLOGIE VEGETALA SI ANIMALA, 2.9, , 2.9, Utilizator nivel mediu, , Respins
