,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, AG847645, 720, 18033," COLEGIUL NATIONAL ""VLAICU VODA"" CURTEA DE ARGES", AG, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.4, , 9.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B1-B2-B2, MATEMATICA MATE-INFO, 8.95, , 8.95, FIZICA TEO, 9, , 9, Utilizator experimentat, 9.11, Reusit
1, AG847669, 1876, 50758," COLEGIUL TEHNIC ""COSTIN D. NENITESCU"" PITESTI", AG, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 8.1, , 8.1, ,  , , , , LIMBA FRANCEZA, A1-A2--A2-A1, MATEMATICA TEHN, 6, , 6, GEOGRAFIE, 9.4, , 9.4, Utilizator nivel mediu, 7.83, Reusit
2, AG847711, 671, 16610," COLEGIUL TEHNIC ""COSTIN D. NENITESCU"" PITESTI", AG, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.3, , 9.3, ,  , , , , LIMBA ENGLEZA, B2-B1-A2-B2-B2, MATEMATICA TEHN, 8.4, , 8.4," LOGICA, ARGUMENTARE SI COMUNICARE", 9.8, , 9.8, Utilizator avansat, 9.16, Reusit
3, AG847742, 1848, 49698," COLEGIUL TEHNIC ""COSTIN D. NENITESCU"" PITESTI", AG, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.1, , 9.1, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 5.65, , 5.65," LOGICA, ARGUMENTARE SI COMUNICARE", 8.9, , 8.9, Utilizator avansat, 7.88, Reusit
4, AG847794, 417, 9411," COLEGIUL TEHNIC ""COSTIN D. NENITESCU"" PITESTI", AG, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.75, , 9.75, ,  , , , , LIMBA ENGLEZA, B1-A2-A1-A1-A1, MATEMATICA TEHN, 8.55, , 8.55," LOGICA, ARGUMENTARE SI COMUNICARE", 10, , 10, Utilizator nivel mediu, 9.43, Reusit
5, AG847820, 215, 4630," COLEGIUL NATIONAL ""VLAICU VODA"" CURTEA DE ARGES", AG, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.4, , 9.4, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.7, , 9.7, FIZICA TEO, 9.8, , 9.8, Utilizator experimentat, 9.63, Reusit
6, AG847836, 1457, 38065," COLEGIUL TEHNIC ""COSTIN D. NENITESCU"" PITESTI", AG, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 8.45, , 8.45, ,  , , , , LIMBA FRANCEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 7.95, , 7.95, ECONOMIE, 8.7, , 8.7, Utilizator avansat, 8.36, Reusit
7, AG847868, 1185, 31129," COLEGIUL TEHNIC ""COSTIN D. NENITESCU"" PITESTI", AG, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 8.2, , 8.2, ,  , , , , LIMBA ENGLEZA, -B1-B1-A1-A1, MATEMATICA TEHN, 7.7, , 7.7, GEOGRAFIE, 10, , 10, Utilizator avansat, 8.63, Reusit
8, AG847903, 2609, 73478," COLEGIUL TEHNIC ""COSTIN D. NENITESCU"" PITESTI", AG, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.55, , 7.55, ,  , , , , LIMBA ENGLEZA, A2-B1--A1-A1, MATEMATICA TEHN, 5.1, , 5.1," LOGICA, ARGUMENTARE SI COMUNICARE", 7.6, , 7.6, Utilizator nivel mediu, 6.75, Reusit
9, AG847951, 64, 1503," COLEGIUL NATIONAL ""VLAICU VODA"" CURTEA DE ARGES", AG, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.65, , 9.65, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, MATEMATICA MATE-INFO, 9.8, , 9.8, FIZICA TEO, 10, , 10, Utilizator experimentat, 9.81, Reusit
