,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, B1142972, 9058, 70425," LICEUL TEORETIC ""C.A. ROSETTI""", B, NU, ZI, STIINTE ALE NATURII, Utilizator experimentat, 7.85, , 7.85, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA ST-NAT, 5.25, , 5.25," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.65, , 7.65, Utilizator experimentat, 6.91, REUSIT
1, B1142973, 8758, 67446," COLEGIUL TEHNIC FEROVIAR ""MIHAI I""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 7.95, , 7.95, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 5.35, , 5.35, GEOGRAFIE, 7.9, , 7.9, Utilizator experimentat, 7.06, REUSIT
2, B1142993, 4985, 34954," LICEUL TEORETIC ""MIHAIL SADOVEANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 7.8, , 7.8, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.7, , 8.7, INFORMATICA MI C/C++, 9, , 9, Utilizator experimentat, 8.5, REUSIT
3, B1143000, 11439, 92586," LICEUL TEORETIC ""C-TIN BRANCOVEANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 5.9, , 5.9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 5.9, , 5.9, INFORMATICA MI C/C++, 5, , 5, Utilizator experimentat, 5.6, RESPINS
4, B1143007, 12877, 98584," COLEGIUL TEHNIC FEROVIAR ""MIHAI I""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 2.85, , 2.85, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 3.4, , 3.4, GEOGRAFIE, 5.45, , 5.45, Utilizator experimentat, , RESPINS
5, B1143020, 4860, 34046," COLEGIUL NATIONAL ""ELENA CUZA""", B, NU, ZI, FILOLOGIE, Utilizator experimentat, 9.1, , 9.1, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 6.8, , 6.8," LOGICA, ARGUMENTARE SI COMUNICARE", 9.7, , 9.7,  , 8.53, REUSIT
6, B1143028, 10224, 81547," COLEGIUL TEHNIC ""PETRU MAIOR""", B, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 7.6, , 7.6, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.7, , 5.7, SOCIOLOGIE, 5.7, , 5.7, Utilizator experimentat, 6.33, REUSIT
7, B1143029, 1927, 12280," COLEGIUL NATIONAL DE INFORMATICA ""TUDOR VIANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.6, , 8.6, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.5, , 9.5, CHIMIE ORGANICA TEO NIVEL I/II, 9.8, , 9.8,  , 9.3, REUSIT
8, B1143035, 8862, 68475," COLEGIUL TEHNIC FEROVIAR ""MIHAI I""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 6.55, , 6.55, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 6, , 6, GEOGRAFIE, 8.5, , 8.5, Utilizator avansat, 7.01, REUSIT
9, B1143042, 3470, 23046," COLEGIUL NATIONAL DE INFORMATICA ""TUDOR VIANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 9.15, 9.5, 9.5, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.3, 9, 9, FIZICA TEO, 8.5, 8.3, 8.3,  , 8.93, REUSIT
10, B1143044, 12878, 98585," LICEUL TEORETIC ""C.A. ROSETTI""", B, NU, ZI, STIINTE ALE NATURII, Utilizator avansat, 5.1, , 5.1, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, MATEMATICA ST-NAT, 2.75, 2.4, 2.4," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 2.4, , 2.4, Utilizator experimentat, , RESPINS
11, B1143051, 8066, 60686," LICEUL TEORETIC ""MIHAIL SADOVEANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.2, 8, 8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.35, 7.6, 7.6, FIZICA TEO, 6.4, 6.6, 6.6, Utilizator experimentat, 7.4, REUSIT
12, B1143053, 4518, 31312," COLEGIUL NATIONAL ""AUREL VLAICU""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 8.3, , 8.3, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 8.65, , 8.65, GEOGRAFIE, 8.95, , 8.95, Utilizator nivel mediu, 8.63, REUSIT
13, B1143059, 10257, 81876," COLEGIUL TEHNIC FEROVIAR ""MIHAI I""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 5.15, , 5.15, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 7.4, , 7.4, GEOGRAFIE, 6.4, , 6.4, Utilizator avansat, 6.31, REUSIT
14, B1143064, 10510, 84205," LICEUL TEORETIC ""DECEBAL""", B, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 5.9, , 5.9, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 5.6, , 5.6," LOGICA, ARGUMENTARE SI COMUNICARE", 7.1, , 7.1, Utilizator avansat, 6.2, REUSIT
15, B1143072, 3471, 23047," LICEUL TEORETIC ""C-TIN BRANCOVEANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.85, , 8.85, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.55, , 8.55," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.4, , 9.4, Utilizator experimentat, 8.93, REUSIT
16, B1143085, 8401, 63876," LICEUL TEORETIC ""MIHAIL SADOVEANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.65, , 6.65, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 6.35, , 6.35," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.75, , 8.75, Utilizator experimentat, 7.25, REUSIT
17, B1143093, 8028, 60347," COLEGIUL TEHNIC ""PETRU MAIOR""", B, NU, ZI, STIINTE SOCIALE, Utilizator avansat, 7.7, , 7.7, ,  , , , , LIMBA FRANCEZA, B1-B1-B1-B1-B1, ISTORIE, 4.5, 5.1, 5.1, GEOGRAFIE, 9.45, , 9.45, Utilizator experimentat, 7.41, REUSIT
18, B1143096, 9869, 78113," COLEGIUL TEHNIC FEROVIAR ""MIHAI I""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 5.45, , 5.45, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 6.2, , 6.2, GEOGRAFIE, 7.9, , 7.9, Utilizator experimentat, 6.51, REUSIT
19, B1143113, 12879, 98586," LICEUL TEORETIC ""DECEBAL""", B, NU, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 1.9, , 1.9, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 3.6, 4.3, 4.3, GEOGRAFIE, 7.35, , 7.35, Utilizator avansat, , RESPINS
20, B1143117, 128, 699," COLEGIUL NATIONAL DE INFORMATICA ""TUDOR VIANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 10, , 10, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.6, , 9.6, FIZICA TEO, 10, , 10,  , 9.86, REUSIT
21, B1143118, 9797, 77473," COLEGIUL NATIONAL ""AUREL VLAICU""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 6.25, , 6.25, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 5.8, , 5.8, GEOGRAFIE, 7.6, , 7.6, Utilizator nivel mediu, 6.55, REUSIT
22, B1143126, 10736, 86483," LICEUL TEORETIC ""MIHAIL SADOVEANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 5, 6.5, 6.5, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 6.1, , 6.1, INFORMATICA MI C/C++, 5.65, , 5.65, Utilizator experimentat, 6.08, REUSIT
23, B1143127, 4593, 31775," LICEUL TEORETIC ""JEAN MONNET""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.45, , 8.45, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.65, , 8.65, INFORMATICA MI C/C++, 8.75, , 8.75,  , 8.61, REUSIT
24, B1143128, 2231, 14206," LICEUL TEORETIC ""C.A. ROSETTI""", B, NU, ZI, STIINTE ALE NATURII, Utilizator experimentat, 8.65, , 8.65, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 9.05, , 9.05," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 10, , 10, Utilizator experimentat, 9.23, REUSIT
25, B1143130, 7828, 58551," COLEGIUL NATIONAL ""IULIA HASDEU""", B, NU, ZI, FILOLOGIE, Utilizator avansat, 9.45, , 9.45, ,  , , , , LIMBA ENGLEZA,  , ISTORIE, 6.05, , 6.05, GEOGRAFIE, 7, , 7,  , 7.5, REUSIT
26, B1143145, 7944, 59618," COLEGIUL TEHNIC FEROVIAR ""MIHAI I""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 8.4, , 8.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 6.4, , 6.4, GEOGRAFIE, 7.55, , 7.55, Utilizator experimentat, 7.45, REUSIT
27, B1143146, 6275, 45426," LICEUL TEORETIC ""C-TIN BRANCOVEANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 6.55, , 6.55, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8, , 8, FIZICA TEO, 9.7, , 9.7, Utilizator experimentat, 8.08, REUSIT
28, B1143162, 4916, 34508," COLEGIUL NATIONAL DE INFORMATICA ""TUDOR VIANU""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 8.8, , 8.8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.05, , 8.05," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.9, 8.7, 8.7, Utilizator experimentat, 8.51, REUSIT
