,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, TR988372, 742, 69733," COLEGIUL NATIONAL ""ANASTASESCU"" ROSIORI DE VEDE", TR, DA, ZI, STIINTE ALE NATURII, Utilizator avansat, 8, , 8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 6.6, , 6.6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.3, , 6.3, Utilizator avansat, 6.96, REUSIT
1, TR990078, 1082, 88718, LICEUL TEHNOLOGIC DRAGANESTI-VLASCA, TR, DA, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 5.1, 5.3, 5.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 5, , 5, BIOLOGIE VEGETALA SI ANIMALA, 7.65, , 7.65, Utilizator avansat, 5.98, RESPINS
2, TR990671, 724, 68786, LICEUL TEHNOLOGIC DRAGANESTI-VLASCA, TR, DA, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.05, , 8.05, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 6.2, , 6.2," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.8, , 6.8, Utilizator avansat, 7.01, REUSIT
3, TR991312, 1177, 94546," COLEGIUL NATIONAL ""UNIREA"" TURNU MAGURELE", TR, DA, ZI, TEOLOGIE ORTODOXA, Utilizator nivel mediu, 5.05, , 5.05, ,  , , , , LIMBA FRANCEZA, A2-A2-A2-A2-A2, ISTORIE, 5.45, , 5.45, GEOGRAFIE, 5.45, , 5.45, Utilizator experimentat, 5.31, RESPINS
4, TR991441, 1079, 88566," LICEUL TEORETIC ""ALEXANDRU GHICA"" ALEXANDRIA", TR, DA, ZI, FILOLOGIE, Utilizator nivel mediu, 6, , 6, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, ISTORIE, 5, , 5, GEOGRAFIE, 7, , 7, Utilizator experimentat, 6, REUSIT
5, TR991652, 1185, 94775," COLEGIUL NATIONAL ""UNIREA"" TURNU MAGURELE", TR, DA, ZI, TEOLOGIE ORTODOXA, Utilizator nivel mediu, 5, , 5, ,  , , , , LIMBA FRANCEZA, B2-B2-B2-B2-B2, ISTORIE, 5.2, , 5.2, GEOGRAFIE, 5.55, , 5.55, Utilizator experimentat, 5.25, RESPINS
6, TR994945, 1908, 124945, LICEUL TEHNOLOGIC NR. 1 ALEXANDRIA, TR, DA, ZI, TEHNICIAN IN GASTRONOMIE, Utilizator nivel mediu, 1, , 1, ,  , , , , LIMBA FRANCEZA, A1-A1-A1-A1-A1, MATEMATICA TEHN, 1, , 1, GEOGRAFIE, 1.1, , 1.1, Utilizator nivel mediu, , RESPINS
7, TR995717, 1909, 124946, LICEUL TEHNOLOGIC NR. 1 ALEXANDRIA, TR, DA, ZI, TEHNICIAN IN GASTRONOMIE, Utilizator experimentat, 5.5, , 5.5, ,  , , , , LIMBA ENGLEZA, B2-B1--B1-B1, MATEMATICA TEHN, 2.75, , 2.75, GEOGRAFIE, 7.6, , 7.6, Utilizator nivel mediu, , RESPINS
8, TR995917, 1023, 85129," LICEUL TEORETIC ""ALEXANDRU GHICA"" ALEXANDRIA", TR, DA, ZI, FILOLOGIE, Utilizator nivel mediu, 5.7, , 5.7, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 5.5, , 5.5, SOCIOLOGIE, 6.1, 7.3, 7.3, Utilizator experimentat, 6.16, REUSIT
9, TR998813, 1910, 124947, LICEUL TEHNOLOGIC NR. 1 ALEXANDRIA, TR, DA, SERAL, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 5.05, , 5.05, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, MATEMATICA TEHN, 1.35, 1.1, 1.1, GEOGRAFIE, 2.45, 2.55, 2.55, Utilizator nivel mediu, , RESPINS
