,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, BV1028316, 878, 32752, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, ZI, FILOLOGIE, Utilizator experimentat, 7.75, , 7.75, ,  , , , , LIMBA FRANCEZA,  , ISTORIE, 10, , 10, GEOGRAFIE, 8.65, 8.55, 8.55, Utilizator experimentat, 8.76, REUSIT
1, BV1028507, 2747, 115434, COLEGIUL TEHNIC DE TRANSPORTURI BRASOV, BV, DA, SERAL, TEHNICIAN OPERATOR PROCESARE TEXT IMAGINE, Utilizator avansat, 6.4, , 6.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 1, , 1, BIOLOGIE VEGETALA SI ANIMALA, 2.6, , 2.6, Utilizator avansat, , RESPINS
2, BV1028525, 447, 15437, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, ZI, FILOLOGIE, Utilizator experimentat, 8.75, , 8.75, ,  , , , , LIMBA FRANCEZA, B2-B2-B2-B2-B2, ISTORIE, 9.7, , 9.7," LOGICA, ARGUMENTARE SI COMUNICARE", 9.5, , 9.5,  , 9.31, REUSIT
3, BV1028630, 670, 24087, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, ZI, FILOLOGIE, Utilizator avansat, 8.65, , 8.65, ,  , , , , LIMBA FRANCEZA,  , ISTORIE, 9.8, , 9.8," LOGICA, ARGUMENTARE SI COMUNICARE", 8.7, , 8.7, Utilizator experimentat, 9.05, REUSIT
4, BV1028689, 926, 34270, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, ZI, FILOLOGIE, Utilizator avansat, 8.65, , 8.65, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 9.4, , 9.4," LOGICA, ARGUMENTARE SI COMUNICARE", 8.1, , 8.1, Utilizator avansat, 8.71, REUSIT
5, BV1028767, 36, 1494, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, ZI, FILOLOGIE, Utilizator experimentat, 9.85, , 9.85, ,  , , , , LIMBA FRANCEZA, B2-B2-B2-B2-B2, ISTORIE, 9.7, , 9.7," LOGICA, ARGUMENTARE SI COMUNICARE", 10, , 10, Utilizator experimentat, 9.85, REUSIT
6, BV1028775, 2748, 115435, COLEGIUL TEHNIC 'MIRCEA CRISTEA' BRASOV, BV, DA, ZI, TEHNICIAN ECOLOG SI PROTECTIA CALITATII MEDIULUI, Utilizator experimentat, 6.2, , 6.2, ,  , , , , LIMBA ENGLEZA, A2-B2-A2-B1-B1, MATEMATICA TEHN, 2.6, 2.6, 2.6, CHIMIE ANORGANICA TEH NIVEL I/II, 4, 3.9, 3.9, Utilizator nivel mediu, , RESPINS
7, BV1029073, 2749, 115436, COLEGIUL TEHNIC 'MIRCEA CRISTEA' BRASOV, BV, DA, ZI, TEHNICIAN PRODUCTIE FILM SI TELEVIZIUNE, Utilizator nivel mediu, 6, , 6, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, MATEMATICA TEHN, 2.2, , 2.2, BIOLOGIE VEGETALA SI ANIMALA, 5.3, 4.45, 4.45, Utilizator experimentat, , RESPINS
8, BV1029588, 3491, 149715, LICEUL 'SEXTIL PUSCARIU' BRAN, BV, DA, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 5.8, , 5.8, ,  , , , , LIMBA ENGLEZA, B2-A2-B1-A1-A2, MATEMATICA TEHN, -2, , -2, GEOGRAFIE, 6.25, , 6.25, Utilizator avansat, , NEPREZENTAT
9, BV1029657, 137, 5112, COLEGIUL NATIONAL 'UNIREA' BRASOV, BV, NU, ZI, FILOLOGIE, Utilizator experimentat, 9.8, , 9.8, ,  , , , , LIMBA FRANCEZA,  , ISTORIE, 10, , 10, GEOGRAFIE, 9.2, , 9.2, Utilizator experimentat, 9.66, REUSIT
