,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, DJ821933, 1887, 62871," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.6, , 6.6, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, ISTORIE, 6.35, , 6.35," LOGICA, ARGUMENTARE SI COMUNICARE", 8.9, , 8.9, Utilizator nivel mediu, 7.28, Reusit
1, DJ821934, 1284, 43194," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.85, , 7.85, ,  , , , , LIMBA ENGLEZA, B1-B1-A2-B2-B2, ISTORIE, 8.4, , 8.4," LOGICA, ARGUMENTARE SI COMUNICARE", 8.25, , 8.25, Utilizator experimentat, 8.16, Reusit
2, DJ821935, 1472, 49475," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.2, , 6.2, ,  , , , , LIMBA ENGLEZA, A1-B1-A2-B1-B1, ISTORIE, 8.15, , 8.15," LOGICA, ARGUMENTARE SI COMUNICARE", 9.35, , 9.35, Utilizator nivel mediu, 7.9, Reusit
3, DJ821936, 1601, 53839," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.6, , 7.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 7.3, , 7.3," LOGICA, ARGUMENTARE SI COMUNICARE", 8.2, , 8.2, Utilizator nivel mediu, 7.7, Reusit
4, DJ821937, 1592, 53490," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.7, 8.35, 8.35, ,  , , , , LIMBA FRANCEZA, A2-A2-A1-B1-B1, ISTORIE, 7.35, 5.9, 5.9, GEOGRAFIE, 8.9, , 8.9, Utilizator nivel mediu, 7.71, Reusit
5, DJ821938, 1462, 49111," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.7, 7.7, 7.7, ,  , , , , LIMBA ENGLEZA, B1-A2-A1-B1-B1, ISTORIE, 6.35, , 6.35," LOGICA, ARGUMENTARE SI COMUNICARE", 9.7, , 9.7, Utilizator nivel mediu, 7.91, Reusit
6, DJ821939, 2655, 85993," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 5.3, , 5.3, ,  , , , , LIMBA ENGLEZA, B2-B1-B1-A1-A2, ISTORIE, 5.2, , 5.2," LOGICA, ARGUMENTARE SI COMUNICARE", 7.9, , 7.9, Utilizator nivel mediu, 6.13, Reusit
7, DJ821940, 1566, 52419," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.5, , 6.5, ,  , , , , LIMBA ENGLEZA, A2-B1-A1-A2-A2, ISTORIE, 8, , 8," LOGICA, ARGUMENTARE SI COMUNICARE", 8.8, , 8.8, Utilizator nivel mediu, 7.76, Reusit
8, DJ821941, 808, 28286," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.25, , 7.25, ,  , , , , LIMBA ENGLEZA, B2-B2-B1-B1-B1, ISTORIE, 9.85, , 9.85," LOGICA, ARGUMENTARE SI COMUNICARE", 9.15, , 9.15, Utilizator nivel mediu, 8.75, Reusit
9, DJ821942, 1473, 49476," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.25, , 7.25, ,  , , , , LIMBA ENGLEZA, A2-A2--B1-A2, ISTORIE, 6.85, , 6.85, GEOGRAFIE, 9.6, , 9.6, Utilizator nivel mediu, 7.9, Reusit
10, DJ821943, 1913, 63590," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.6, , 7.6, ,  , , , , LIMBA FRANCEZA, A1-B1--A2-A2, ISTORIE, 5.05, , 5.05," LOGICA, ARGUMENTARE SI COMUNICARE", 9.1, , 9.1, Utilizator incepator, 7.25, Reusit
11, DJ821944, 3462, 110677," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 5.3, 4.5, 4.5, ,  , , , , LIMBA ENGLEZA, A2-A1-A1-A2-B1, ISTORIE, 5.1, , 5.1, GEOGRAFIE, 5.25, 5, 5, Utilizator nivel mediu, , Respins
12, DJ821945, 1499, 50236," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.4, 7.05, 7.05, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-B1-B1, ISTORIE, 7.2, 7.45, 7.45," LOGICA, ARGUMENTARE SI COMUNICARE", 9.1, , 9.1,  , 7.86, Reusit
13, DJ821946, 479, 17255," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.3, 8.05, 8.05, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.1, 9.4, 9.4," LOGICA, ARGUMENTARE SI COMUNICARE", 10, , 10, Utilizator nivel mediu, 9.15, Reusit
14, DJ821947, 1801, 60071," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.8, , 6.8, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B2-B2, ISTORIE, 5.95, , 5.95, GEOGRAFIE, 9.5, , 9.5, Utilizator nivel mediu, 7.41, Reusit
15, DJ821948, 939, 32647," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.1, , 8.1, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, ISTORIE, 7.9, , 7.9," LOGICA, ARGUMENTARE SI COMUNICARE", 9.75, , 9.75, Utilizator experimentat, 8.58, Reusit
16, DJ821949, 2320, 75784," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 4.3, 5, 5, ,  , , , , LIMBA ENGLEZA, A1-A2--A2-A2, ISTORIE, 4.35, 5.75, 5.75," LOGICA, ARGUMENTARE SI COMUNICARE", 9.15, , 9.15,  , 6.63, Reusit
17, DJ821950, 2693, 87140," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.35, , 6.35, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 4.55, 5, 5, GEOGRAFIE, 6.9, , 6.9, Utilizator incepator, 6.08, Reusit
18, DJ821951, 2587, 83897," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.55, , 6.55, ,  , , , , LIMBA ENGLEZA, A2-A1--A2-A2, ISTORIE, 5.55, , 5.55," LOGICA, ARGUMENTARE SI COMUNICARE", 6.6, , 6.6, Utilizator incepator, 6.23, Reusit
19, DJ821952, 864, 30083," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.1, 8, 8, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-B2-B2, ISTORIE, 8.85, , 8.85," LOGICA, ARGUMENTARE SI COMUNICARE", 9.2, , 9.2, Utilizator incepator, 8.68, Reusit
20, DJ821953, 1296, 43579," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.8, 7.45, 7.45, ,  , , , , LIMBA ENGLEZA, A2-A2--A2-A2, ISTORIE, 8.1, , 8.1," LOGICA, ARGUMENTARE SI COMUNICARE", 8.9, , 8.9,  , 8.15, Reusit
21, DJ821954, 2360, 76746," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 5.9, , 5.9, ,  , , , , LIMBA ENGLEZA, A2-A2--B1-B1, ISTORIE, 5.05, , 5.05, GEOGRAFIE, 8.8, , 8.8,  , 6.58, Reusit
22, DJ821955, 1567, 52420," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.7, , 7.7, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B2-B2, ISTORIE, 6.4, , 6.4," LOGICA, ARGUMENTARE SI COMUNICARE", 9.2, , 9.2, Utilizator nivel mediu, 7.76, Reusit
23, DJ821956, 957, 33125," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.65, 8.55, 8.55, ,  , , , , LIMBA FRANCEZA, A1-A2-A1-B1-B1, ISTORIE, 6.7, 8.15, 8.15, GEOGRAFIE, 8.8, 9, 9, Utilizator nivel mediu, 8.56, Reusit
24, DJ821957, 3463, 110678," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.05, , 6.05, ,  , , , , LIMBA ENGLEZA, B2-B1-B1-B1-B2, ISTORIE, 2.95, 4.5, 4.5, SOCIOLOGIE, 7, , 7, Utilizator nivel mediu, , Respins
25, DJ821958, 2711, 87851," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.05, , 7.05, ,  , , , , LIMBA ENGLEZA, A2-A1--A2-B1, ISTORIE, 4.7, 5, 5," LOGICA, ARGUMENTARE SI COMUNICARE", 6.1, , 6.1,  , 6.05, Reusit
26, DJ821959, 1220, 41520," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.35, , 8.35, ,  , , , , LIMBA ENGLEZA, A2-B1-B1-B2-B2, ISTORIE, 8.45, , 8.45, GEOGRAFIE, 7.9, , 7.9, Utilizator nivel mediu, 8.23, Reusit
27, DJ821960, 1156, 39091," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.15, , 8.15, ,  , , , , LIMBA ENGLEZA, A2-B1-A2-B1-B2, ISTORIE, 7.35, , 7.35," LOGICA, ARGUMENTARE SI COMUNICARE", 9.5, , 9.5, Utilizator avansat, 8.33, Reusit
28, DJ821961, 1474, 49477," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.85, 6.6, 6.6, ,  , , , , LIMBA ENGLEZA, B1-A2-B2-B2-B2, MATEMATICA MATE-INFO, 8.65, , 8.65," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.45, , 8.45, Utilizator nivel mediu, 7.9, Reusit
29, DJ821962, 923, 32217," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.45, , 7.45, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, MATEMATICA MATE-INFO, 10, , 10, INFORMATICA MI C/C++, 7.65, 8.35, 8.35, Utilizator avansat, 8.6, Reusit
30, DJ821963, 480, 17256," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.75, , 8.75, ,  , , , , LIMBA ENGLEZA, B1-B1--A2-A2, MATEMATICA MATE-INFO, 9.1, , 9.1," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.6, , 9.6, Utilizator avansat, 9.15, Reusit
31, DJ821964, 1436, 48325," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.95, 8.55, 8.55, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.45, , 7.45," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.85, , 7.85, Utilizator experimentat, 7.95, Reusit
32, DJ821965, 1849, 61496," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.1, , 7.1, ,  , , , , LIMBA ENGLEZA, B1-B1-A1-B1-B1, MATEMATICA MATE-INFO, 8.2, , 8.2, INFORMATICA MI C/C++, 6.75, , 6.75, Utilizator nivel mediu, 7.35, Reusit
33, DJ821966, 3464, 110679," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, A1-A2--A1-A1, MATEMATICA MATE-INFO, 5, , 5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 4.15, , 4.15, Utilizator incepator, , Respins
34, DJ821967, 1568, 52421," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.2, 8.15, 8.15, ,  , , , , LIMBA ENGLEZA, A2-B1--B1-B1, MATEMATICA MATE-INFO, 6.95, 7.2, 7.2," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.25, 7.95, 7.95, Utilizator nivel mediu, 7.76, Reusit
35, DJ821968, 2803, 90481," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 4, 5.05, 5.05, ,  , , , , LIMBA ENGLEZA, B1-A2--A2-A2, MATEMATICA MATE-INFO, 5.8, 6, 6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.55, , 6.55, Utilizator nivel mediu, 5.86, Respins
36, DJ821969, 1631, 54940," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.5, , 6.5, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B1-B1, MATEMATICA MATE-INFO, 8.55, , 8.55," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.9, , 7.9, Utilizator avansat, 7.65, Reusit
37, DJ821970, 1812, 60420," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 5.75, 5.55, 5.55, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.5, , 8.5, INFORMATICA MI C/C++, 8.15, , 8.15, Utilizator avansat, 7.4, Reusit
38, DJ821971, 2086, 68868," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.05, , 7.05, ,  , , , , LIMBA ENGLEZA, B2-A2-B1-B2-B2, MATEMATICA MATE-INFO, 7.25, , 7.25, INFORMATICA MI C/C++, 6.7, , 6.7,  , 7, Reusit
39, DJ821972, 1357, 45627," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 5.1, , 5.1, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.9, , 9.9, INFORMATICA MI C/C++, 9.2, , 9.2, Utilizator avansat, 8.06, Reusit
40, DJ821973, 2394, 77806," LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA", DJ, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.55, , 6.55, ,  , , , , LIMBA ENGLEZA, B1-B2-A2-B1-B1, MATEMATICA MATE-INFO, 6.6, , 6.6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.45, , 6.45, Utilizator incepator, 6.53, Reusit
