,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, NT1064940, 227, 8914," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA GERMANA MODERNA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.7, , 9.7," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.6, , 9.6, Utilizator experimentat, 9.43, REUSIT
1, NT1064941, 566, 20964," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.3, , 9.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9, , 9, INFORMATICA MI C/C++, 8.75, , 8.75, Utilizator experimentat, 9.01, REUSIT
2, NT1064943, 946, 35186," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.4, , 8.4, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 7.8, , 7.8," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.3, , 9.3, Utilizator experimentat, 8.5, REUSIT
3, NT1064944, 2206, 83720," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 6.2, 5.2, 5.2, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 7.7, , 7.7, INFORMATICA MI C/C++, 5.8, , 5.8, Utilizator experimentat, 6.23, REUSIT
4, NT1064946, 311, 11609," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.7, , 9.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.7, 8.85, 8.85, INFORMATICA MI C/C++, 9.45, , 9.45, Utilizator experimentat, 9.33, REUSIT
5, NT1064947, 1045, 38170," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.7, , 7.7, ,  , , , , LIMBA GERMANA MODERNA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.65, , 8.65," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.8, , 8.8, Utilizator experimentat, 8.38, REUSIT
6, NT1064949, 1319, 48895," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 8.15, , 8.15, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 6.6, , 6.6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.1, , 9.1, Utilizator experimentat, 7.95, REUSIT
7, NT1064951, 245, 9338," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.5, , 9.5, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.15, , 9.15, INFORMATICA MI C/C++, 9.6, , 9.6, Utilizator experimentat, 9.41, REUSIT
8, NT1064953, 785, 28874," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 7.5, 7.85, 7.85, FIZICA TEO, 9.35, , 9.35, Utilizator experimentat, 8.73, REUSIT
9, NT1064954, 424, 15929," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.4, , 9.4, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 8.7, 8.75, 8.75," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.4, , 9.4, Utilizator experimentat, 9.18, REUSIT
10, NT1064955, 512, 18929," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 9.3, , 9.3, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 8.9, , 8.9, FIZICA TEO, 9.05, , 9.05, Utilizator experimentat, 9.08, REUSIT
11, NT1064956, 82, 3211," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.75, , 9.75, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 9.3, , 9.3, FIZICA TEO, 10, , 10, Utilizator experimentat, 9.68, REUSIT
12, NT1064957, 91, 3563," COLEGIUL NATIONAL DE INFORMATICA, MUNICIPIUL PIATRA-NEAMT", NT, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 10, , 10, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9, , 9, INFORMATICA MI C/C++, 10, , 10, Utilizator experimentat, 9.66, REUSIT
