,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, IS968334, 2378, 52578," COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI", IS, NU, ZI, TEHNICIAN PROIECTANT CAD, Utilizator avansat, 9.05, , 9.05, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 7.4, , 7.4, BIOLOGIE VEGETALA SI ANIMALA, 7.7, , 7.7, Utilizator avansat, 8.05, REUSIT
1, IS968336, 5354, 131690," COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI", IS, NU, ZI, TEHNICIAN PROIECTANT CAD, Utilizator nivel mediu, 5.2, , 5.2, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 1.5, , 1.5, BIOLOGIE VEGETALA SI ANIMALA, 1.6, , 1.6, Utilizator avansat, , RESPINS
2, IS968339, 3981, 92134," COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI", IS, NU, ZI, TEHNICIAN PROIECTANT CAD, Utilizator nivel mediu, 5.25, , 5.25, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 6.9, , 6.9, CHIMIE ANORGANICA TEH NIVEL I/II, 6.25, , 6.25, Utilizator experimentat, 6.13, REUSIT
3, IS968340, 3406, 76485," COLEGIUL ECONOMIC ADMINISTRATIV, IASI", IS, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 6.3, , 6.3, ,  , , , , LIMBA FRANCEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 6.7, , 6.7, GEOGRAFIE, 7.75, , 7.75, Utilizator experimentat, 6.91, REUSIT
4, IS968344, 5355, 131691," COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI", IS, NU, ZI, TEHNICIAN PROIECTANT CAD, Utilizator avansat, 5.65, , 5.65, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 5, , 5, BIOLOGIE VEGETALA SI ANIMALA, 4.1, 3.9, 3.9, Utilizator experimentat, , RESPINS
5, IS968346, 5356, 131692," COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI", IS, NU, ZI, TEHNICIAN PROIECTANT CAD, Utilizator nivel mediu, 5, , 5, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, MATEMATICA TEHN, 7.25, , 7.25, CHIMIE ANORGANICA TEH NIVEL I/II, 2.95, , 2.95, Utilizator avansat, , RESPINS
6, IS968350, 4242, 99973," COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI", IS, NU, ZI, TEHNICIAN PROIECTANT CAD, Utilizator nivel mediu, 5.35, 5.55, 5.55, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 5.55, , 5.55, CHIMIE ANORGANICA TEH NIVEL I/II, 5.75, , 5.75, Utilizator avansat, 5.61, RESPINS
7, IS968354, 5357, 131693," COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI", IS, NU, ZI, TEHNICIAN PROIECTANT CAD, Utilizator nivel mediu, 6.2, , 6.2, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 5.5, , 5.5, BIOLOGIE VEGETALA SI ANIMALA, 3.4, 2.95, 2.95, Utilizator experimentat, , RESPINS
8, IS968358, 3340, 74948," COLEGIUL ECONOMIC ADMINISTRATIV, IASI", IS, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 6.5, , 6.5, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 6.5, , 6.5, GEOGRAFIE, 8, , 8, Utilizator experimentat, 7, REUSIT
9, IS968361, 5358, 131694," COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI", IS, NU, ZI, TEHNICIAN PROIECTANT CAD, Utilizator nivel mediu, 6.5, , 6.5, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 2.3, , 2.3, BIOLOGIE VEGETALA SI ANIMALA, 2.55, , 2.55, Utilizator nivel mediu, , RESPINS
10, IS968362, 5359, 131695," COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI", IS, NU, ZI, TEHNICIAN PROIECTANT CAD, Utilizator nivel mediu, 5.7, 5.5, 5.5, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 4.55, 4.3, 4.3, BIOLOGIE VEGETALA SI ANIMALA, 2, 2.3, 2.3, Utilizator avansat, , RESPINS
11, IS968366, 3299, 73994," COLEGIUL ECONOMIC ADMINISTRATIV, IASI", IS, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 5.75, , 5.75, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 8.6, , 8.6, GEOGRAFIE, 6.8, , 6.8, Utilizator experimentat, 7.05, REUSIT
12, IS968367, 5360, 131696," COLEGIUL TEHNIC DE CAI FERATE ""UNIREA"", PASCANI", IS, NU, ZI, TEHNICIAN PROIECTANT CAD, Utilizator nivel mediu, 3.9, , 3.9, ,  , , , , LIMBA FRANCEZA, A1-A1-A1-A1-A1, MATEMATICA TEHN, 2.65, , 2.65, BIOLOGIE VEGETALA SI ANIMALA, 3.1, , 3.1, Utilizator avansat, , RESPINS
