,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, SM813275, 370, 31501," COLEGIUL NATIONAL ""KOLCSEY FERENC"" SATU MARE", SM, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.8, 8.5, 8.5, LIMBA MAGHIARA (REAL), Utilizator experimentat, 9.1, , 9.1, LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.8, , 8.8, INFORMATICA MI PASCAL, 8.15, , 8.15, Utilizator nivel mediu, 8.63, Reusit
1, SM813284, 1637, 123401, LICEUL TEORETIC CAREI, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 4.1, 3.9, 3.9, LIMBA MAGHIARA (UMAN), Utilizator experimentat, 6.7, , 6.7, LIMBA ENGLEZA, B1-A2-B2-B2-B2, ISTORIE, 6.8, , 6.8, FILOSOFIE, 7.6, , 7.6, Utilizator nivel mediu, , Respins
2, SM813286, 838, 59459, LICEUL TEORETIC NEGRESTI OAS, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 5.75, , 5.75, ,  , , , , LIMBA ENGLEZA, B1-A2-A2-B1-B1, ISTORIE, 8.65, , 8.65, GEOGRAFIE, 7.95, , 7.95, Utilizator incepator, 7.45, Reusit
3, SM813297, 500, 40057, LICEUL TEORETIC NEGRESTI OAS, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 8.05, 8.6, 8.6, ,  , , , , LIMBA ENGLEZA, B1-A2-A2-B2-B2, ISTORIE, 8.2, , 8.2, GEOGRAFIE, 8.1, , 8.1, Utilizator nivel mediu, 8.3, Reusit
4, SM813308, 858, 60563, LICEUL TEORETIC NEGRESTI OAS, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 6.85, 7.35, 7.35, ,  , , , , LIMBA ENGLEZA, B1-B1-B2-B2-B2, ISTORIE, 7.1, , 7.1, GEOGRAFIE, 7.75, , 7.75, Utilizator nivel mediu, 7.4, Reusit
5, SM813322, 1221, 82001, LICEUL TEORETIC CAREI, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 5, , 5, LIMBA MAGHIARA (UMAN), Utilizator experimentat, 6.9, , 6.9, LIMBA ENGLEZA, B1-A2-A2-A2-A2, ISTORIE, 6.4, , 6.4, GEOGRAFIE, 7, , 7, Utilizator nivel mediu, 6.32, Reusit
6, SM813324, 800, 57640, LICEUL TEORETIC NEGRESTI OAS, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.55, , 7.55, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, ISTORIE, 7.95, , 7.95, GEOGRAFIE, 7.1, , 7.1, Utilizator nivel mediu, 7.53, Reusit
7, SM813332, 398, 32903," COLEGIUL NATIONAL ""KOLCSEY FERENC"" SATU MARE", SM, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.3, , 8.3, LIMBA MAGHIARA (REAL), Utilizator experimentat, 8.75, , 8.75, LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.2, , 9.2," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.05, , 8.05,  , 8.57, Reusit
8, SM813343, 1638, 123402, LICEUL TEORETIC NEGRESTI OAS, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 4.65, 4.15, 4.15, ,  , , , , LIMBA ENGLEZA, B2-A2-A1-B2-B2, ISTORIE, 8.65, , 8.65, GEOGRAFIE, 7.9, , 7.9, Utilizator nivel mediu, , Respins
9, SM813348, 220, 22229, LICEUL TEORETIC CAREI, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 9, , 9, LIMBA MAGHIARA (UMAN), Utilizator experimentat, 9, , 9, LIMBA GERMANA MODERNA, A2-B2-B2-B2-B2, ISTORIE, 9.95, , 9.95, FILOSOFIE, 8, , 8, Utilizator experimentat, 8.98, Reusit
10, SM813368, 1233, 82934, LICEUL TEORETIC NEGRESTI OAS, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 5.65, , 5.65, ,  , , , , LIMBA ENGLEZA, B1-B2-A2-B2-B2, ISTORIE, 6.1, , 6.1, GEOGRAFIE, 7.1, , 7.1, Utilizator nivel mediu, 6.28, Reusit
11, SM813431, 710, 52900," COLEGIUL NATIONAL ""KOLCSEY FERENC"" SATU MARE", SM, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 5.85, , 5.85, LIMBA MAGHIARA (REAL), Utilizator experimentat, 8.65, , 8.65, LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.15, , 8.15, INFORMATICA MI PASCAL, 8.35, , 8.35,  , 7.75, Reusit
12, SM813520, 242, 23590," COLEGIUL NATIONAL ""KOLCSEY FERENC"" SATU MARE", SM, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9, , 9, LIMBA MAGHIARA (REAL), Utilizator experimentat, 7.3, 9.2, 9.2, LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9, , 9, INFORMATICA MI PASCAL, 8.55, , 8.55,  , 8.93, Reusit
13, SM813637, 725, 53328," COLEGIUL NATIONAL ""KOLCSEY FERENC"" SATU MARE", SM, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.2, , 6.2, LIMBA MAGHIARA (REAL), Utilizator experimentat, 10, , 10, LIMBA ENGLEZA, B1-A2-B2-B2-B2, MATEMATICA MATE-INFO, 6.6, , 6.6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.1, , 8.1,  , 7.72, Reusit
14, SM813813, 1639, 123403, LICEUL TEORETIC NEGRESTI OAS, SM, NU, Zi, FILOLOGIE, Utilizator avansat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, ISTORIE, 1.9, , 1.9, GEOGRAFIE, 2.8, , 2.8, Utilizator incepator, , Respins
15, SM813846, 1640, 123404, LICEUL TEORETIC NEGRESTI OAS, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 3.1, , 3.1, ,  , , , , LIMBA ENGLEZA, B2-A2-A2-B1-B1, ISTORIE, 3.7, , 3.7, GEOGRAFIE, 3.05, , 3.05, Utilizator nivel mediu, , Respins
16, SM813860, 859, 60564, LICEUL TEORETIC NEGRESTI OAS, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.9, , 7.9, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 7.2, , 7.2, GEOGRAFIE, 7.1, , 7.1,  , 7.4, Reusit
17, SM813872, 1451, 95863, LICEUL TEORETIC NEGRESTI OAS, SM, NU, Zi, FILOLOGIE, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B2-A2-B1-B2-B2, ISTORIE, 5.1, , 5.1, SOCIOLOGIE, 6.6, 5.75, 5.75, Utilizator nivel mediu, 5.28, Respins
18, SM814033, 832, 59123," LICEUL TEOLOGIC ROMANO-CATOLIC ""HAM JANOS"" SATU MARE", SM, NU, Zi, STIINTE ALE NATURII, Utilizator experimentat, 5, , 5, LIMBA MAGHIARA (REAL), Utilizator experimentat, 9.2, , 9.2, LIMBA ENGLEZA,  , MATEMATICA ST-NAT, 7.25, , 7.25," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.2, 8.4, 8.4,  , 7.46, Reusit
