,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, CL812160, 312, 44393," COLEGIUL NATIONAL ""BARBU STIRBEI"" CALARASI", CL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.05, , 7.05, ,  , , , , LIMBA ENGLEZA, B2-B1-B1-B2-B2, MATEMATICA MATE-INFO, 8.85, 9.55, 9.55, FIZICA TEO, 7.75, , 7.75,  , 8.11, Reusit
1, CL812174, 329, 46372," COLEGIUL NATIONAL ""BARBU STIRBEI"" CALARASI", CL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.7, , 8.7, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.4, , 9.4, BIOLOGIE VEGETALA SI ANIMALA, 6, , 6,  , 8.03, Reusit
2, CL812198, 53, 7928," COLEGIUL NATIONAL ""BARBU STIRBEI"" CALARASI", CL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.35, , 9.35, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.5, , 9.5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.65, , 9.65,  , 9.5, Reusit
3, CL812219, 5, 980," COLEGIUL NATIONAL ""BARBU STIRBEI"" CALARASI", CL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.7, , 9.7, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 10, , 10, FIZICA TEO, 9.9, , 9.9,  , 9.86, Reusit
4, CL812250, 134, 23836," COLEGIUL NATIONAL ""BARBU STIRBEI"" CALARASI", CL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.65, 8.2, 8.2, ,  , , , , LIMBA ENGLEZA, B1-A2-B1-B2-B2, MATEMATICA MATE-INFO, 9.4, , 9.4," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.15, , 9.15,  , 8.91, Reusit
5, CL812270, 61, 9952," COLEGIUL NATIONAL ""BARBU STIRBEI"" CALARASI", CL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 9, , 9, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.45, , 9.45, BIOLOGIE VEGETALA SI ANIMALA, 9.8, , 9.8,  , 9.41, Reusit
6, CL812296, 434, 57463," COLEGIUL NATIONAL ""BARBU STIRBEI"" CALARASI", CL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 7.8, , 7.8, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 6.3, , 6.3," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.5, , 8.5, Utilizator experimentat, 7.53, Reusit
7, CL812324, 92, 14441," COLEGIUL NATIONAL ""BARBU STIRBEI"" CALARASI", CL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.1, 8.75, 8.75, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.5, , 9.5, FIZICA TEO, 9.5, , 9.5,  , 9.25, Reusit
8, CL812349, 186, 30048," COLEGIUL NATIONAL ""BARBU STIRBEI"" CALARASI", CL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.3, 8.85, 8.85, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.25, , 9.25, FIZICA TEO, 8.45, 7.95, 7.95,  , 8.68, Reusit
9, CL812362, 546, 69781," COLEGIUL NATIONAL ""BARBU STIRBEI"" CALARASI", CL, NU, Zi, MATEMATICA-INFORMATICA, Utilizator avansat, 5.05, , 5.05, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, MATEMATICA MATE-INFO, 8.25, , 8.25, FIZICA TEO, 7.55, , 7.55, Utilizator avansat, 6.95, Reusit
