,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, TM851147, 2667, 91917," LICEUL TEORETIC ""IULIA HASDEU"" LUGOJ", TM, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 5.45, , 5.45, ,  , , , , LIMBA ENGLEZA, B2-B2--A1-A1, MATEMATICA MATE-INFO, 4.3, 5.6, 5.6, INFORMATICA MI C/C++, 6.2, , 6.2, Utilizator experimentat, 5.75, Respins
1, TM851154, 2109, 74378," COLEGIUL TEHNIC ""HENRI COANDA"" TIMISOARA", TM, NU, Zi, TEHNICIAN IN ADMINISTRATIE, Utilizator avansat, 5.6, , 5.6, ,  , , , , LIMBA ENGLEZA, B2-B1-B1-B1-B1, MATEMATICA TEHN, 7.6, , 7.6, GEOGRAFIE, 6.95, , 6.95, Utilizator incepator, 6.71, Reusit
2, TM851189, 3388, 125946," LICEUL TEORETIC ""IULIA HASDEU"" LUGOJ", TM, NU, Zi, MATEMATICA-INFORMATICA, Utilizator avansat, 6.05, , 6.05, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, MATEMATICA MATE-INFO, 3.9, , 3.9, INFORMATICA MI C/C++, 5, , 5, Utilizator avansat, , Respins
3, TM851223, 1457, 52183," COLEGIUL TEHNIC ""HENRI COANDA"" TIMISOARA", TM, NU, Zi, TEHNICIAN IN ADMINISTRATIE, Utilizator experimentat, 8.8, , 8.8, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 5.75, , 5.75, GEOGRAFIE, 8.8, , 8.8, Utilizator avansat, 7.78, Reusit
4, TM851267, 3389, 125947," LICEUL TEORETIC ""IULIA HASDEU"" LUGOJ", TM, NU, Zi, MATEMATICA-INFORMATICA, Utilizator avansat, 5.7, , 5.7, ,  , , , , LIMBA FRANCEZA, A2-A2-A1-A2-A2, MATEMATICA MATE-INFO, 3.7, 3.8, 3.8, INFORMATICA MI C/C++, 5, , 5, Utilizator experimentat, , Respins
5, TM851280, 1712, 61298," COLEGIUL TEHNIC ""HENRI COANDA"" TIMISOARA", TM, NU, Zi, TEHNICIAN IN ADMINISTRATIE, Utilizator avansat, 7.05, , 7.05, ,  , , , , LIMBA ENGLEZA, A2-A2-A1-A1-A1, MATEMATICA TEHN, 6.25, , 6.25, GEOGRAFIE, 8.8, , 8.8, Utilizator nivel mediu, 7.36, Reusit
6, TM851322, 734, 27594," COLEGIUL TEHNIC ""HENRI COANDA"" TIMISOARA", TM, NU, Zi, TEHNICIAN IN ADMINISTRATIE, Utilizator experimentat, 9.2, , 9.2, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B1-B1, MATEMATICA TEHN, 8.1, , 8.1, GEOGRAFIE, 9.05, , 9.05, Utilizator avansat, 8.78, Reusit
7, TM851328, 3390, 125948, LICEUL TEHNOLOGIC DE VEST TIMISOARA, TM, NU, Zi, TEHNICIAN DESENATOR PENTRU CONSTRUCTII SI INSTALATII, Utilizator avansat, 3.5, , 3.5, ,  , , , , LIMBA ENGLEZA, B2-B1--B1-B1, MATEMATICA TEHN, 1, , 1, BIOLOGIE VEGETALA SI ANIMALA, 1.4, , 1.4,  , , Respins
8, TM851375, 772, 28930," COLEGIUL TEHNIC ""HENRI COANDA"" TIMISOARA", TM, NU, Zi, TEHNICIAN IN ADMINISTRATIE, Utilizator experimentat, 8.3, , 8.3, ,  , , , , LIMBA ENGLEZA, B1-B2-B1-B1-B1, MATEMATICA TEHN, 8.45, , 8.45, GEOGRAFIE, 9.45, , 9.45, Utilizator avansat, 8.73, Reusit
9, TM851392, 3391, 125949, LICEUL TEHNOLOGIC DE VEST TIMISOARA, TM, NU, Zi, TEHNICIAN DESENATOR PENTRU CONSTRUCTII SI INSTALATII, Utilizator avansat, 3.5, , 3.5, ,  , , , , LIMBA ENGLEZA, A2-A2--A2-A2, MATEMATICA TEHN, 1, , 1, BIOLOGIE VEGETALA SI ANIMALA, 1.3, , 1.3,  , , Respins
