,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, GJ1147855, 2449, 110289," COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU", GJ, NU, ZI, TEHNICIAN TRANSPORTURI, Utilizator nivel mediu, 6.5, , 6.5, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 3.65, , 3.65, BIOLOGIE VEGETALA SI ANIMALA, 4.45, , 4.45, Utilizator avansat, , RESPINS
1, GJ1147877, 2450, 110290," COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU", GJ, NU, ZI, TEHNICIAN IN TURISM, Utilizator avansat, 7, , 7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 3.1, , 3.1," LOGICA, ARGUMENTARE SI COMUNICARE", 3.1, , 3.1, Utilizator experimentat, , RESPINS
2, GJ1147903, 2451, 110291," COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU", GJ, NU, ZI, TEHNICIAN TRANSPORTURI, Utilizator nivel mediu, 1.8, , 1.8, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 2.4, , 2.4, BIOLOGIE VEGETALA SI ANIMALA, 1.3, , 1.3, Utilizator experimentat, , RESPINS
3, GJ1147938, 2452, 110292," COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU", GJ, NU, ZI, TEHNICIAN TRANSPORTURI, Utilizator nivel mediu, 3.7, , 3.7, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 1, , 1, BIOLOGIE VEGETALA SI ANIMALA, 1.8, , 1.8, Utilizator nivel mediu, , RESPINS
4, GJ1147963, 3181, 129888," COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU", GJ, NU, ZI, TEHNICIAN TRANSPORTURI, Utilizator nivel mediu, -2, , -2, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, -2, , -2, BIOLOGIE VEGETALA SI ANIMALA, -2, , -2, Utilizator avansat, , NEPREZENTAT
5, GJ1147995, 911, 45162, COLEGIUL TEHNIC MOTRU, GJ, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.25, , 9.25, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 6.6, , 6.6, GEOGRAFIE, 8.45, , 8.45, Utilizator experimentat, 8.1, REUSIT
6, GJ1148003, 1333, 66295," COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU", GJ, NU, ZI, TEHNICIAN IN TURISM, Utilizator experimentat, 8.3, , 8.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 6.5, , 6.5," LOGICA, ARGUMENTARE SI COMUNICARE", 6.6, , 6.6, Utilizator avansat, 7.13, REUSIT
7, GJ1148036, 2453, 110293," COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU", GJ, NU, ZI, TEHNICIAN TRANSPORTURI, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 4.1, , 4.1, BIOLOGIE VEGETALA SI ANIMALA, 4.15, , 4.15, Utilizator experimentat, , RESPINS
8, GJ1148043, 2454, 110294, COLEGIUL TEHNIC MOTRU, GJ, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 5.8, , 5.8, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 3.9, , 3.9, GEOGRAFIE, 3.8, , 3.8, Utilizator experimentat, , RESPINS
9, GJ1148059, 2455, 110295," COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU", GJ, NU, ZI, TEHNICIAN IN TURISM, Utilizator nivel mediu, 1, , 1, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 1.1, , 1.1," LOGICA, ARGUMENTARE SI COMUNICARE", 2.2, , 2.2, Utilizator avansat, , RESPINS
10, GJ1148069, 2010, 94301, COLEGIUL TEHNIC MOTRU, GJ, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 6, , 6, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 4.6, 5, 5, GEOGRAFIE, 5.1, , 5.1, Utilizator experimentat, 5.36, RESPINS
11, GJ1148078, 2456, 110296," COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU", GJ, NU, ZI, TEHNICIAN TRANSPORTURI, Utilizator nivel mediu, 3.1, , 3.1, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA TEHN, 1.1, , 1.1, BIOLOGIE VEGETALA SI ANIMALA, 3.05, , 3.05, Utilizator avansat, , RESPINS
12, GJ1148095, 1239, 61552, COLEGIUL TEHNIC MOTRU, GJ, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 6.9, , 6.9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 7.95, , 7.95, GEOGRAFIE, 7.25, , 7.25, Utilizator experimentat, 7.36, REUSIT
13, GJ1148109, 1477, 73758," COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU", GJ, NU, ZI, TEHNICIAN TRANSPORTURI, Utilizator avansat, 8.2, , 8.2, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 6.9, , 6.9, BIOLOGIE VEGETALA SI ANIMALA, 5.15, , 5.15, Utilizator avansat, 6.75, REUSIT
14, GJ1148112, 1944, 92019, COLEGIUL TEHNIC MOTRU, GJ, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 4.1, 5, 5, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 5, , 5, GEOGRAFIE, 7, , 7, Utilizator experimentat, 5.66, RESPINS
15, GJ1148134, 1524, 75699, COLEGIUL TEHNIC MOTRU, GJ, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 7.6, , 7.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 4.55, 5.3, 5.3, GEOGRAFIE, 7.05, , 7.05, Utilizator experimentat, 6.65, REUSIT
16, GJ1148157, 552, 27835, COLEGIUL TEHNIC MOTRU, GJ, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 9, , 9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 7.5, , 7.5, GEOGRAFIE, 9.8, , 9.8, Utilizator experimentat, 8.76, REUSIT
17, GJ1148180, 1425, 70862, COLEGIUL TEHNIC MOTRU, GJ, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 6.3, , 6.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA TEHN, 6.15, , 6.15, GEOGRAFIE, 8.25, , 8.25, Utilizator experimentat, 6.9, REUSIT
18, GJ1148198, 2457, 110297, COLEGIUL TEHNIC MOTRU, GJ, NU, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 1.5, , 1.5, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA TEHN, 5.05, , 5.05, GEOGRAFIE, 5, , 5, Utilizator experimentat, , RESPINS
