,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, B865870, 6746, 54067," COLEGIUL NATIONAL DE INFORMATICA ""TUDOR VIANU""", B, NU, Zi, MATEMATICA-INFORMATICA, Utilizator experimentat, 6.1, , 6.1, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.75, , 8.75, CHIMIE ORGANICA TEO NIVEL I/II, 8.2, , 8.2, Utilizator nivel mediu, 7.68, Reusit
1, B865873, 291, 1705," COLEGIUL NATIONAL ""SFANTUL SAVA""", B, NU, Zi, STIINTE ALE NATURII, Utilizator experimentat, 9.65, , 9.65, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA ST-NAT, 9.85, , 9.85, CHIMIE ORGANICA TEO NIVEL I/II, 9.9, , 9.9,  , 9.8, Reusit
2, B865893, 13065, 100589," LICEUL TEHNOLOGIC ""CONSTANTIN BRANCUSI""", B, NU, Zi, TEHNICIAN ECOLOG SI PROTECTIA CALITATII MEDIULUI, Utilizator avansat, 5.05, 5.3, 5.3, ,  , , , , LIMBA ENGLEZA, A2-A2-B1-B1-B1, MATEMATICA TEHN, 2.35, , 2.35, BIOLOGIE VEGETALA SI ANIMALA, 5.05, 4.05, 4.05, Utilizator nivel mediu, , Respins
3, B865911, 9143, 75381," LICEUL TEORETIC ""EUGEN LOVINESCU""", B, NU, Zi, FILOLOGIE, Utilizator experimentat, 8, 8.3, 8.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B1-B2-B2, ISTORIE, 4.75, 5.05, 5.05, GEOGRAFIE, 6.6, , 6.6, Utilizator nivel mediu, 6.65, Reusit
4, B865919, 5200, 40599," COLEGIUL NATIONAL ""SCOALA CENTRALA""", B, NU, Zi, FILOLOGIE, Utilizator experimentat, 7.5, , 7.5, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 7.9, , 7.9, PSIHOLOGIE, 9.4, , 9.4, Utilizator avansat, 8.26, Reusit
5, B865940, 796, 5376," COLEGIUL ECONOMIC ""V. MADGEARU""", B, NU, Zi, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator experimentat, 9.7, , 9.7, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA TEHN, 9.7, , 9.7, GEOGRAFIE, 9.4, , 9.4,  , 9.6, Reusit
6, B865950, 9575, 79359," LICEUL TEORETIC ""ALEXANDRU VLAHUTA""", B, NU, Zi, FILOLOGIE, Utilizator experimentat, 5.8, , 5.8, ,  , , , , LIMBA ENGLEZA, A2-B1--A2-A2, ISTORIE, 6.05, , 6.05, SOCIOLOGIE, 7.5, , 7.5, Utilizator avansat, 6.45, Reusit
7, B865962, 10352, 86601," LICEUL TEORETIC ""EUGEN LOVINESCU""", B, NU, Zi, FILOLOGIE, Utilizator experimentat, 5.9, , 5.9, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 5.8, , 5.8, GEOGRAFIE, 6.6, , 6.6, Utilizator nivel mediu, 6.1, Reusit
8, B865968, 13066, 100590," LICEUL TEHNOLOGIC ""CONSTANTIN BRANCUSI""", B, NU, Zi, TEHNICIAN ECOLOG SI PROTECTIA CALITATII MEDIULUI, Utilizator experimentat, 5.2, , 5.2, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, MATEMATICA TEHN, 2.85, , 2.85, CHIMIE ANORGANICA TEH NIVEL I/II, 4.65, , 4.65, Utilizator avansat, , Respins
9, B865981, 9358, 77344," LICEUL TEHNOLOGIC ""SFANTUL PANTELIMON""", B, NU, Zi, LICEU CU PROGRAM SPORTIV, Utilizator avansat, 5.45, , 5.45, ,  , , , , LIMBA ENGLEZA, B1-B1--A1-A1, ISTORIE, 5.1, , 5.1, GEOGRAFIE, 9.1, , 9.1, Utilizator incepator, 6.55, Reusit
