,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, B1007105, 9909, 79163," COLEGIUL NATIONAL ""GHEORGHE SINCAI""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator nivel mediu, 6.6, , 6.6, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 7.85, , 7.85, FIZICA TEO, 5.85, , 5.85,  , 6.76, REUSIT
1, B1007116, 7519, 57146," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator experimentat, 7.95, , 7.95, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 6.4, , 6.4," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.2, , 9.2, Utilizator experimentat, 7.85, REUSIT
2, B1007132, 12841, 106813," COLEGIUL TEHNIC MECANIC ""GRIVITA""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 4.1, , 4.1, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, ISTORIE, 5.1, , 5.1, GEOGRAFIE, 5.05, , 5.05, Utilizator avansat, , RESPINS
3, B1007161, 12842, 106814," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator nivel mediu, 5.1, , 5.1, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA ST-NAT, 2.5, , 2.5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.2, , 6.2, Utilizator nivel mediu, , RESPINS
4, B1007176, 2159, 13712," COLEGIUL NATIONAL ""GHEORGHE SINCAI""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.4, 9.85, 9.85, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.65, , 8.65, FIZICA TEO, 9.6, , 9.6,  , 9.36, REUSIT
5, B1007196, 16944, 148287," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator nivel mediu, 1, , 1, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 1, , 1," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", -2, , -2, Utilizator avansat, , NEPREZENTAT
6, B1007215, 12843, 106815," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator nivel mediu, 6.2, , 6.2, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 2.2, , 2.2," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8, , 8, Utilizator experimentat, , RESPINS
7, B1007247, 12844, 106816," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator avansat, 7.35, , 7.35, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 3.4, 3.25, 3.25," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6, , 6, Utilizator avansat, , RESPINS
8, B1007258, 573, 3146," COLEGIUL NATIONAL ""GHEORGHE SINCAI""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 10, , 10, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.55, , 9.55, FIZICA TEO, 9.7, , 9.7,  , 9.75, REUSIT
9, B1007259, 12845, 106817," COLEGIUL TEHNIC MECANIC ""GRIVITA""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 5, , 5, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, ISTORIE, 4.15, 3.1, 3.1," LOGICA, ARGUMENTARE SI COMUNICARE", 5.6, 6.75, 6.75, Utilizator experimentat, , RESPINS
10, B1007288, 12846, 106818," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator nivel mediu, 6.45, , 6.45, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 1.3, , 1.3," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.2, , 8.2, Utilizator experimentat, , RESPINS
11, B1007305, 4531, 31637," COLEGIUL NATIONAL ""GHEORGHE SINCAI""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 7.2, 7.7, 7.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.4, , 9.4, CHIMIE ORGANICA TEO NIVEL I/II, 9.15, 9.3, 9.3, Utilizator experimentat, 8.8, REUSIT
12, B1007315, 12847, 106819," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator avansat, 8.55, , 8.55, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 3.6, 3.8, 3.8," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.6, , 8.6, Utilizator experimentat, , RESPINS
13, B1007343, 9589, 76323," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator experimentat, 6.6, , 6.6, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 4.45, 5.1, 5.1," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.05, , 9.05, Utilizator experimentat, 6.91, REUSIT
14, B1007346, 12580, 103173," COLEGIUL TEHNIC MECANIC ""GRIVITA""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 5, , 5, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, ISTORIE, 5.25, , 5.25," LOGICA, ARGUMENTARE SI COMUNICARE", 4.2, 5.1, 5.1, Utilizator avansat, 5.11, RESPINS
15, B1007369, 12848, 106820," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator avansat, 6.1, , 6.1, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 1.9, , 1.9," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.2, , 7.2, Utilizator avansat, , RESPINS
16, B1007371, 2003, 12685," COLEGIUL NATIONAL ""GHEORGHE SINCAI""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 9, , 9, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.75, , 9.75, FIZICA TEO, 9.45, , 9.45,  , 9.4, REUSIT
17, B1007379, 12849, 106821," COLEGIUL TEHNIC MECANIC ""GRIVITA""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 5, , 5, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, ISTORIE, 5, , 5, GEOGRAFIE, 3.9, , 3.9, Utilizator nivel mediu, , RESPINS
18, B1007395, 12850, 106822," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator nivel mediu, 5.2, 5.7, 5.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 2.6, , 2.6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 5.7, 5.55, 5.55, Utilizator avansat, , RESPINS
19, B1007432, 9523, 75720," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator avansat, 7.35, , 7.35, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 5.4, , 5.4," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 8.1, , 8.1, Utilizator experimentat, 6.95, REUSIT
20, B1007450, 3384, 22832," COLEGIUL NATIONAL ""GHEORGHE SINCAI""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 8.8, , 8.8, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.9, , 8.9, BIOLOGIE VEGETALA SI ANIMALA, 9.55, , 9.55,  , 9.08, REUSIT
21, B1007469, 12851, 106823," COLEGIUL TEHNIC ""CAROL I""", B, NU, ZI, STIINTE ALE NATURII, Utilizator avansat, 6.7, , 6.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA ST-NAT, 3.8, 4.15, 4.15," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6.4, , 6.4, Utilizator experimentat, , RESPINS
22, B1007520, 7809, 59792," COLEGIUL TEHNIC MECANIC ""GRIVITA""", B, NU, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 6, , 6, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 7.8, , 7.8, GEOGRAFIE, 9.4, , 9.4, Utilizator experimentat, 7.73, REUSIT
23, B1007523, 4967, 35137," COLEGIUL NATIONAL ""GHEORGHE SINCAI""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 8.25, , 8.25, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 8.4, , 8.4, BIOLOGIE VEGETALA SI ANIMALA, 9.4, , 9.4,  , 8.68, REUSIT
24, B1007592, 821, 4638," COLEGIUL NATIONAL ""GHEORGHE SINCAI""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.45, , 9.45, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 9.9, , 9.9, INFORMATICA MI C/C++, 9.7, , 9.7,  , 9.68, REUSIT
25, B1007667, 1622, 10170," COLEGIUL NATIONAL ""GHEORGHE SINCAI""", B, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.8, 9.05, 9.05, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA MATE-INFO, 10, , 10, INFORMATICA MI C/C++, 9.4, , 9.4,  , 9.48, REUSIT
