,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, GJ1040545, 953, 53418, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 6.4, , 6.4, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, ISTORIE, 8.3, , 8.3, GEOGRAFIE, 9.35, , 9.35, Utilizator experimentat, 8.01, REUSIT
1, GJ1040561, 3784, 151295, LICEUL TEHNOLOGIC BARSESTI, GJ, DA, FRECVENTA REDUSA, STIINTE ALE NATURII, Utilizator nivel mediu, -2, , -2, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, MATEMATICA ST-NAT, -2, , -2," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", -2, , -2, Utilizator incepator, , NEPREZENTAT
2, GJ1040573, 1487, 78362, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 6.3, , 6.3, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 7.15, , 7.15, SOCIOLOGIE, 7, , 7, Utilizator experimentat, 6.81, REUSIT
3, GJ1040595, 1997, 98580, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 5.85, 5.55, 5.55, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 6, , 6, GEOGRAFIE, 5.75, 5.65, 5.65, Utilizator experimentat, 5.73, RESPINS
4, GJ1040617, 2518, 124420, LICEUL TEHNOLOGIC BARSESTI, GJ, DA, ZI, TEHNICIAN ECOLOG SI PROTECTIA CALITATII MEDIULUI, Utilizator avansat, 8, , 8, ,  , , , , LIMBA ENGLEZA, A2-B1--A2-A2, MATEMATICA TEHN, 1, , 1, BIOLOGIE VEGETALA SI ANIMALA, 1.3, , 1.3, Utilizator incepator, , RESPINS
5, GJ1040635, 1078, 59583, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator experimentat, 7, , 7, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 8.3, , 8.3, GEOGRAFIE, 7.95, , 7.95, Utilizator avansat, 7.75, REUSIT
6, GJ1040663, 694, 38710, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator experimentat, 8.2, , 8.2, ,  , , , , LIMBA FRANCEZA, B1-B1-B1-B1-B1, ISTORIE, 9.7, , 9.7, GEOGRAFIE, 7.8, , 7.8, Utilizator experimentat, 8.56, REUSIT
7, GJ1040688, 2519, 124421, LICEUL TEHNOLOGIC BARSESTI, GJ, DA, SERAL, TEHNICIAN ECOLOG SI PROTECTIA CALITATII MEDIULUI, Utilizator nivel mediu, 3.95, , 3.95, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, MATEMATICA TEHN, 1.3, , 1.3," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 3.5, , 3.5, Utilizator incepator, , RESPINS
8, GJ1040697, 2520, 124422, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator avansat, 5.1, , 5.1, ,  , , , , LIMBA FRANCEZA, B1-B1-B1-B1-B1, ISTORIE, 4.7, 4.7, 4.7, GEOGRAFIE, 4.7, , 4.7, Utilizator avansat, , RESPINS
9, GJ1040719, 1710, 86785, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator avansat, 5.3, , 5.3, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, ISTORIE, 6.6, , 6.6, GEOGRAFIE, 7.25, , 7.25, Utilizator experimentat, 6.38, REUSIT
10, GJ1040742, 1189, 64285, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator nivel mediu, 7.9, 6.6, 6.6, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 7.7, 7.2, 7.2, GEOGRAFIE, 8.8, , 8.8, Utilizator experimentat, 7.53, REUSIT
11, GJ1040745, 2521, 124423, LICEUL TEHNOLOGIC BARSESTI, GJ, DA, SERAL, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator nivel mediu, 2.95, , 2.95, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, MATEMATICA TEHN, 1, , 1, GEOGRAFIE, 3.55, , 3.55, Utilizator incepator, , RESPINS
12, GJ1040764, 1390, 73645, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator experimentat, 6.45, , 6.45, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, ISTORIE, 5.5, , 5.5, GEOGRAFIE, 9.25, , 9.25, Utilizator experimentat, 7.06, REUSIT
13, GJ1040785, 437, 25363, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator experimentat, 7.55, , 7.55, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, ISTORIE, 9.8, , 9.8, GEOGRAFIE, 9.7, , 9.7, Utilizator experimentat, 9.01, REUSIT
14, GJ1040804, 1730, 87773, LICEUL TEOLOGIC TG-JIU, GJ, NU, ZI, FILOLOGIE, Utilizator avansat, 5, , 5, ,  , , , , LIMBA ENGLEZA, A1-A1-A1-A1-A1, ISTORIE, 7.25, , 7.25, GEOGRAFIE, 6.75, , 6.75, Utilizator experimentat, 6.33, REUSIT
