,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, CL924655, 1746, 150139," LICEUL ""DANUBIUS"" CALARASI", CL, DA, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 5.5, , 5.5, ,  , , , , LIMBA ENGLEZA, B1-B2-A2-A2-A1, MATEMATICA MATE-INFO, -2, , -2, BIOLOGIE VEGETALA SI ANIMALA, 5.7, , 5.7, Utilizator avansat, , NEPREZENTAT
1, CL924658, 1430, 118089, LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO CALARASI, CL, DA, ZI, LICEU CU PROGRAM SPORTIV, Utilizator nivel mediu, 3.7, 3.1, 3.1, ,  , , , , LIMBA ENGLEZA, A2-A2--A2-A2, ISTORIE, 4.3, 3.3, 3.3, GEOGRAFIE, 3.1, 2.9, 2.9, Utilizator incepator, , RESPINS
2, CL925639, 1431, 118090," LICEUL PEDAGOGIC ""STEFAN BANULESCU"" CALARASI", CL, DA, ZI, INVATATOR - EDUCATOARE, Utilizator nivel mediu, 5.45, , 5.45, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A2-A2, MATEMATICA PED, 1.6, , 1.6, GEOGRAFIE, 2.35, , 2.35, Utilizator nivel mediu, , RESPINS
3, CL925696, 1432, 118091," LICEUL ""DANUBIUS"" CALARASI", CL, DA, ZI, TEHNICIAN IN AUTOMATIZARI, Utilizator nivel mediu, 5.15, , 5.15, ,  , , , , LIMBA FRANCEZA, A2-A2--A2-A2, MATEMATICA TEHN, 2.65, 2.65, 2.65, BIOLOGIE VEGETALA SI ANIMALA, 2.2, 2.25, 2.25, Utilizator incepator, , RESPINS
4, CL925710, 902, 98965," LICEUL ""DANUBIUS"" CALARASI", CL, DA, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 5.1, , 5.1, ,  , , , , LIMBA ENGLEZA, A1-A1--A1-A1, ISTORIE, 5.8, , 5.8, SOCIOLOGIE, 6.2, , 6.2,  , 5.7, RESPINS
5, CL925722, 900, 98772," LICEUL ""DANUBIUS"" CALARASI", CL, DA, ZI, FILOLOGIE, Utilizator avansat, 5.05, , 5.05, ,  , , , , LIMBA ENGLEZA, A2-A2--A1-A1, ISTORIE, 5.6, 5, 5," LOGICA, ARGUMENTARE SI COMUNICARE", 7.1, , 7.1, Utilizator incepator, 5.71, RESPINS
6, CL925767, 1433, 118092," LICEUL ""DANUBIUS"" CALARASI", CL, DA, ZI, STIINTE SOCIALE, Utilizator nivel mediu, 3.95, 3.75, 3.75, ,  , , , , LIMBA ENGLEZA, A1-A1--A1-A1, ISTORIE, 5.3, , 5.3, SOCIOLOGIE, 5.3, , 5.3,  , , RESPINS
7, CL925804, 1434, 118093," LICEUL ""DANUBIUS"" CALARASI", CL, DA, ZI, STIINTE ALE NATURII, Utilizator nivel mediu, 4.85, 3.8, 3.8, ,  , , , , LIMBA ENGLEZA, B2-A2--B1-B1, MATEMATICA ST-NAT, 2.2, , 2.2, BIOLOGIE VEGETALA SI ANIMALA, 5.65, , 5.65, Utilizator incepator, , RESPINS
8, CL926428, 1435, 118094," LICEUL TEHNOLOGIC ""SANDU ALDEA"" CALARASI", CL, DA, ZI, TEHNICIAN IN ACTIVITATI ECONOMICE, Utilizator avansat, 4.4, , 4.4, ,  , , , , LIMBA ENGLEZA, B1-B1-A2-B2-B2, MATEMATICA TEHN, 1.2, , 1.2, GEOGRAFIE, 5.35, , 5.35, Utilizator avansat, , RESPINS
9, CL927520, 1436, 118095," LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" OLTENITA", CL, DA, ZI, TEHNICIAN MECANIC PENTRU INTRETINERE SI REPARATII, Utilizator nivel mediu, 3.5, , 3.5, ,  , , , , LIMBA ENGLEZA, A1-A1--A1-A1, MATEMATICA TEHN, 1, , 1, BIOLOGIE VEGETALA SI ANIMALA, 1.95, , 1.95, Utilizator incepator, , RESPINS
