,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, BN1012210, 404, 22941," COLEGIUL NATIONAL ""GEORGE COSBUC"" NASAUD", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.55, , 9.55, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 8.2, , 8.2," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.5, , 9.5, Utilizator experimentat, 9.08, REUSIT
1, BN1012696, 68, 4325," COLEGIUL NATIONAL ""GEORGE COSBUC"" NASAUD", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.6, , 9.6, ,  , , , , LIMBA FRANCEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.7, , 9.7," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.8, , 9.8, Utilizator experimentat, 9.7, REUSIT
2, BN1012713, 238, 14347," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 9.35, , 9.35, ,  , , , , LIMBA GERMANA MODERNA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.9, , 8.9, INFORMATICA MI C/C++, 9.8, , 9.8, Utilizator experimentat, 9.35, REUSIT
3, BN1012766, 51, 3532," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.2, , 9.2, ,  , , , , LIMBA FRANCEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 10, , 10, INFORMATICA MI C/C++, 9.45, 10, 10, Utilizator experimentat, 9.73, REUSIT
4, BN1012826, 347, 20174," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 8.7, , 8.7, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 8.8, , 8.8," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 10, , 10, Utilizator experimentat, 9.16, REUSIT
5, BN1012909, 210, 12804," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 8.3, , 8.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 10, , 10, INFORMATICA MI C/C++, 9.9, , 9.9, Utilizator experimentat, 9.4, REUSIT
6, BN1012946, 149, 9249," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 9.5, , 9.5, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.4, , 9.4, FIZICA TEO, 9.65, , 9.65, Utilizator experimentat, 9.51, REUSIT
7, BN1012973, 430, 24619," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 9.65, , 9.65, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.95, , 7.95," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.5, , 9.5, Utilizator experimentat, 9.03, REUSIT
8, BN1013043, 104, 6415," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 10, , 10, ,  , , , , LIMBA FRANCEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.95, 8.85, 8.85, FIZICA TEO, 10, , 10, Utilizator experimentat, 9.61, REUSIT
9, BN1013097, 301, 17458," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.5, , 9.5, ,  , , , , LIMBA GERMANA MODERNA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.65, , 8.65," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.6, , 9.6, Utilizator experimentat, 9.25, REUSIT
10, BN1013100, 786, 46460," COLEGIUL NATIONAL ""GEORGE COSBUC"" NASAUD", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 7.7, , 7.7, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 7.35, , 7.35," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.8, , 9.8,  , 8.28, REUSIT
11, BN1013169, 309, 18009," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 8.9, , 8.9, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 8.3, 8.9, 8.9," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.9, , 9.9, Utilizator experimentat, 9.23, REUSIT
12, BN1013247, 255, 15408," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.5, , 9.5, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 8.6, , 8.6, BIOLOGIE VEGETALA SI ANIMALA, 9.85, , 9.85, Utilizator experimentat, 9.31, REUSIT
13, BN1013339, 94, 5951," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.3, , 9.3, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA MATE-INFO, 10, , 10," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.6, , 9.6, Utilizator experimentat, 9.63, REUSIT
14, BN1013426, 159, 9714," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator avansat, 9.3, , 9.3, ,  , , , , LIMBA ENGLEZA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.6, , 9.6," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.6, , 9.6, Utilizator experimentat, 9.5, REUSIT
15, BN1013530, 278, 16445," COLEGIUL NATIONAL ""LIVIU REBREANU"" BISTRITA", BN, NU, ZI, MATEMATICA-INFORMATICA, Utilizator experimentat, 9.6, , 9.6, ,  , , , , LIMBA GERMANA MODERNA, B2-B2-B2-B2-B2, MATEMATICA MATE-INFO, 9.3, , 9.3, INFORMATICA MI C/C++, 8.95, , 8.95, Utilizator experimentat, 9.28, REUSIT
