,id,county_rank,country_rank,high_school,county,prev_promotion,school_type,specialization,romanian_competency,romanian_written,romana_written_appeal,romana_written_final,mother_tongue,mother_tongue_competency,mother_tongue_written,mother_tongue_written_appeal,mother_tongue_written_final,modern_language,modern_language_results,mandatory_subject,mandatory_subject_written,mandatory_subject_written_appeal,mandatory_subject_written_final,elective_subject,elective_subject_written,elective_subject_written_appeal,elective_subject_written_final,digital_competencies,final_grade,successful
0, HR909975, 2024, 114981," COLEGIUL NATIONAL ""MIHAI EMINESCU"" TOPLITA", HR, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 4.3, 4.25, 4.25, ,  , , , , LIMBA ENGLEZA, A2-A2-A2-A1-A1, MATEMATICA TEHN, 5, , 5, BIOLOGIE VEGETALA SI ANIMALA, 3.75, , 3.75, Utilizator incepator, , Respins
1, HR910038, 2025, 114982," COLEGIUL NATIONAL ""MIHAI EMINESCU"" TOPLITA", HR, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator avansat, 4.3, , 4.3, ,  , , , , LIMBA ENGLEZA, A1-A2--A1-A1, MATEMATICA TEHN, 2.2, , 2.2, BIOLOGIE VEGETALA SI ANIMALA, 2.2, , 2.2, Utilizator incepator, , Respins
2, HR910090, 2026, 114983," COLEGIUL NATIONAL ""MIHAI EMINESCU"" TOPLITA", HR, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator avansat, 2.8, , 2.8, ,  , , , , LIMBA ENGLEZA, A1-B1-A1-A1-A1, MATEMATICA TEHN, 1.7, , 1.7, BIOLOGIE VEGETALA SI ANIMALA, 2.4, , 2.4, Utilizator incepator, , Respins
3, HR910127, 2027, 114984," COLEGIUL NATIONAL ""MIHAI EMINESCU"" TOPLITA", HR, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, A2-B1-A1-A1-A1, MATEMATICA TEHN, 3.1, , 3.1, BIOLOGIE VEGETALA SI ANIMALA, 3.2, , 3.2, Utilizator incepator, , Respins
4, HR910166, 2028, 114985," COLEGIUL NATIONAL ""MIHAI EMINESCU"" TOPLITA", HR, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 6.6, , 6.6, ,  , , , , LIMBA ENGLEZA, B1-A2-A1-A2-A2, MATEMATICA TEHN, 5.8, , 5.8, BIOLOGIE VEGETALA SI ANIMALA, 4.2, , 4.2, Utilizator incepator, , Respins
5, HR910197, 2029, 114986," COLEGIUL NATIONAL ""MIHAI EMINESCU"" TOPLITA", HR, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 4.4, 5, 5, ,  , , , , LIMBA ENGLEZA, B2-B1-B2-B2-B2, MATEMATICA TEHN, 3.4, 3.15, 3.15, BIOLOGIE VEGETALA SI ANIMALA, 7.3, , 7.3, Utilizator nivel mediu, , Respins
6, HR910233, 2030, 114987," COLEGIUL NATIONAL ""MIHAI EMINESCU"" TOPLITA", HR, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 6.1, , 6.1, ,  , , , , LIMBA ENGLEZA, A2-B2-B1-A2-A2, MATEMATICA TEHN, 2.7, , 2.7, BIOLOGIE VEGETALA SI ANIMALA, 4.25, , 4.25, Utilizator nivel mediu, , Respins
7, HR910297, 2031, 114988," COLEGIUL NATIONAL ""MIHAI EMINESCU"" TOPLITA", HR, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 5, , 5, ,  , , , , LIMBA ENGLEZA, A2-A2-A1-A1-A1, MATEMATICA TEHN, 3.6, , 3.6, BIOLOGIE VEGETALA SI ANIMALA, 3.15, , 3.15, Utilizator incepator, , Respins
8, HR910325, 1176, 95503," COLEGIUL NATIONAL ""MIHAI EMINESCU"" TOPLITA", HR, NU, Zi, TEHNICIAN IN INSTALATII ELECTRICE, Utilizator experimentat, 6.8, 5.45, 5.45, ,  , , , , LIMBA ENGLEZA, B1-B1-B2-B2-B2, MATEMATICA TEHN, 5.2, 5, 5, BIOLOGIE VEGETALA SI ANIMALA, 5.6, , 5.6, Utilizator nivel mediu, 5.35, Respins
9, HR910773, 2032, 114989," COLEGIUL NATIONAL ""OCTAVIAN GOGA"" MIERCUREA CIUC", HR, NU, Zi, STIINTE ALE NATURII, Utilizator avansat, 3.95, 3.2, 3.2, ,  , , , , LIMBA ENGLEZA,  , MATEMATICA ST-NAT, 3.7, 3.5, 3.5, CHIMIE ORGANICA TEO NIVEL I/II, 6.75, , 6.75, Utilizator avansat, , Respins
10, HR910813, 1023, 80173," COLEGIUL NATIONAL ""OCTAVIAN GOGA"" MIERCUREA CIUC", HR, NU, Zi, STIINTE ALE NATURII, Utilizator experimentat, 6.1, , 6.1, ,  , , , , LIMBA ENGLEZA, B1-B1-B1-B1-B1, MATEMATICA ST-NAT, 4.6, 5, 5, CHIMIE ORGANICA TEO NIVEL I/II, 8.15, , 8.15, Utilizator avansat, 6.41, Reusit
11, HR910844, 942, 74904," COLEGIUL NATIONAL ""OCTAVIAN GOGA"" MIERCUREA CIUC", HR, NU, Zi, STIINTE ALE NATURII, Utilizator avansat, 5.45, , 5.45, ,  , , , , LIMBA ENGLEZA, A2-B1-A1-A2-B1, MATEMATICA ST-NAT, 6.7, , 6.7," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 7.9, , 7.9, Utilizator avansat, 6.68, Reusit
12, HR910859, 671, 59370," COLEGIUL NATIONAL ""OCTAVIAN GOGA"" MIERCUREA CIUC", HR, NU, Zi, STIINTE ALE NATURII, Utilizator experimentat, 8.15, , 8.15, ,  , , , , LIMBA ENGLEZA, B2-B1-B1-B2-B2, MATEMATICA ST-NAT, 5, , 5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.2, , 9.2, Utilizator avansat, 7.45, Reusit
13, HR910871, 313, 39964," COLEGIUL NATIONAL ""OCTAVIAN GOGA"" MIERCUREA CIUC", HR, NU, Zi, STIINTE ALE NATURII, Utilizator experimentat, 7.4, , 7.4, ,  , , , , LIMBA ENGLEZA, A2-B2-B1-B1-B2, MATEMATICA ST-NAT, 8.2, , 8.2," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.3, , 9.3, Utilizator avansat, 8.3, Reusit
14, HR910883, 246, 35750," COLEGIUL NATIONAL ""OCTAVIAN GOGA"" MIERCUREA CIUC", HR, NU, Zi, STIINTE ALE NATURII, Utilizator experimentat, 9.5, , 9.5, ,  , , , , LIMBA ENGLEZA, B1-B2-B2-B2-B2, MATEMATICA ST-NAT, 6.5, , 6.5," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 9.4, , 9.4, Utilizator avansat, 8.46, Reusit
15, HR910906, 2033, 114990," COLEGIUL NATIONAL ""OCTAVIAN GOGA"" MIERCUREA CIUC", HR, NU, Zi, STIINTE ALE NATURII, Utilizator avansat, 6.6, , 6.6, ,  , , , , LIMBA ENGLEZA, A2-A2-A1-A2-A2, MATEMATICA ST-NAT, 2.3, , 2.3," ANATOMIE SI FIZIOLOGIE UMANA, GENETICA SI ECOLOGIE UMANA", 6, , 6, Utilizator nivel mediu, , Respins
